,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
284,52.1,GBP,2018-10-02 03:30:00,52.8,worse,Medium,Construction PMI,52.9,,40
285,0.3%,EUR,2018-10-02 04:00:00,0.2%,better,Low,PPI m/m,0.7%,better,40
286,,EUR,2018-10-02 00:00:00,,,Low,ECOFIN Meetings,,,40
287,,USD,2018-10-02 09:00:00,,,Medium,FOMC Member Quarles Speaks,,,40
288,-1.9%,NZD,2018-10-02 09:50:00,,,Medium,GDT Price Index,-1.3%,,40
289,17.4M,USD,2018-10-02 00:00:00,16.8M,better,Low,Total Vehicle Sales,16.7M,,40
290,,USD,2018-10-02 11:45:00,,,High,Fed Chair Powell Speaks,,,40
291,52.5,AUD,2018-10-02 17:30:00,,,Low,AIG Services Index,52.2,,40
292,0.2%,GBP,2018-10-02 18:01:00,,,Low,BRC Shop Price Index y/y,0.1%,,40
293,-1.8%,NZD,2018-10-02 19:00:00,,,Low,ANZ Commodity Prices m/m,-1.1%,,40
294,,CNY,2018-10-02 00:00:00,,,Non-Economic,Bank Holiday,,,40
295,-9.4%,AUD,2018-10-02 20:30:00,1.0%,worse,Medium,Building Approvals m/m,-4.6%,better,40
296,,EUR,2018-10-03 00:00:00,,,Non-Economic,German Bank Holiday,,,40
297,52.5,EUR,2018-10-03 02:15:00,52.9,worse,Low,Spanish Services PMI,52.7,,40
298,53.3,EUR,2018-10-03 02:45:00,52.8,better,Low,Italian Services PMI,52.6,,40
299,54.8,EUR,2018-10-03 02:50:00,54.3,better,Low,French Final Services PMI,54.3,,40
300,55.9,EUR,2018-10-03 02:55:00,56.5,worse,Low,German Final Services PMI,56.5,,40
301,54.7,EUR,2018-10-03 03:00:00,54.7,,Low,Final Services PMI,54.7,,40
302,53.9,GBP,2018-10-03 03:30:00,54.0,,High,Services PMI,54.3,,40
303,-0.2%,EUR,2018-10-03 04:00:00,0.2%,worse,Low,Retail Sales m/m,-0.6%,worse,40
304,,USD,2018-10-03 07:05:00,,,Medium,FOMC Member Barkin Speaks,,,40
305,230K,USD,2018-10-03 07:15:00,185K,better,Medium,ADP Non-Farm Employment Change,168K,,40
306,53.5,USD,2018-10-03 08:45:00,52.9,better,Low,Final Services PMI,52.9,,40
307,61.6,USD,2018-10-03 09:00:00,58.0,better,High,ISM Non-Manufacturing PMI,58.5,,40
308,8.0M,USD,2018-10-03 09:30:00,1.1M,,Medium,Crude Oil Inventories,1.9M,,40
309,,USD,2018-10-03 13:00:00,,,Medium,FOMC Member Brainard Speaks,,,40
310,,USD,2018-10-03 13:15:00,,,Medium,FOMC Member Mester Speaks,,,40
311,,USD,2018-10-03 15:00:00,,,High,Fed Chair Powell Speaks,,,40
312,,CNY,2018-10-03 00:00:00,,,Non-Economic,Bank Holiday,,,40
313,-2.9%,AUD,2018-10-03 20:15:00,,,Low,HIA New Home Sales m/m,-3.1%,,40
314,1.60B,AUD,2018-10-03 20:30:00,1.43B,better,Medium,Trade Balance,1.55B,,40
315,1.54|2.4,EUR,2018-10-04 03:46:00,,,Low,Spanish 10-y Bond Auction,1.49|1.5,,40
316,0.86|1.6,EUR,2018-10-04 04:02:00,,,Low,French 10-y Bond Auction,0.71|1.9,,40
317,70.9%,USD,2018-10-04 06:30:00,,,Low,Challenger Job Cuts y/y,13.7%,,40
318,-6.3B,GBP,2018-10-04 07:00:00,-6.5B,,Low,Housing Equity Withdrawal q/q,-7.1B,worse,40
319,207K,USD,2018-10-04 07:30:00,214K,better,Low,Unemployment Claims,215K,,40
320,,USD,2018-10-04 08:15:00,,,Medium,FOMC Member Quarles Speaks,,,40
321,50.4,CAD,2018-10-04 09:00:00,62.3,worse,Medium,Ivey PMI,61.9,,40
322,2.3%,USD,2018-10-04 09:00:00,2.2%,,Low,Factory Orders m/m,-0.5%,better,40
323,98B,USD,2018-10-04 09:30:00,47B,,Low,Natural Gas Storage,46B,,40
324,49.3,AUD,2018-10-04 17:30:00,,,Low,AIG Construction Index,51.8,,40
325,2.8%,JPY,2018-10-04 18:30:00,0.0%,better,Low,Household Spending y/y,0.1%,,40
326,0.9%,JPY,2018-10-04 19:00:00,1.3%,worse,Medium,Average Cash Earnings y/y,1.6%,better,40
327,,CNY,2018-10-04 00:00:00,,,Non-Economic,Bank Holiday,,,40
328,0.3%,AUD,2018-10-04 20:30:00,0.3%,,High,Retail Sales m/m,0.0%,,40
329,104.4%,JPY,2018-10-05 00:00:00,104.3%,,Low,Leading Indicators,103.9%,,40
330,2.0%,EUR,2018-10-05 01:00:00,0.7%,better,Low,German Factory Orders m/m,-0.9%,,40
331,0.3%,EUR,2018-10-05 01:00:00,0.2%,better,Low,German PPI m/m,0.2%,,40
332,-97.3B,EUR,2018-10-05 01:45:00,,,Low,French Gov Budget Balance,-82.8B,,40
333,-5.6B,EUR,2018-10-05 01:45:00,-4.5B,worse,Low,French Trade Balance,-3.4B,,40
334,740B,CHF,2018-10-05 02:00:00,,,Low,Foreign Currency Reserves,731B,,40
335,0.1%,CHF,2018-10-05 02:15:00,0.2%,worse,Low,CPI m/m,0.0%,,40
336,-1.4%,GBP,2018-10-05 02:30:00,0.2%,worse,Low,Halifax HPI m/m,-0.2%,worse,40
337,0.7%,EUR,2018-10-05 03:00:00,0.2%,better,Low,Italian Retail Sales m/m,0.0%,better,40
338,63.3K,CAD,2018-10-05 07:30:00,25.0K,better,High,Employment Change,-51.6K,,40
339,5.9%,CAD,2018-10-05 07:30:00,5.9%,,High,Unemployment Rate,6.0%,,40
340,0.5B,CAD,2018-10-05 07:30:00,-0.5B,better,Medium,Trade Balance,-0.2B,,40
341,0.3%,USD,2018-10-05 07:30:00,0.3%,,High,Average Hourly Earnings m/m,0.3%,worse,40
342,134K,USD,2018-10-05 07:30:00,185K,worse,High,Non-Farm Employment Change,270K,better,40
343,3.7%,USD,2018-10-05 07:30:00,3.8%,better,High,Unemployment Rate,3.9%,,40
344,-53.2B,USD,2018-10-05 07:30:00,-53.4B,,Low,Trade Balance,-50.0B,,40
345,,USD,2018-10-05 11:40:00,,,Low,FOMC Member Bostic Speaks,,,40
346,20.1B,USD,2018-10-05 14:00:00,14.9B,better,Low,Consumer Credit m/m,16.6B,,40
347,,AUD,2018-10-06 11:00:00,,,Non-Economic,Daylight Saving Time Shift,,,40
348,,All,2018-09-23 00:00:00,,,Medium,OPEC-JMMC Meetings,,,39
349,,JPY,2018-09-23 00:00:00,,,Non-Economic,Bank Holiday,,,39
350,,CNY,2018-09-23 00:00:00,,,Non-Economic,Bank Holiday,,,39
351,103.7,EUR,2018-09-24 03:00:00,103.2,better,Medium,German Ifo Business Climate,103.9,,39
352,-1,GBP,2018-09-24 05:00:00,5,worse,Low,CBI Industrial Order Expectations,7,,39
353,1.5%,CAD,2018-09-24 07:30:00,0.4%,better,Low,Wholesale Sales m/m,-0.9%,,39
354,1.2,EUR,2018-09-24 07:58:00,-0.5,better,Low,Belgian NBB Business Climate,-0.3,,39
355,,EUR,2018-09-24 08:00:00,,,High,ECB President Draghi Speaks,,,39
356,,JPY,2018-09-24 18:50:00,,,Low,Monetary Policy Meeting Minutes,,,39
357,1.3%,JPY,2018-09-24 18:50:00,1.1%,better,Low,SPPI y/y,1.1%,,39
358,,JPY,2018-09-25 00:35:00,,,High,BOJ Gov Kuroda Speaks,,,39
359,0.3%,EUR,2018-09-25 01:00:00,0.2%,,Low,German WPI m/m,0.1%,,39
360,,GBP,2018-09-25 03:40:00,,,Medium,MPC Member Vlieghe Speaks,,,39
361,0.2%,USD,2018-09-25 08:00:00,0.2%,,Low,HPI m/m,0.3%,better,39
362,5.9%,USD,2018-09-25 08:00:00,6.2%,worse,Low,S&P/CS Composite-20 HPI y/y,6.4%,,39
363,138.4,USD,2018-09-25 09:00:00,132.2,better,High,CB Consumer Confidence,134.7,better,39
364,29,USD,2018-09-25 09:00:00,22,better,Low,Richmond Manufacturing Index,24,,39
365,-1484M,NZD,2018-09-25 17:45:00,-930M,worse,Medium,Trade Balance,-196M,worse,39
366,-38.3,NZD,2018-09-25 20:00:00,,,High,ANZ Business Confidence,-50.3,,39
367,0.5%,JPY,2018-09-26 00:00:00,0.6%,worse,Low,BOJ Core CPI y/y,0.5%,,39
368,-30.8,CHF,2018-09-26 03:00:00,,,Low,Credit Suisse Economic Expectations,-14.3,,39
369,39.4K,GBP,2018-09-26 03:30:00,39.7K,,Low,High Street Lending,39.6K,,39
370,23,GBP,2018-09-26 05:00:00,18,better,Low,CBI Realized Sales,29,,39
371,,CHF,2018-09-26 08:00:00,,,Low,SNB Quarterly Bulletin,,,39
372,0.7%,CNY,2018-09-26 08:00:00,,,Low,CB Leading Index m/m,1.6%,better,39
373,629K,USD,2018-09-26 09:00:00,630K,,Low,New Home Sales,608K,worse,39
374,1.9M,USD,2018-09-26 09:30:00,-0.7M,,High,Crude Oil Inventories,-2.1M,,39
375,,USD,2018-09-26 13:00:00,,,High,FOMC Economic Projections,,,39
376,,USD,2018-09-26 13:00:00,,,High,FOMC Statement,,,39
377,<2.25%,USD,2018-09-26 13:00:00,<2.25%,,High,Federal Funds Rate,<2.00%,,39
378,,USD,2018-09-26 13:30:00,,,High,FOMC Press Conference,,,39
379,1.75%,NZD,2018-09-26 16:00:00,1.75%,,High,Official Cash Rate,1.75%,,39
380,,NZD,2018-09-26 16:00:00,,,High,RBNZ Rate Statement,,,39
381,10.6,EUR,2018-09-27 01:00:00,10.6,,Low,German GfK Consumer Climate,10.5,,39
382,0.4%,EUR,2018-09-27 00:00:00,0.1%,better,Medium,German Prelim CPI m/m,0.1%,,39
383,3.5%,EUR,2018-09-27 03:00:00,3.8%,worse,Medium,M3 Money Supply y/y,4.0%,,39
384,,EUR,2018-09-27 03:00:00,,,Low,ECB Economic Bulletin,,,39
385,3.1%,EUR,2018-09-27 03:00:00,3.1%,,Low,Private Loans y/y,3.0%,,39
386,2.90|1.4,EUR,2018-09-27 04:23:00,,,Low,Italian 10-y Bond Auction,3.25|1.4,,39
387,0.1%,USD,2018-09-27 07:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,0.1%,,39
388,4.2%,USD,2018-09-27 07:30:00,4.2%,,High,Final GDP q/q,4.2%,,39
389,4.5%,USD,2018-09-27 07:30:00,1.9%,better,Medium,Durable Goods Orders m/m,-1.2%,better,39
390,3.0%,USD,2018-09-27 07:30:00,3.0%,,Low,Final GDP Price Index q/q,3.0%,,39
391,-75.8B,USD,2018-09-27 07:30:00,-70.6B,worse,Low,Goods Trade Balance,-72.0B,,39
392,0.8%,USD,2018-09-27 07:30:00,0.3%,worse,Low,Prelim Wholesale Inventories m/m,0.6%,better,39
393,214K,USD,2018-09-27 07:30:00,208K,worse,Low,Unemployment Claims,202K,,39
394,,EUR,2018-09-27 08:30:00,,,High,ECB President Draghi Speaks,,,39
395,,GBP,2018-09-27 09:00:00,,,High,BOE Gov Carney Speaks,,,39
396,-1.8%,USD,2018-09-27 09:00:00,-0.2%,worse,Low,Pending Home Sales m/m,-0.8%,,39
397,46B,USD,2018-09-27 09:30:00,64B,,Low,Natural Gas Storage,86B,,39
398,,USD,2018-09-27 15:30:00,,,High,Fed Chair Powell Speaks,,,39
399,,CAD,2018-09-27 16:45:00,,,High,BOC Gov Poloz Speaks,,,39
400,7.8%,NZD,2018-09-27 17:45:00,,,Low,Building Consents m/m,-10.8%,worse,39
401,-9,GBP,2018-09-27 18:01:00,-8,worse,Low,GfK Consumer Confidence,-7,,39
402,1.0%,JPY,2018-09-27 18:30:00,0.9%,better,Low,Tokyo Core CPI y/y,0.9%,,39
403,2.4%,JPY,2018-09-27 18:30:00,2.5%,better,Low,Unemployment Rate,2.5%,,39
404,,JPY,2018-09-27 18:50:00,,,Low,BOJ Summary of Opinions,,,39
405,0.7%,JPY,2018-09-27 18:50:00,1.5%,worse,Low,Prelim Industrial Production m/m,-0.2%,worse,39
406,2.7%,JPY,2018-09-27 18:50:00,2.2%,better,Low,Retail Sales y/y,1.5%,,39
407,0.5%,AUD,2018-09-27 20:30:00,0.4%,better,Low,Private Sector Credit m/m,0.4%,,39
408,1.6%,JPY,2018-09-28 00:00:00,0.4%,better,Low,Housing Starts y/y,-0.7%,,39
409,0.8%,EUR,2018-09-28 01:45:00,0.3%,better,Low,French Consumer Spending m/m,0.0%,worse,39
410,-0.2%,EUR,2018-09-28 01:45:00,-0.1%,worse,Low,French Prelim CPI m/m,0.5%,,39
411,102.2,CHF,2018-09-28 02:00:00,100.1,better,Medium,KOF Economic Barometer,98.9,worse,39
412,2.2%,EUR,2018-09-28 02:00:00,2.2%,,Medium,Spanish Flash CPI y/y,2.2%,,39
413,-23K,EUR,2018-09-28 02:55:00,-9K,better,Low,German Unemployment Change,-10K,better,39
414,-20.3B,GBP,2018-09-28 03:30:00,-19.4B,worse,High,Current Account,-15.7B,better,39
415,0.4%,GBP,2018-09-28 03:30:00,0.4%,,Medium,Final GDP q/q,0.4%,,39
416,-0.7%,GBP,2018-09-28 03:30:00,0.5%,worse,Low,Revised Business Investment q/q,0.5%,,39
417,2.1%,EUR,2018-09-28 04:00:00,2.1%,,Medium,CPI Flash Estimate y/y,2.0%,,39
418,0.9%,EUR,2018-09-28 04:00:00,1.1%,worse,Medium,Core CPI Flash Estimate y/y,1.0%,,39
419,-0.4%,EUR,2018-09-28 04:00:00,-0.2%,worse,Low,Italian Prelim CPI m/m,0.4%,worse,39
420,0.2%,CAD,2018-09-28 07:30:00,0.1%,better,High,GDP m/m,0.0%,,39
421,-4.6%,CAD,2018-09-28 07:30:00,0.8%,worse,Medium,RMPI m/m,0.7%,,39
422,-0.5%,CAD,2018-09-28 07:30:00,0.6%,worse,Low,IPPI m/m,-0.2%,,39
423,0.0%,USD,2018-09-28 07:30:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.2%,,39
424,0.3%,USD,2018-09-28 07:30:00,0.3%,,Medium,Personal Spending m/m,0.4%,,39
425,0.3%,USD,2018-09-28 07:30:00,0.4%,worse,Low,Personal Income m/m,0.3%,,39
426,,GBP,2018-09-28 08:20:00,,,Medium,MPC Member Ramsden Speaks,,,39
427,60.4,USD,2018-09-28 08:45:00,62.3,worse,Medium,Chicago PMI,63.6,,39
428,100.1,USD,2018-09-28 09:00:00,100.5,,Medium,Revised UoM Consumer Sentiment,100.8,,39
429,2.7%,USD,2018-09-28 09:00:00,,,Low,Revised UoM Inflation Expectations,2.8%,,39
430,,NZD,2018-09-29 09:00:00,,,Non-Economic,Daylight Saving Time Shift,,,39
431,50.8,CNY,2018-09-29 20:00:00,51.2,worse,Medium,Manufacturing PMI,51.3,,39
432,54.9,CNY,2018-09-29 20:00:00,54.1,better,Medium,Non-Manufacturing PMI,54.2,,39
433,50.0,CNY,2018-09-29 20:45:00,50.5,worse,Low,Caixin Manufacturing PMI,50.6,,39
434,0.7%,GBP,2018-09-16 18:01:00,,,Low,Rightmove HPI m/m,-2.3%,,38
435,,JPY,2018-09-16 00:00:00,,,Non-Economic,Bank Holiday,,,38
436,5.68B,EUR,2018-09-17 03:00:00,4.82B,better,Low,Italian Trade Balance,5.17B,better,38
437,2.0%,EUR,2018-09-17 04:00:00,2.0%,,Medium,Final CPI y/y,2.0%,,38
438,1.0%,EUR,2018-09-17 04:00:00,1.0%,,Low,Final Core CPI y/y,1.0%,,38
439,,EUR,2018-09-17 05:00:00,,,Low,German Buba Monthly Report,,,38
440,12.65B,CAD,2018-09-17 07:30:00,4.35B,better,Medium,Foreign Securities Purchases,10.30B,worse,38
441,19.0,USD,2018-09-17 07:30:00,23.2,worse,Medium,Empire State Manufacturing Index,25.6,,38
442,-0.2%,GBP,2018-09-17 08:30:00,,,Low,CB Leading Index m/m,-0.2%,,38
443,0.1%,AUD,2018-09-17 09:30:00,,,Low,CB Leading Index m/m,0.1%,worse,38
444,,AUD,2018-09-17 20:30:00,,,High,Monetary Policy Meeting Minutes,,,38
445,-0.7%,AUD,2018-09-17 20:30:00,-0.7%,,Medium,HPI q/q,-0.7%,,38
446,,EUR,2018-09-18 02:15:00,,,High,ECB President Draghi Speaks,,,38
447,0.9%,CAD,2018-09-18 07:30:00,1.0%,,Medium,Manufacturing Sales m/m,1.3%,better,38
448,67,USD,2018-09-18 09:00:00,66,better,Low,NAHB Housing Market Index,67,,38
449,-1.3%,NZD,2018-09-18 09:31:00,,,Medium,GDT Price Index,-0.7%,,38
450,74.8B,USD,2018-09-18 15:00:00,65.1B,better,Low,TIC Long-Term Purchases,-36.5B,,38
451,103.5,NZD,2018-09-18 16:00:00,,,Low,Westpac Consumer Sentiment,108.6,,38
452,-1.62B,NZD,2018-09-18 17:45:00,-1.23B,worse,Medium,Current Account,0.09B,,38
453,-0.19T,JPY,2018-09-18 18:50:00,-0.14T,worse,Low,Trade Balance,-0.10T,worse,38
454,0.1%,AUD,2018-09-18 19:30:00,,,Low,MI Leading Index m/m,0.0%,,38
455,,AUD,2018-09-18 20:30:00,,,Medium,RBA Assist Gov Kent Speaks,,,38
456,,JPY,2018-09-18 21:47:00,,,High,Monetary Policy Statement,,,38
457,-0.10%,JPY,2018-09-18 21:47:00,-0.10%,,Medium,BOJ Policy Rate,-0.10%,,38
458,,CHF,2018-09-19 00:45:00,,,Low,SECO Economic Forecasts,,,38
459,,JPY,2018-09-19 01:30:00,,,High,BOJ Press Conference,,,38
460,21.3B,EUR,2018-09-19 03:00:00,22.4B,worse,Low,Current Account,23.8B,better,38
461,,GBP,2018-09-19 03:00:00,,,Medium,MPC Member Haldane Speaks,,,38
462,2.7%,GBP,2018-09-19 03:30:00,2.4%,better,High,CPI y/y,2.5%,,38
463,0.5%,GBP,2018-09-19 03:30:00,0.4%,,Medium,PPI Input m/m,0.0%,worse,38
464,3.5%,GBP,2018-09-19 03:30:00,3.2%,better,Medium,RPI y/y,3.2%,,38
465,2.1%,GBP,2018-09-19 03:30:00,1.8%,better,Low,Core CPI y/y,1.9%,,38
466,3.1%,GBP,2018-09-19 03:30:00,2.8%,better,Low,HPI y/y,3.2%,better,38
467,0.2%,GBP,2018-09-19 03:30:00,0.2%,,Low,PPI Output m/m,0.0%,,38
468,0.49|2.5,EUR,2018-09-19 04:34:00,,,Low,German 10-y Bond Auction,0.33|1.2,,38
469,1.23M,USD,2018-09-19 07:30:00,1.31M,worse,Medium,Building Permits,1.30M,,38
470,1.28M,USD,2018-09-19 07:30:00,1.24M,better,Medium,Housing Starts,1.17M,,38
471,-101B,USD,2018-09-19 07:30:00,-104B,better,Low,Current Account,-122B,,38
472,,EUR,2018-09-19 08:00:00,,,High,ECB President Draghi Speaks,,,38
473,-2.1M,USD,2018-09-19 09:30:00,-2.7M,,High,Crude Oil Inventories,-5.3M,,38
474,1.0%,NZD,2018-09-19 17:45:00,0.8%,better,High,GDP q/q,0.5%,,38
475,,AUD,2018-09-19 20:00:00,,,Low,RBA Annual Report,,,38
476,,AUD,2018-09-19 20:30:00,,,Low,RBA Bulletin,,,38
477,2.13B,CHF,2018-09-20 01:00:00,2.41B,worse,Low,Trade Balance,2.21B,worse,38
478,,CHF,2018-09-20 02:30:00,,,High,SNB Monetary Policy Assessment,,,38
479,-0.75%,CHF,2018-09-20 02:30:00,-0.75%,,Medium,Libor Rate,-0.75%,,38
480,0.3%,GBP,2018-09-20 03:30:00,-0.2%,better,High,Retail Sales m/m,0.9%,better,38
481,1.49|1.5,EUR,2018-09-20 03:50:00,,,Low,Spanish 10-y Bond Auction,1.43|1.4,,38
482,1.60|1.9,GBP,2018-09-20 04:35:00,,,Low,10-y Bond Auction,1.46|2.2,,38
483,13.6K,CAD,2018-09-20 07:30:00,,,Low,ADP Non-Farm Employment Change,35.5K,better,38
484,22.9,USD,2018-09-20 07:30:00,17.5,better,Medium,Philly Fed Manufacturing Index,11.9,,38
485,201K,USD,2018-09-20 07:30:00,210K,better,Low,Unemployment Claims,204K,,38
486,-3,EUR,2018-09-20 08:57:00,-2,worse,Low,Consumer Confidence,-2,,38
487,0.4%,USD,2018-09-20 09:00:00,0.5%,worse,Low,CB Leading Index m/m,0.7%,better,38
488,5.34M,USD,2018-09-20 09:00:00,5.36M,,Low,Existing Home Sales,5.34M,,38
489,86B,USD,2018-09-20 09:30:00,81B,,Low,Natural Gas Storage,69B,,38
490,,EUR,2018-09-20 10:15:00,,,Medium,German Buba President Weidmann Speaks,,,38
491,2.8%,NZD,2018-09-20 17:49:00,,,Low,Visitor Arrivals m/m,0.7%,,38
492,0.9%,JPY,2018-09-20 18:30:00,0.9%,,Low,National Core CPI y/y,0.8%,,38
493,52.9,JPY,2018-09-20 19:30:00,53.1,,Low,Flash Manufacturing PMI,52.5,,38
494,7.7%,NZD,2018-09-20 22:00:00,,,Low,Credit Card Spending y/y,3.3%,,38
495,0.0%,JPY,2018-09-20 23:30:00,0.2%,worse,Low,All Industries Activity m/m,-0.9%,,38
496,52.5,EUR,2018-09-21 02:15:00,53.3,worse,Medium,French Flash Manufacturing PMI,53.5,,38
497,54.3,EUR,2018-09-21 02:15:00,55.2,worse,Medium,French Flash Services PMI,55.4,,38
498,53.7,EUR,2018-09-21 02:30:00,55.7,worse,Medium,German Flash Manufacturing PMI,55.9,,38
499,56.5,EUR,2018-09-21 02:30:00,55.1,better,Medium,German Flash Services PMI,55.0,,38
500,53.3,EUR,2018-09-21 03:00:00,54.4,worse,Medium,Flash Manufacturing PMI,54.6,,38
501,54.7,EUR,2018-09-21 03:00:00,54.5,,Medium,Flash Services PMI,54.4,,38
502,5.9B,GBP,2018-09-21 03:30:00,2.9B,worse,Medium,Public Sector Net Borrowing,-3.9B,better,38
503,,GBP,2018-09-21 06:00:00,,,Low,BOE Quarterly Bulletin,,,38
504,-0.1%,CAD,2018-09-21 07:30:00,-0.1%,,High,CPI m/m,0.5%,,38
505,0.9%,CAD,2018-09-21 07:30:00,0.6%,better,High,Core Retail Sales m/m,0.1%,better,38
506,2.0%,CAD,2018-09-21 07:30:00,,,Medium,Common CPI y/y,1.9%,,38
507,2.1%,CAD,2018-09-21 07:30:00,,,Medium,Median CPI y/y,2.0%,,38
508,0.3%,CAD,2018-09-21 07:30:00,0.3%,,Medium,Retail Sales m/m,-0.1%,better,38
509,2.2%,CAD,2018-09-21 07:30:00,,,Medium,Trimmed CPI y/y,2.1%,,38
510,0.1%,CAD,2018-09-21 07:30:00,,,Low,Core CPI m/m,0.2%,,38
511,,GBP,2018-09-21 08:03:00,,,High,Prime Minister May Speaks,,,38
512,55.6,USD,2018-09-21 08:45:00,55.1,better,Low,Flash Manufacturing PMI,54.7,,38
513,52.9,USD,2018-09-21 08:45:00,54.9,worse,Low,Flash Services PMI,54.8,worse,38
514,1.8%,NZD,2018-09-09 17:45:00,,,Low,Manufacturing Sales q/q,0.7%,,37
515,2.2%,JPY,2018-09-09 18:50:00,2.0%,better,Low,Bank Lending y/y,2.0%,,37
516,1.48T,JPY,2018-09-09 18:50:00,1.56T,worse,Low,Current Account,1.76T,,37
517,0.1%,JPY,2018-09-09 18:50:00,0.1%,,Low,Final GDP Price Index y/y,0.1%,,37
518,0.7%,JPY,2018-09-09 18:50:00,0.7%,,Low,Final GDP q/q,0.5%,,37
519,2.3%,CNY,2018-09-09 20:30:00,2.1%,better,Medium,CPI y/y,2.1%,,37
520,4.1%,CNY,2018-09-09 20:30:00,4.1%,,Low,PPI y/y,4.6%,,37
521,,AUD,2018-09-09 22:05:00,,,Medium,RBA Assist Gov Bullock Speaks,,,37
522,48.7,JPY,2018-09-10 00:02:00,47.2,better,Low,Economy Watchers Sentiment,46.6,,37
523,12.0,EUR,2018-09-10 03:30:00,13.8,worse,Low,Sentix Investor Confidence,14.7,,37
524,0.3%,GBP,2018-09-10 03:30:00,0.2%,better,High,GDP m/m,0.1%,,37
525,-0.2%,GBP,2018-09-10 03:30:00,0.2%,worse,High,Manufacturing Production m/m,0.4%,,37
526,-10.0B,GBP,2018-09-10 03:30:00,-11.7B,better,Medium,Goods Trade Balance,-10.7B,better,37
527,0.5%,GBP,2018-09-10 03:30:00,-0.4%,better,Low,Construction Output m/m,1.4%,,37
528,0.6%,GBP,2018-09-10 03:30:00,0.5%,better,Low,Index of Services 3m/3m,0.5%,,37
529,0.1%,GBP,2018-09-10 03:30:00,0.2%,worse,Low,Industrial Production m/m,0.4%,,37
530,0.6%,GBP,2018-09-10 08:17:00,,,Low,NIESR GDP Estimate,0.6%,better,37
531,,USD,2018-09-10 11:15:00,,,Medium,FOMC Member Bostic Speaks,,,37
532,16.6B,USD,2018-09-10 14:00:00,14.5B,better,Low,Consumer Credit m/m,8.5B,worse,37
533,2.9%,JPY,2018-09-10 18:50:00,3.0%,worse,Low,M2 Money Stock y/y,2.9%,worse,37
534,4,AUD,2018-09-10 20:30:00,,,Medium,NAB Business Confidence,7,,37
535,0.84|4.2,JPY,2018-09-10 23:00:00,,,Low,30-y Bond Auction,0.85|4.7,,37
536,0.1%,JPY,2018-09-10 23:30:00,0.1%,,Low,Tertiary Industry Activity m/m,-0.6%,,37
537,0.1%,EUR,2018-09-11 00:30:00,0.2%,worse,Low,French Final Private Payrolls q/q,0.2%,,37
538,5.3%,JPY,2018-09-11 00:58:00,,,Low,Prelim Machine Tool Orders y/y,13.1%,,37
539,2.6%,GBP,2018-09-11 03:30:00,2.4%,better,High,Average Earnings Index 3m/y,2.4%,,37
540,8.7K,GBP,2018-09-11 03:30:00,6.9K,worse,Medium,Claimant Count Change,10.2K,worse,37
541,4.0%,GBP,2018-09-11 03:30:00,4.0%,,Medium,Unemployment Rate,4.0%,,37
542,-10.6,EUR,2018-09-11 04:00:00,-13.5,better,Medium,German ZEW Economic Sentiment,-13.7,,37
543,0.4%,EUR,2018-09-11 04:00:00,0.4%,,Low,Employment Change q/q,0.4%,,37
544,-7.2,EUR,2018-09-11 04:00:00,-10.9,better,Low,ZEW Economic Sentiment,-11.1,,37
545,1.83|1.8,GBP,2018-09-11 04:37:00,,,Low,30-y Bond Auction,1.94|2.1,,37
546,108.8,USD,2018-09-11 04:51:00,108.1,,Low,NFIB Small Business Index,107.9,,37
547,201K,CAD,2018-09-11 07:13:00,213K,worse,Low,Housing Starts,206K,,37
548,0.6%,USD,2018-09-11 09:00:00,0.7%,better,Low,Final Wholesale Inventories m/m,0.7%,,37
549,6.94M,USD,2018-09-11 09:00:00,6.68M,better,Low,JOLTS Job Openings,6.82M,better,37
550,6.5,JPY,2018-09-11 18:50:00,8.0,worse,Low,BSI Manufacturing Index,-3.2,,37
551,-3.0%,AUD,2018-09-11 19:30:00,,,Low,Westpac Consumer Sentiment,-2.3%,,37
552,-1.8%,EUR,2018-09-12 03:00:00,-0.4%,worse,Low,Italian Industrial Production m/m,0.3%,worse,37
553,8.2%,CNY,2018-09-12 04:00:00,8.6%,worse,Low,M2 Money Supply y/y,8.5%,,37
554,1280B,CNY,2018-09-12 04:00:00,1350B,worse,Low,New Loans,1450B,,37
555,-0.8%,EUR,2018-09-12 04:00:00,-0.5%,worse,Low,Industrial Production m/m,-0.8%,worse,37
556,10.7%,EUR,2018-09-12 04:00:00,10.8%,better,Low,Italian Quarterly Unemployment Rate,11.0%,better,37
557,1.10|2.0,EUR,2018-09-12 04:35:00,,,Low,German 30-y Bond Auction,0.94|1.6,,37
558,85.5%,CAD,2018-09-12 07:30:00,86.9%,worse,Low,Capacity Utilization Rate,83.7%,worse,37
559,-0.1%,USD,2018-09-12 07:30:00,0.2%,worse,High,PPI m/m,0.0%,,37
560,-0.1%,USD,2018-09-12 07:30:00,0.2%,worse,Medium,Core PPI m/m,0.1%,,37
561,-5.3M,USD,2018-09-12 09:30:00,-1.3M,,High,Crude Oil Inventories,-4.3M,,37
562,,USD,2018-09-12 11:45:00,,,Medium,FOMC Member Brainard Speaks,,,37
563,2.96|2.6,USD,2018-09-12 12:01:00,,,Low,10-y Bond Auction,2.96|2.5,,37
