,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
282,51.9,USD,2017-12-06 09:59:00,54.6,worse,Low,IBD/TIPP Economic Optimism,53.6,,49
283,,CAD,2017-12-06 10:00:00,,,High,BOC Rate Statement,,,49
284,1.00%,CAD,2017-12-06 10:00:00,1.00%,,High,Overnight Rate,1.00%,,49
285,-5.6M,USD,2017-12-06 10:30:00,-3.2M,,High,Crude Oil Inventories,-3.4M,,49
286,57.5,AUD,2017-12-06 17:30:00,,,Low,AIG Construction Index,53.2,,49
287,0.11B,AUD,2017-12-06 19:30:00,1.37B,worse,High,Trade Balance,1.60B,worse,49
288,,AUD,2017-12-06 19:30:00,,,Low,RBA Bulletin,,,49
289,0.85|4.4,JPY,2017-12-06 22:45:00,,,Low,30-y Bond Auction,0.79|3.4,,49
290,106.1%,JPY,2017-12-07 00:00:00,106.2%,,Low,Leading Indicators,106.4%,,49
291,3.0%,CHF,2017-12-07 01:45:00,3.1%,better,Low,Unemployment Rate,3.1%,,49
292,-1.4%,EUR,2017-12-07 02:00:00,0.9%,worse,Low,German Industrial Production m/m,-0.9%,better,49
293,-5.0B,EUR,2017-12-07 02:45:00,-4.7B,worse,Low,French Trade Balance,-4.6B,,49
294,738B,CHF,2017-12-07 03:00:00,,,Low,Foreign Currency Reserves,742B,,49
295,0.5%,GBP,2017-12-07 03:30:00,0.2%,better,Medium,Halifax HPI m/m,0.3%,,49
296,11.2%,EUR,2017-12-07 04:00:00,11.2%,,Low,Italian Quarterly Unemployment Rate,11.2%,,49
297,1.41|1.5,EUR,2017-12-07 04:47:00,,,Low,Spanish 10-y Bond Auction,1.54|1.5,,49
298,0.6%,EUR,2017-12-07 05:00:00,0.6%,,Low,Revised GDP q/q,0.6%,,49
299,0.36|1.9,EUR,2017-12-07 05:03:00,,,Low,French 10-y Bond Auction,0.76|1.6,,49
300,1.81|1.7,GBP,2017-12-07 05:37:00,,,Low,30-y Bond Auction,1.87|2.0,,49
301,30.1%,USD,2017-12-07 07:30:00,,,Low,Challenger Job Cuts y/y,-3.0%,,49
302,3.5%,CAD,2017-12-07 08:30:00,1.7%,better,Medium,Building Permits m/m,4.9%,better,49
303,236K,USD,2017-12-07 08:30:00,239K,,High,Unemployment Claims,238K,,49
304,63.0,CAD,2017-12-07 10:00:00,62.7,,Medium,Ivey PMI,63.8,,49
305,2B,USD,2017-12-07 10:30:00,-5B,,Low,Natural Gas Storage,-33B,,49
306,,EUR,2017-12-07 11:00:00,,,High,ECB President Draghi Speaks,,,49
307,20.5B,USD,2017-12-07 15:00:00,17.4B,better,Low,Consumer Credit m/m,19.2B,worse,49
308,0.5%,NZD,2017-12-07 16:45:00,,,Low,Manufacturing Sales q/q,3.4%,worse,49
309,0.6%,JPY,2017-12-07 18:50:00,0.4%,better,Medium,Final GDP q/q,0.3%,,49
310,2.7%,JPY,2017-12-07 18:50:00,2.8%,worse,Low,Bank Lending y/y,2.8%,,49
311,2.44T,JPY,2017-12-07 18:50:00,1.93T,better,Low,Current Account,1.84T,,49
312,0.1%,JPY,2017-12-07 18:50:00,0.1%,,Low,Final GDP Price Index y/y,0.1%,,49
313,0.6%,JPY,2017-12-07 19:00:00,0.8%,worse,Low,Average Cash Earnings y/y,0.9%,,49
314,-0.6%,AUD,2017-12-07 19:30:00,-2.2%,better,Medium,Home Loans m/m,-2.5%,worse,49
315,264B,CNY,2017-12-07 22:13:00,238B,better,Medium,Trade Balance,254B,,49
316,40.2B,CNY,2017-12-07 22:36:00,34.9B,better,Low,USD-Denominated Trade Balance,38.2B,,49
317,55.1,JPY,2017-12-08 00:00:00,52.1,better,Low,Economy Watchers Sentiment,52.2,,49
318,,EUR,2017-12-08 00:00:00,,,Non-Economic,Italian Bank Holiday,,,49
319,19.9B,EUR,2017-12-08 02:00:00,22.0B,worse,Low,German Trade Balance,21.9B,,49
320,-77.1B,EUR,2017-12-08 02:45:00,,,Low,French Gov Budget Balance,-76.3B,,49
321,1.9%,EUR,2017-12-08 02:45:00,-0.1%,better,Low,French Industrial Production m/m,0.8%,better,49
322,0.1%,GBP,2017-12-08 04:30:00,0.1%,,High,Manufacturing Production m/m,0.7%,,49
323,-10.8B,GBP,2017-12-08 04:30:00,-11.5B,better,Medium,Goods Trade Balance,-10.5B,better,49
324,-1.7%,GBP,2017-12-08 04:30:00,0.2%,worse,Low,Construction Output m/m,-1.6%,,49
325,2.9%,GBP,2017-12-08 04:30:00,,,Low,Consumer Inflation Expectations,2.8%,,49
326,0.0%,GBP,2017-12-08 04:30:00,0.0%,,Low,Industrial Production m/m,0.7%,,49
327,0.5%,GBP,2017-12-08 07:06:00,,,Low,NIESR GDP Estimate,0.5%,,49
328,252K,CAD,2017-12-08 08:13:00,214K,better,Low,Housing Starts,223K,,49
329,85.0%,CAD,2017-12-08 08:30:00,84.8%,better,Low,Capacity Utilization Rate,84.3%,worse,49
330,0.2%,USD,2017-12-08 08:30:00,0.3%,worse,High,Average Hourly Earnings m/m,-0.1%,worse,49
331,228K,USD,2017-12-08 08:30:00,198K,better,High,Non-Farm Employment Change,244K,worse,49
332,4.1%,USD,2017-12-08 08:30:00,4.1%,,High,Unemployment Rate,4.1%,,49
333,96.8,USD,2017-12-08 10:00:00,99.0,worse,Medium,Prelim UoM Consumer Sentiment,98.5,better,49
334,-0.5%,USD,2017-12-08 10:00:00,-0.4%,better,Low,Final Wholesale Inventories m/m,-0.4%,,49
335,2.8%,USD,2017-12-08 10:00:00,,,Low,Prelim UoM Inflation Expectations,2.5%,,49
336,1.7%,CNY,2017-12-08 20:30:00,1.8%,worse,Medium,CPI y/y,1.9%,,49
337,5.8%,CNY,2017-12-08 20:30:00,5.8%,,Medium,PPI y/y,6.9%,,49
338,0.8%,JPY,2017-11-26 18:50:00,0.9%,worse,Low,SPPI y/y,0.9%,,48
339,,GBP,2017-11-27 09:30:00,,,Medium,MPC Member Haldane Speaks,,,48
340,685K,USD,2017-11-27 10:00:00,627K,better,Medium,New Home Sales,645K,worse,48
341,,USD,2017-11-27 18:30:00,,,Medium,FOMC Member Kashkari Speaks,,,48
342,,USD,2017-11-27 19:00:00,,,Medium,FOMC Member Dudley Speaks,,,48
343,0.6%,EUR,2017-11-28 02:00:00,0.4%,better,Low,German Import Prices m/m,0.9%,,48
344,,GBP,2017-11-28 02:00:00,,,High,Bank Stress Test Results,,,48
345,,GBP,2017-11-28 02:00:00,,,Medium,BOE Financial Stability Report,,,48
346,,GBP,2017-11-28 02:00:00,,,Low,FPC Statement,,,48
347,,GBP,2017-11-28 02:30:00,,,High,BOE Gov Carney Speaks,,,48
348,5.0%,EUR,2017-11-28 04:00:00,5.1%,,Medium,M3 Money Supply y/y,5.2%,,48
349,2.7%,EUR,2017-11-28 04:00:00,2.8%,worse,Low,Private Loans y/y,2.7%,,48
350,10.7,EUR,2017-11-28 07:00:00,10.8,,Low,German GfK Consumer Climate,10.7,,48
351,3.8%,CAD,2017-11-28 08:30:00,3.0%,better,Medium,RMPI m/m,-0.2%,,48
352,1.0%,CAD,2017-11-28 08:30:00,0.5%,better,Low,IPPI m/m,-0.3%,,48
353,-68.3B,USD,2017-11-28 08:30:00,-65.0B,worse,Low,Goods Trade Balance,-64.1B,,48
354,-0.4%,USD,2017-11-28 08:30:00,0.5%,better,Low,Prelim Wholesale Inventories m/m,0.1%,better,48
355,0.3%,USD,2017-11-28 09:00:00,0.6%,worse,Low,HPI m/m,0.8%,better,48
356,6.2%,USD,2017-11-28 09:00:00,6.0%,better,Low,S&P/CS Composite-20 HPI y/y,5.8%,,48
357,,USD,2017-11-28 09:15:00,,,Medium,FOMC Member Dudley Speaks,,,48
358,,USD,2017-11-28 09:45:00,,,High,Fed Chair Powell Testifies,,,48
359,30,USD,2017-11-28 09:59:00,14,better,Low,Richmond Manufacturing Index,12,,48
360,129.5,USD,2017-11-28 10:00:00,123.9,better,High,CB Consumer Confidence,126.2,,48
361,,USD,2017-11-28 10:15:00,,,Medium,FOMC Member Harker Speaks,,,48
362,,CAD,2017-11-28 10:30:00,,,Low,BOC Financial System Review,,,48
363,,CAD,2017-11-28 11:30:00,,,High,BOC Gov Poloz Speaks,,,48
364,,NZD,2017-11-28 15:00:00,,,High,RBNZ Financial Stability Report,,,48
365,,USD,2017-11-28 15:45:00,,,High,Treasury Sec Mnuchin Speaks,,,48
366,-0.2%,JPY,2017-11-28 18:50:00,0.1%,worse,Low,Retail Sales y/y,2.3%,,48
367,,NZD,2017-11-28 19:00:00,,,High,RBNZ Gov Spencer Speaks,,,48
368,-0.1%,GBP,2017-11-28 19:01:00,,,Low,BRC Shop Price Index y/y,-0.1%,,48
369,1.54,CHF,2017-11-29 02:00:00,,,Low,UBS Consumption Indicator,1.51,worse,48
370,0.3%,EUR,2017-11-29 00:00:00,0.3%,,Medium,German Prelim CPI m/m,0.0%,,48
371,-1.9%,EUR,2017-11-29 02:45:00,0.0%,worse,Low,French Consumer Spending m/m,1.0%,better,48
372,0.5%,EUR,2017-11-29 02:45:00,0.5%,,Low,French Prelim GDP q/q,0.5%,,48
373,1.6%,EUR,2017-11-29 03:00:00,1.7%,worse,Medium,Spanish Flash CPI y/y,1.6%,,48
374,40.7,CHF,2017-11-29 04:00:00,,,Low,Credit Suisse Economic Expectations,32.0,,48
375,,All,2017-11-29 00:00:00,,,High,OPEC Meetings,,,48
376,4.8B,GBP,2017-11-29 04:30:00,4.3B,better,Medium,Net Lending to Individuals m/m,5.2B,worse,48
377,0.6%,GBP,2017-11-29 04:30:00,0.3%,better,Low,M4 Money Supply m/m,-0.1%,,48
378,65K,GBP,2017-11-29 04:30:00,65K,,Low,Mortgage Approvals,66K,,48
379,,EUR,2017-11-29 05:00:00,,,Low,ECB Financial Stability Review,,,48
380,1.73|1.6,EUR,2017-11-29 05:12:00,,,Low,Italian 10-y Bond Auction,1.86|1.4,,48
381,3.3%,USD,2017-11-29 08:30:00,3.3%,,High,Prelim GDP q/q,3.0%,,48
382,,USD,2017-11-29 08:30:00,,,Medium,FOMC Member Dudley Speaks,,,48
383,2.1%,USD,2017-11-29 08:30:00,2.2%,,Low,Prelim GDP Price Index q/q,2.2%,,48
384,,GBP,2017-11-29 09:00:00,,,High,BOE Gov Carney Speaks,,,48
385,,GBP,2017-11-29 09:45:00,,,Medium,MPC Member Ramsden Speaks,,,48
386,,USD,2017-11-29 10:00:00,,,High,Fed Chair Yellen Testifies,,,48
387,3.5%,USD,2017-11-29 10:00:00,1.1%,better,Medium,Pending Home Sales m/m,-0.4%,worse,48
388,-3.4M,USD,2017-11-29 10:30:00,-2.5M,,High,Crude Oil Inventories,-1.9M,,48
389,,USD,2017-11-29 14:00:00,,,Low,Beige Book,,,48
390,-9.6%,NZD,2017-11-29 16:45:00,,,Low,Building Consents m/m,-2.5%,,48
391,0.5%,JPY,2017-11-29 18:50:00,1.9%,worse,Low,Prelim Industrial Production m/m,-1.0%,better,48
392,-12,GBP,2017-11-29 18:55:00,-9,worse,Low,GfK Consumer Confidence,-10,,48
393,-39.3,NZD,2017-11-29 19:00:00,,,High,ANZ Business Confidence,-10.1,,48
394,1.0%,AUD,2017-11-29 19:30:00,1.1%,,High,Private Capital Expenditure q/q,1.1%,better,48
395,0.9%,AUD,2017-11-29 19:30:00,-0.9%,better,Medium,Building Approvals m/m,0.6%,worse,48
396,0.4%,AUD,2017-11-29 19:30:00,0.4%,,Low,Private Sector Credit m/m,0.3%,,48
397,51.8,CNY,2017-11-29 20:00:00,51.5,,Medium,Manufacturing PMI,51.6,,48
398,54.8,CNY,2017-11-29 20:00:00,,,Medium,Non-Manufacturing PMI,54.3,,48
399,-4.8%,JPY,2017-11-30 00:02:00,-2.6%,worse,Low,Housing Starts y/y,-2.9%,,48
400,0.6%,CHF,2017-11-30 01:45:00,0.6%,,Low,GDP q/q,0.4%,better,48
401,-1.2%,EUR,2017-11-30 02:00:00,0.3%,worse,Medium,German Retail Sales m/m,0.5%,,48
402,0.1%,GBP,2017-11-30 02:00:00,0.2%,,Low,Nationwide HPI m/m,0.2%,,48
403,0.1%,EUR,2017-11-30 02:45:00,0.1%,,Low,French Prelim CPI m/m,0.1%,,48
404,110.3,CHF,2017-11-30 03:00:00,109.5,better,Medium,KOF Economic Barometer,109.8,better,48
405,-3.0%,CHF,2017-11-30 03:15:00,0.3%,worse,Low,Retail Sales y/y,0.5%,better,48
406,-18K,EUR,2017-11-30 03:55:00,-10K,better,Low,German Unemployment Change,-12K,,48
407,11.1%,EUR,2017-11-30 04:00:00,11.1%,,Low,Italian Monthly Unemployment Rate,11.1%,,48
408,1.5%,EUR,2017-11-30 05:00:00,1.6%,worse,High,CPI Flash Estimate y/y,1.4%,,48
409,0.9%,EUR,2017-11-30 05:00:00,1.0%,worse,Medium,Core CPI Flash Estimate y/y,0.9%,,48
410,-0.2%,EUR,2017-11-30 05:00:00,0.1%,worse,Low,Italian Prelim CPI m/m,-0.2%,,48
411,8.8%,EUR,2017-11-30 05:00:00,8.9%,better,Low,Unemployment Rate,8.9%,,48
412,-19.3B,CAD,2017-11-30 08:30:00,-20.0B,better,Medium,Current Account,-15.6B,better,48
413,238K,USD,2017-11-30 08:30:00,241K,,High,Unemployment Claims,240K,,48
414,0.2%,USD,2017-11-30 08:30:00,0.2%,,Medium,Core PCE Price Index m/m,0.2%,better,48
415,0.3%,USD,2017-11-30 08:30:00,0.2%,better,Medium,Personal Spending m/m,0.9%,worse,48
416,0.4%,USD,2017-11-30 08:30:00,0.3%,better,Low,Personal Income m/m,0.4%,,48
417,63.9,USD,2017-11-30 09:45:00,62.2,better,Medium,Chicago PMI,66.2,,48
418,-33B,USD,2017-11-30 10:30:00,-37B,,Low,Natural Gas Storage,-46B,,48
419,,USD,2017-11-30 12:30:00,,,Medium,FOMC Member Quarles Speaks,,,48
420,,USD,2017-11-30 13:00:00,,,Medium,FOMC Member Kaplan Speaks,,,48
421,0.7%,NZD,2017-11-30 16:45:00,1.3%,worse,Low,Overseas Trade Index q/q,1.4%,,48
422,57.3,AUD,2017-11-30 17:30:00,,,Low,AIG Manufacturing Index,51.1,,48
423,0.0%,JPY,2017-11-30 18:30:00,-0.2%,better,Low,Household Spending y/y,-0.3%,,48
424,0.8%,JPY,2017-11-30 18:30:00,0.8%,,Low,National Core CPI y/y,0.7%,,48
425,0.6%,JPY,2017-11-30 18:30:00,0.6%,,Low,Tokyo Core CPI y/y,0.6%,,48
426,2.8%,JPY,2017-11-30 18:30:00,2.8%,,Low,Unemployment Rate,2.8%,,48
427,4.2%,JPY,2017-11-30 18:50:00,3.3%,better,Low,Capital Spending q/y,1.5%,,48
428,53.6,JPY,2017-11-30 19:30:00,53.8,,Low,Final Manufacturing PMI,53.8,,48
429,50.8,CNY,2017-11-30 20:45:00,51.2,worse,Medium,Caixin Manufacturing PMI,51.0,,48
430,-3.3%,AUD,2017-12-01 00:30:00,,,Low,Commodity Prices y/y,10.9%,better,48
431,56.1,EUR,2017-12-01 03:15:00,56.6,worse,Low,Spanish Manufacturing PMI,55.8,,48
432,65.1,CHF,2017-12-01 03:30:00,62.6,better,Low,Manufacturing PMI,62.0,,48
433,58.3,EUR,2017-12-01 03:45:00,58.4,,Low,Italian Manufacturing PMI,57.8,,48
434,57.7,EUR,2017-12-01 03:50:00,57.5,,Low,French Final Manufacturing PMI,57.5,,48
435,62.5,EUR,2017-12-01 03:55:00,62.5,,Low,German Final Manufacturing PMI,62.5,,48
436,60.1,EUR,2017-12-01 04:00:00,60.0,,Low,Final Manufacturing PMI,60.0,,48
437,58.2,GBP,2017-12-01 04:30:00,56.6,better,High,Manufacturing PMI,56.6,,48
438,79.5K,CAD,2017-12-01 08:30:00,10.2K,better,High,Employment Change,35.3K,,48
439,0.2%,CAD,2017-12-01 08:30:00,0.1%,better,High,GDP m/m,-0.1%,,48
440,5.9%,CAD,2017-12-01 08:30:00,6.2%,better,High,Unemployment Rate,6.3%,,48
441,54.4,CAD,2017-12-01 09:30:00,,,Low,Manufacturing PMI,54.3,,48
442,,USD,2017-12-01 09:30:00,,,Medium,FOMC Member Kaplan Speaks,,,48
443,53.9,USD,2017-12-01 09:45:00,53.8,,Low,Final Manufacturing PMI,53.8,,48
444,58.2,USD,2017-12-01 10:00:00,58.4,,High,ISM Manufacturing PMI,58.7,,48
445,1.4%,USD,2017-12-01 10:00:00,0.5%,better,Low,Construction Spending m/m,0.3%,,48
446,65.5,USD,2017-12-01 10:00:00,67.0,worse,Low,ISM Manufacturing Prices,68.5,,48
447,,USD,2017-12-01 10:15:00,,,Medium,FOMC Member Harker Speaks,,,48
448,17.5M,USD,2017-12-01 00:00:00,17.5M,,Low,Total Vehicle Sales,18.1M,,48
449,-1.1%,NZD,2017-11-19 16:45:00,,,Low,FPI m/m,-0.2%,,47
450,0.32T,JPY,2017-11-19 18:50:00,0.21T,better,Low,Trade Balance,0.27T,,47
451,0.3%,EUR,2017-11-20 02:00:00,0.2%,better,Low,German PPI m/m,0.3%,,47
452,,EUR,2017-11-20 06:00:00,,,Low,German Buba Monthly Report,,,47
453,,EUR,2017-11-20 09:00:00,,,High,ECB President Draghi Speaks,,,47
454,1.3%,CNY,2017-11-20 09:02:00,,,Low,CB Leading Index m/m,1.3%,better,47
455,1.2%,USD,2017-11-20 10:00:00,0.6%,better,Low,CB Leading Index m/m,0.1%,better,47
456,,EUR,2017-11-20 11:00:00,,,High,ECB President Draghi Speaks,,,47
457,,GBP,2017-11-20 13:30:00,,,Medium,MPC Member Ramsden Speaks,,,47
458,,AUD,2017-11-20 19:30:00,,,High,Monetary Policy Meeting Minutes,,,47
459,2.9%,NZD,2017-11-20 20:59:00,,,Low,Credit Card Spending y/y,4.9%,,47
460,,AUD,2017-11-20 22:50:00,,,Medium,RBA Assist Gov Bullock Speaks,,,47
461,-0.5%,JPY,2017-11-20 23:30:00,-0.4%,,Low,All Industries Activity m/m,0.2%,,47
462,2.33B,CHF,2017-11-21 02:00:00,3.21B,worse,Low,Trade Balance,2.92B,,47
463,,AUD,2017-11-21 04:05:00,,,High,RBA Gov Lowe Speaks,,,47
464,7.5B,GBP,2017-11-21 04:30:00,6.6B,worse,Medium,Public Sector Net Borrowing,4.4B,better,47
465,,GBP,2017-11-21 05:00:00,,,High,Inflation Report Hearings,,,47
466,17,GBP,2017-11-21 06:00:00,3,better,Low,CBI Industrial Order Expectations,-2,,47
467,-1.2%,CAD,2017-11-21 08:30:00,0.6%,worse,Medium,Wholesale Sales m/m,0.4%,,47
468,-3.4%,NZD,2017-11-21 09:13:00,,,Medium,GDT Price Index,-3.5%,,47
469,5.48M,USD,2017-11-21 10:00:00,5.42M,better,Medium,Existing Home Sales,5.37M,,47
470,1.9%,NZD,2017-11-21 16:45:00,,,Low,Visitor Arrivals m/m,0.4%,,47
471,,USD,2017-11-21 18:00:00,,,High,Fed Chair Yellen Speaks,,,47
472,0.1%,AUD,2017-11-21 18:30:00,,,Low,MI Leading Index m/m,0.1%,,47
473,15.7%,AUD,2017-11-21 19:30:00,-2.1%,better,Medium,Construction Work Done q/q,9.8%,better,47
474,1.20|1.7,EUR,2017-11-22 05:34:00,,,Low,German 30-y Bond Auction,1.22|1.7,,47
475,,GBP,2017-11-22 07:30:00,,,High,Autumn Forecast Statement,,,47
476,0.4%,USD,2017-11-22 08:30:00,0.4%,,High,Core Durable Goods Orders m/m,1.1%,better,47
477,239K,USD,2017-11-22 08:30:00,241K,,High,Unemployment Claims,252K,,47
478,-1.2%,USD,2017-11-22 08:30:00,0.4%,worse,Medium,Durable Goods Orders m/m,2.0%,worse,47
479,0,EUR,2017-11-22 10:00:00,-1,better,Low,Consumer Confidence,-1,,47
480,98.5,USD,2017-11-22 10:00:00,98.2,,Medium,Revised UoM Consumer Sentiment,97.8,,47
481,2.5%,USD,2017-11-22 10:00:00,,,Low,Revised UoM Inflation Expectations,2.6%,,47
482,-1.9M,USD,2017-11-22 10:30:00,-1.4M,,High,Crude Oil Inventories,1.9M,,47
483,-46B,USD,2017-11-22 12:00:00,-51B,,Low,Natural Gas Storage,-18B,,47
484,,USD,2017-11-22 14:00:00,,,High,FOMC Meeting Minutes,,,47
485,0.2%,NZD,2017-11-22 16:45:00,0.4%,,High,Retail Sales q/q,1.8%,,47
486,0.5%,NZD,2017-11-22 16:49:00,0.9%,worse,Medium,Core Retail Sales q/q,1.9%,,47
487,,JPY,2017-11-22 00:00:00,,,Non-Economic,Bank Holiday,,,47
488,0.8%,EUR,2017-11-23 02:00:00,0.8%,,Low,German Final GDP q/q,0.8%,,47
489,57.5,EUR,2017-11-23 03:00:00,55.9,better,Medium,French Flash Manufacturing PMI,56.1,worse,47
490,60.2,EUR,2017-11-23 03:00:00,57.1,better,Medium,French Flash Services PMI,57.3,,47
491,62.5,EUR,2017-11-23 03:30:00,60.4,better,Medium,German Flash Manufacturing PMI,60.6,,47
492,54.9,EUR,2017-11-23 03:30:00,55.2,,Medium,German Flash Services PMI,54.7,worse,47
493,60.0,EUR,2017-11-23 04:00:00,58.3,better,Medium,Flash Manufacturing PMI,58.5,,47
494,56.2,EUR,2017-11-23 04:00:00,55.3,better,Medium,Flash Services PMI,55.0,,47
495,0.4%,GBP,2017-11-23 04:30:00,0.4%,,High,Second Estimate GDP q/q,0.4%,,47
496,0.2%,GBP,2017-11-23 04:30:00,0.3%,,Medium,Prelim Business Investment q/q,0.5%,better,47
497,0.4%,GBP,2017-11-23 04:30:00,0.4%,,Low,Index of Services 3m/3m,0.5%,better,47
498,26,GBP,2017-11-23 06:00:00,5,better,Low,CBI Realized Sales,-36,,47
499,,EUR,2017-11-23 07:30:00,,,Medium,ECB Monetary Policy Meeting Accounts,,,47
500,,USD,2017-11-23 00:00:00,,,Non-Economic,Bank Holiday,,,47
501,0.3%,CAD,2017-11-23 08:30:00,0.9%,worse,High,Core Retail Sales m/m,-0.4%,better,47
502,0.1%,CAD,2017-11-23 08:30:00,0.9%,worse,Medium,Retail Sales m/m,-0.1%,better,47
503,1.6,EUR,2017-11-23 08:59:00,0.8,better,Low,Belgian NBB Business Climate,0.5,,47
504,,CHF,2017-11-23 11:30:00,,,High,SNB Chairman Jordan Speaks,,,47
505,-871M,NZD,2017-11-23 16:45:00,-750M,worse,Medium,Trade Balance,-1156M,worse,47
506,53.8,JPY,2017-11-23 19:30:00,52.6,better,Low,Flash Manufacturing PMI,52.8,,47
507,117.5,EUR,2017-11-24 04:00:00,116.6,better,Medium,German Ifo Business Climate,116.8,,47
508,40.5K,GBP,2017-11-24 04:30:00,40.9K,,Low,High Street Lending,41.6K,,47
509,8.5%,CAD,2017-11-24 08:30:00,,,Low,Corporate Profits q/q,0.1%,,47
510,53.8,USD,2017-11-24 09:45:00,55.1,worse,Low,Flash Manufacturing PMI,54.6,,47
511,54.7,USD,2017-11-24 09:45:00,55.5,worse,Low,Flash Services PMI,55.3,worse,47
512,,AUD,2017-11-12 17:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,46
513,3.4%,JPY,2017-11-12 18:50:00,3.1%,better,Low,PPI y/y,3.1%,,46
514,-0.8%,GBP,2017-11-12 19:01:00,,,Low,Rightmove HPI m/m,1.1%,,46
515,,USD,2017-11-12 19:10:00,,,Medium,FOMC Member Harker Speaks,,,46
516,49.9%,JPY,2017-11-13 01:00:00,,,Low,Prelim Machine Tool Orders y/y,45.0%,worse,46
517,0.0%,EUR,2017-11-13 02:00:00,0.4%,worse,Low,German WPI m/m,0.6%,,46
518,8.8%,CNY,2017-11-13 03:00:00,9.2%,worse,Low,M2 Money Supply y/y,9.2%,,46
519,663B,CNY,2017-11-13 03:00:00,781B,worse,Low,New Loans,1270B,,46
520,,CAD,2017-11-13 00:00:00,,,Non-Economic,Bank Holiday,,,46
521,,JPY,2017-11-13 12:45:00,,,High,BOJ Gov Kuroda Speaks,,,46
522,-63.2B,USD,2017-11-13 14:00:00,-58.2B,worse,Low,Federal Budget Balance,8.0B,,46
523,8,AUD,2017-11-13 19:30:00,,,Medium,NAB Business Confidence,8,better,46
524,6.2%,CNY,2017-11-13 21:00:00,6.3%,,High,Industrial Production y/y,6.6%,,46
525,7.3%,CNY,2017-11-13 21:00:00,7.3%,,Medium,Fixed Asset Investment ytd/y,7.5%,,46
526,10.0%,CNY,2017-11-13 21:00:00,10.5%,worse,Low,Retail Sales y/y,10.3%,,46
527,1.9%,CNY,2017-11-13 22:34:00,,,Low,Foreign Direct Investment ytd/y,1.6%,,46
528,0.8%,EUR,2017-11-14 02:00:00,0.6%,better,Medium,German Prelim GDP q/q,0.6%,,46
529,0.0%,EUR,2017-11-14 02:00:00,0.0%,,Low,German Final CPI m/m,0.0%,,46
530,,USD,2017-11-14 03:05:00,,,Medium,FOMC Member Evans Speaks,,,46
531,0.5%,CHF,2017-11-14 03:15:00,0.2%,better,Medium,PPI m/m,0.5%,,46
532,0.5%,EUR,2017-11-14 04:00:00,0.5%,,Low,Italian Prelim GDP q/q,0.3%,worse,46
533,3.0%,GBP,2017-11-14 04:30:00,3.1%,worse,High,CPI y/y,3.0%,,46
534,1.0%,GBP,2017-11-14 04:30:00,0.8%,better,Medium,PPI Input m/m,0.2%,worse,46
535,4.0%,GBP,2017-11-14 04:30:00,4.1%,worse,Medium,RPI y/y,3.9%,,46
536,2.7%,GBP,2017-11-14 04:30:00,2.8%,worse,Low,Core CPI y/y,2.7%,,46
537,5.4%,GBP,2017-11-14 04:30:00,5.2%,better,Low,HPI y/y,4.8%,worse,46
538,0.2%,GBP,2017-11-14 04:30:00,0.3%,,Low,PPI Output m/m,0.2%,,46
539,,EUR,2017-11-14 05:00:00,,,High,ECB President Draghi Speaks,,,46
540,0.6%,EUR,2017-11-14 05:00:00,0.6%,,Medium,Flash GDP q/q,0.6%,,46
541,18.7,EUR,2017-11-14 05:00:00,19.8,worse,Medium,German ZEW Economic Sentiment,17.6,,46
542,-0.6%,EUR,2017-11-14 05:00:00,-0.6%,,Low,Industrial Production m/m,1.4%,,46
543,30.9,EUR,2017-11-14 05:00:00,29.3,better,Low,ZEW Economic Sentiment,26.7,,46
544,,GBP,2017-11-14 05:00:00,,,High,BOE Gov Carney Speaks,,,46
545,,JPY,2017-11-14 05:00:00,,,High,BOJ Gov Kuroda Speaks,,,46
546,,USD,2017-11-14 05:00:00,,,High,Fed Chair Yellen Speaks,,,46
547,103.8,USD,2017-11-14 06:00:00,104.2,,Low,NFIB Small Business Index,103.0,,46
548,0.4%,USD,2017-11-14 08:30:00,0.1%,better,High,PPI m/m,0.4%,,46
549,0.4%,USD,2017-11-14 08:30:00,0.2%,better,Medium,Core PPI m/m,0.4%,,46
550,,GBP,2017-11-14 12:30:00,,,Medium,MPC Member Cunliffe Speaks,,,46
551,-1.7%,AUD,2017-11-14 18:30:00,,,Low,Westpac Consumer Sentiment,3.6%,,46
552,0.3%,JPY,2017-11-14 18:50:00,0.4%,worse,Medium,Prelim GDP q/q,0.6%,worse,46
553,0.1%,JPY,2017-11-14 18:50:00,0.1%,,Low,Prelim GDP Price Index y/y,-0.4%,,46
554,0.5%,AUD,2017-11-14 19:30:00,0.7%,worse,Medium,Wage Price Index q/q,0.5%,,46
555,-1.0%,JPY,2017-11-14 23:33:00,-1.1%,better,Low,Revised Industrial Production m/m,-1.1%,,46
556,,AUD,2017-11-15 02:00:00,,,Medium,RBA Assist Gov Ellis Speaks,,,46
557,0.1%,EUR,2017-11-15 02:45:00,0.1%,,Low,French Final CPI m/m,0.1%,,46
558,,USD,2017-11-15 03:00:00,,,Medium,FOMC Member Evans Speaks,,,46
559,2.2%,GBP,2017-11-15 04:30:00,2.1%,better,High,Average Earnings Index 3m/y,2.3%,better,46
560,1.1K,GBP,2017-11-15 04:30:00,2.0K,better,Medium,Claimant Count Change,2.6K,worse,46
