,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
280,91.8,USD,2015-12-11 10:00:00,92.3,,High,Prelim UoM Consumer Sentiment,91.3,worse,50
281,0.0%,USD,2015-12-11 10:00:00,0.1%,better,Low,Business Inventories m/m,0.1%,better,50
282,2.6%,USD,2015-12-11 10:00:00,,,Low,Prelim UoM Inflation Expectations,2.7%,better,50
283,,GBP,2015-12-11 10:35:00,,,Medium,MPC Member Weale Speaks,,,50
284,6.2%,CNY,2015-12-12 00:30:00,5.7%,better,High,Industrial Production y/y,5.6%,,50
285,10.2%,CNY,2015-12-12 00:30:00,10.1%,,Medium,Fixed Asset Investment ytd/y,10.2%,,50
286,11.2%,CNY,2015-12-12 00:30:00,11.2%,,Low,Retail Sales y/y,11.0%,,50
287,5.1%,NZD,2015-11-29 16:45:00,,,Low,Building Consents m/m,-5.8%,,49
288,0.1%,AUD,2015-11-29 18:30:00,,,Low,MI Inflation Gauge m/m,0.0%,,49
289,1.8%,JPY,2015-11-29 18:50:00,0.9%,better,Medium,Retail Sales y/y,-0.1%,,49
290,1.4%,JPY,2015-11-29 18:50:00,1.9%,worse,Low,Prelim Industrial Production m/m,1.1%,better,49
291,14.6,NZD,2015-11-29 19:00:00,,,High,ANZ Business Confidence,10.5,,49
292,1.3%,AUD,2015-11-29 19:30:00,1.1%,better,Medium,Company Operating Profits q/q,-0.5%,better,49
293,0.7%,AUD,2015-11-29 19:30:00,0.6%,better,Low,Private Sector Credit m/m,0.7%,worse,49
294,,JPY,2015-11-29 20:00:00,,,High,BOJ Gov Kuroda Speaks,,,49
295,-2.5%,JPY,2015-11-30 00:00:00,2.5%,worse,Low,Housing Starts y/y,2.6%,,49
296,-0.4%,EUR,2015-11-30 02:00:00,0.3%,worse,Medium,German Retail Sales m/m,0.0%,,49
297,0.1%,EUR,2015-11-30 00:00:00,0.1%,,Medium,German Prelim CPI m/m,0.0%,,49
298,97.9,CHF,2015-11-30 03:00:00,100.3,worse,Medium,KOF Economic Barometer,100.4,better,49
299,4.8B,GBP,2015-11-30 04:30:00,4.8B,,Medium,Net Lending to Individuals m/m,4.9B,,49
300,0.6%,GBP,2015-11-30 04:30:00,-0.2%,better,Low,M4 Money Supply m/m,-1.0%,,49
301,70K,GBP,2015-11-30 04:30:00,70K,,Low,Mortgage Approvals,69K,,49
302,-0.4%,EUR,2015-11-30 05:00:00,-0.2%,worse,Low,Italian Prelim CPI m/m,0.2%,,49
303,-16.2B,CAD,2015-11-30 08:30:00,-15.2B,worse,Medium,Current Account,-16.6B,better,49
304,48.7,USD,2015-11-30 09:45:00,54.3,worse,Medium,Chicago PMI,56.2,,49
305,0.2%,USD,2015-11-30 10:00:00,1.6%,worse,Medium,Pending Home Sales m/m,-1.6%,better,49
306,-3.7%,NZD,2015-11-30 16:45:00,-2.5%,worse,Low,Overseas Trade Index q/q,1.5%,better,49
307,52.5,AUD,2015-11-30 17:30:00,,,Low,AIG Manufacturing Index,50.2,,49
308,11.2%,JPY,2015-11-30 18:50:00,2.3%,better,Low,Capital Spending q/y,5.6%,,49
309,3.9%,AUD,2015-11-30 19:30:00,-2.4%,better,Medium,Building Approvals m/m,2.3%,,49
310,-18.1B,AUD,2015-11-30 19:30:00,-16.6B,worse,Medium,Current Account,-20.5B,worse,49
311,49.6,CNY,2015-11-30 20:00:00,49.9,,High,Manufacturing PMI,49.8,,49
312,53.6,CNY,2015-11-30 20:00:00,,,Medium,Non-Manufacturing PMI,53.1,,49
313,52.6,JPY,2015-11-30 20:35:00,52.8,,Low,Final Manufacturing PMI,52.8,,49
314,48.6,CNY,2015-11-30 20:45:00,48.3,,High,Caixin Manufacturing PMI,48.3,,49
315,2.00%,AUD,2015-11-30 22:30:00,2.00%,,High,Cash Rate,2.00%,,49
316,,AUD,2015-11-30 22:30:00,,,High,RBA Rate Statement,,,49
317,0.32|3.6,JPY,2015-11-30 22:45:00,,,Low,10-y Bond Auction,0.32|2.8,,49
318,-22.0%,AUD,2015-12-01 00:30:00,,,Low,Commodity Prices y/y,-20.2%,,49
319,0.0%,CHF,2015-12-01 01:45:00,0.2%,worse,Low,GDP q/q,0.2%,,49
320,,GBP,2015-12-01 02:00:00,,,High,Bank Stress Test Results,,,49
321,,GBP,2015-12-01 02:00:00,,,Medium,BOE Financial Stability Report,,,49
322,,GBP,2015-12-01 02:00:00,,,Low,FPC Statement,,,49
323,,GBP,2015-12-01 03:00:00,,,High,BOE Gov Carney Speaks,,,49
324,53.1,EUR,2015-12-01 03:15:00,51.9,better,Medium,Spanish Manufacturing PMI,51.3,,49
325,-0.8%,CHF,2015-12-01 03:18:00,0.4%,worse,Medium,Retail Sales y/y,-1.2%,worse,49
326,49.7,CHF,2015-12-01 03:30:00,50.8,worse,Low,Manufacturing PMI,50.7,,49
327,54.9,EUR,2015-12-01 03:45:00,54.3,better,Low,Italian Manufacturing PMI,54.1,,49
328,50.6,EUR,2015-12-01 03:50:00,50.8,,Low,French Final Manufacturing PMI,50.8,,49
329,-13K,EUR,2015-12-01 03:55:00,-4K,better,Medium,German Unemployment Change,-6K,,49
330,52.9,EUR,2015-12-01 03:55:00,52.6,,Low,German Final Manufacturing PMI,52.6,,49
331,52.8,EUR,2015-12-01 04:00:00,52.8,,Low,Final Manufacturing PMI,52.8,,49
332,11.5%,EUR,2015-12-01 04:00:00,11.7%,better,Low,Italian Monthly Unemployment Rate,11.6%,better,49
333,52.7,GBP,2015-12-01 04:30:00,53.7,worse,High,Manufacturing PMI,55.2,,49
334,10.7%,EUR,2015-12-01 05:00:00,10.8%,better,Medium,Unemployment Rate,10.8%,,49
335,-0.5%,CAD,2015-12-01 08:30:00,0.1%,worse,High,GDP m/m,0.1%,,49
336,3.6%,NZD,2015-12-01 09:24:00,,,High,GDT Price Index,-7.9%,,49
337,48.6,CAD,2015-12-01 09:30:00,,,Low,Manufacturing PMI,48.0,,49
338,52.8,USD,2015-12-01 09:45:00,52.6,,Low,Final Manufacturing PMI,52.6,,49
339,48.6,USD,2015-12-01 10:00:00,50.6,worse,High,ISM Manufacturing PMI,50.1,,49
340,1.0%,USD,2015-12-01 10:00:00,0.5%,better,Low,Construction Spending m/m,0.6%,,49
341,35.5,USD,2015-12-01 10:00:00,40.0,worse,Low,ISM Manufacturing Prices,39.0,,49
342,18.2M,USD,2015-12-01 00:00:00,18.0M,better,Low,Total Vehicle Sales,18.2M,,49
343,,USD,2015-12-01 12:45:00,,,Medium,FOMC Member Evans Speaks,,,49
344,32.5%,JPY,2015-12-01 18:50:00,35.2%,worse,Low,Monetary Base y/y,32.5%,,49
345,-2.1%,GBP,2015-12-01 19:01:00,,,Low,BRC Shop Price Index y/y,-1.8%,,49
346,,AUD,2015-12-01 19:10:00,,,High,RBA Gov Stevens Speaks,,,49
347,0.9%,AUD,2015-12-01 19:30:00,0.7%,better,High,GDP q/q,0.3%,better,49
348,,USD,2015-12-01 20:00:00,,,Medium,FOMC Member Brainard Speaks,,,49
349,-27.1K,EUR,2015-12-02 03:00:00,-10.3K,better,Medium,Spanish Unemployment Change,82.3K,,49
350,55.3,GBP,2015-12-02 04:30:00,58.4,worse,High,Construction PMI,58.8,,49
351,0.1%,EUR,2015-12-02 05:00:00,0.2%,worse,Medium,CPI Flash Estimate y/y,0.1%,better,49
352,0.9%,EUR,2015-12-02 05:00:00,1.1%,worse,Medium,Core CPI Flash Estimate y/y,1.1%,better,49
353,-0.3%,EUR,2015-12-02 05:00:00,-0.4%,better,Low,PPI m/m,-0.4%,worse,49
354,,USD,2015-12-02 08:10:00,,,Medium,FOMC Member Lockhart Speaks,,,49
355,217K,USD,2015-12-02 08:15:00,191K,better,High,ADP Non-Farm Employment Change,196K,better,49
356,,USD,2015-12-02 08:30:00,,,Medium,Fed Chair Yellen Speaks,,,49
357,2.2%,USD,2015-12-02 08:30:00,2.2%,,Medium,Revised Nonfarm Productivity q/q,1.6%,,49
358,1.8%,USD,2015-12-02 08:30:00,1.1%,better,Low,Revised Unit Labor Costs q/q,1.4%,,49
359,,USD,2015-12-02 09:00:00,,,Low,FOMC Member Tarullo Speaks,,,49
360,,CAD,2015-12-02 10:00:00,,,High,BOC Rate Statement,,,49
361,0.50%,CAD,2015-12-02 10:00:00,0.50%,,High,Overnight Rate,0.50%,,49
362,1.2M,USD,2015-12-02 10:30:00,-0.6M,,Medium,Crude Oil Inventories,1.0M,,49
363,,USD,2015-12-02 12:25:00,,,High,Fed Chair Yellen Speaks,,,49
364,,USD,2015-12-02 14:00:00,,,Low,Beige Book,,,49
365,,USD,2015-12-02 15:40:00,,,Medium,FOMC Member Williams Speaks,,,49
366,48.2,AUD,2015-12-02 17:30:00,,,Low,AIG Services Index,48.9,,49
367,-3.0%,AUD,2015-12-02 19:00:00,,,Low,HIA New Home Sales m/m,-4.0%,,49
368,-3.31B,AUD,2015-12-02 19:30:00,-2.61B,worse,High,Trade Balance,-2.40B,worse,49
369,51.2,CNY,2015-12-02 20:45:00,53.1,worse,Medium,Caixin Services PMI,52.0,,49
370,56.7,EUR,2015-12-03 03:15:00,56.2,better,Low,Spanish Services PMI,55.9,,49
371,53.4,EUR,2015-12-03 03:45:00,53.9,worse,Low,Italian Services PMI,53.4,,49
372,51.0,EUR,2015-12-03 03:50:00,51.3,,Low,French Final Services PMI,51.3,,49
373,55.6,EUR,2015-12-03 03:55:00,55.6,,Low,German Final Services PMI,55.6,,49
374,54.2,EUR,2015-12-03 04:00:00,54.6,worse,Low,Final Services PMI,54.6,,49
375,55.9,GBP,2015-12-03 04:30:00,55.1,better,High,Services PMI,54.9,,49
376,1.46|2.6,EUR,2015-12-03 04:56:00,,,Low,Spanish 10-y Bond Auction,1.75|2.4,,49
377,0.50|2.3,EUR,2015-12-03 05:00:00,,,Low,French 10-y Bond Auction,0.95|2.5,,49
378,-0.1%,EUR,2015-12-03 05:00:00,0.2%,worse,Low,Retail Sales m/m,-0.1%,,49
379,-13.9%,USD,2015-12-03 07:30:00,,,Low,Challenger Job Cuts y/y,-1.3%,,49
380,0.05%,EUR,2015-12-03 07:45:00,0.05%,,High,Main Refinancing Rate,0.05%,,49
381,,EUR,2015-12-03 08:30:00,,,High,ECB Press Conference,,,49
382,269K,USD,2015-12-03 08:30:00,269K,,High,Unemployment Claims,260K,,49
383,56.1,USD,2015-12-03 09:45:00,56.5,worse,Low,Final Services PMI,56.5,,49
384,,USD,2015-12-03 10:00:00,,,High,Fed Chair Yellen Testifies,,,49
385,55.9,USD,2015-12-03 10:00:00,58.1,worse,High,ISM Non-Manufacturing PMI,59.1,,49
386,1.5%,USD,2015-12-03 10:00:00,1.2%,better,Medium,Factory Orders m/m,-0.8%,better,49
387,-53B,USD,2015-12-03 10:30:00,-22B,,Low,Natural Gas Storage,9B,,49
388,,USD,2015-12-03 13:10:00,,,Medium,FOMC Member Fischer Speaks,,,49
389,-5.6%,NZD,2015-12-03 19:00:00,,,Low,ANZ Commodity Prices m/m,7.1%,better,49
390,0.5%,AUD,2015-12-03 19:30:00,0.4%,better,High,Retail Sales m/m,0.4%,,49
391,0.7%,JPY,2015-12-03 20:30:00,0.4%,better,Low,Average Cash Earnings y/y,0.4%,worse,49
392,42.6,JPY,2015-12-04 00:00:00,41.8,better,Low,Consumer Confidence,41.5,,49
393,1.8%,EUR,2015-12-04 02:00:00,1.3%,better,Medium,German Factory Orders m/m,-0.7%,better,49
394,-0.1%,CHF,2015-12-04 03:15:00,0.0%,worse,Low,CPI m/m,0.1%,,49
395,48.5,EUR,2015-12-04 04:10:00,,,Low,Retail PMI,51.3,,49
396,,All,2015-12-04 00:00:00,,,High,OPEC Meetings,,,49
397,-35.7K,CAD,2015-12-04 08:30:00,-9.7K,worse,High,Employment Change,44.4K,,49
398,-2.8B,CAD,2015-12-04 08:30:00,-1.7B,worse,High,Trade Balance,-2.3B,worse,49
399,7.1%,CAD,2015-12-04 08:30:00,7.0%,worse,High,Unemployment Rate,7.0%,,49
400,0.1%,CAD,2015-12-04 08:30:00,0.2%,better,Low,Labor Productivity q/q,-0.9,better,49
401,0.2%,USD,2015-12-04 08:30:00,0.2%,,High,Average Hourly Earnings m/m,0.4%,,49
402,211K,USD,2015-12-04 08:30:00,201K,better,High,Non-Farm Employment Change,298K,better,49
403,5.0%,USD,2015-12-04 08:30:00,5.0%,,High,Unemployment Rate,5.0%,,49
404,-43.9B,USD,2015-12-04 08:30:00,-40.6B,worse,Medium,Trade Balance,-42.5B,worse,49
405,63.6,CAD,2015-12-04 10:00:00,55.3,better,Medium,Ivey PMI,53.1,,49
406,,EUR,2015-12-04 12:20:00,,,High,ECB President Draghi Speaks,,,49
407,,EUR,2015-11-22 06:00:00,,,Medium,German Buba President Weidmann Speaks,,,48
408,0.2%,NZD,2015-11-22 16:45:00,,,Low,Visitor Arrivals m/m,4.4%,better,48
409,,JPY,2015-11-22 00:00:00,,,Non-Economic,Bank Holiday,,,48
410,50.8,EUR,2015-11-23 03:00:00,50.7,,High,French Flash Manufacturing PMI,50.6,,48
411,51.3,EUR,2015-11-23 03:00:00,52.1,worse,Medium,French Flash Services PMI,52.7,better,48
412,52.6,EUR,2015-11-23 03:30:00,52.2,better,High,German Flash Manufacturing PMI,52.1,better,48
413,55.6,EUR,2015-11-23 03:30:00,54.3,better,Medium,German Flash Services PMI,54.5,worse,48
414,52.8,EUR,2015-11-23 04:00:00,52.3,better,Medium,Flash Manufacturing PMI,52.3,,48
415,54.6,EUR,2015-11-23 04:00:00,54.2,better,Medium,Flash Services PMI,54.1,,48
416,,EUR,2015-11-23 00:00:00,,,Medium,Eurogroup Meetings,,,48
417,52.6,USD,2015-11-23 09:45:00,54.0,worse,Low,Flash Manufacturing PMI,54.1,,48
418,5.36M,USD,2015-11-23 10:00:00,5.39M,worse,Medium,Existing Home Sales,5.55M,,48
419,52.8,JPY,2015-11-23 20:35:00,52.1,better,Low,Flash Manufacturing PMI,52.4,,48
420,0.3%,EUR,2015-11-24 02:00:00,0.3%,,Low,German Final GDP q/q,0.3%,,48
421,109.0,EUR,2015-11-24 04:00:00,108.3,better,High,German Ifo Business Climate,108.2,,48
422,,AUD,2015-11-24 04:05:00,,,High,RBA Gov Stevens Speaks,,,48
423,,GBP,2015-11-24 05:00:00,,,High,Inflation Report Hearings,,,48
424,7,GBP,2015-11-24 06:00:00,25,worse,Low,CBI Realized Sales,19,,48
425,2.1%,USD,2015-11-24 08:30:00,2.0%,better,High,Prelim GDP q/q,1.5%,,48
426,-58.4B,USD,2015-11-24 08:30:00,-61.8B,better,Medium,Goods Trade Balance,-59.1B,,48
427,1.3%,USD,2015-11-24 08:30:00,1.2%,,Low,Prelim GDP Price Index q/q,1.2%,,48
428,-3.9,EUR,2015-11-24 09:00:00,-3.2,worse,Low,Belgian NBB Business Climate,-4.0,,48
429,5.5%,USD,2015-11-24 09:00:00,5.2%,better,Low,S&P/CS Composite-20 HPI y/y,5.1%,,48
430,-3,USD,2015-11-24 09:59:00,0,worse,Low,Richmond Manufacturing Index,-1,,48
431,90.4,USD,2015-11-24 10:00:00,99.3,worse,High,CB Consumer Confidence,99.1,better,48
432,,CAD,2015-11-24 17:35:00,,,Low,Gov Council Member Patterson Speaks,,,48
433,,JPY,2015-11-24 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,48
434,0.5%,JPY,2015-11-24 18:50:00,0.6%,worse,Low,SPPI y/y,0.5%,worse,48
435,-3.6%,AUD,2015-11-24 19:30:00,-1.8%,worse,Medium,Construction Work Done q/q,2.1%,better,48
436,1.60,CHF,2015-11-25 02:00:00,,,Low,UBS Consumption Indicator,1.56,worse,48
437,45.4K,GBP,2015-11-25 04:30:00,45.5K,,Low,High Street Lending,44.8K,,48
438,,EUR,2015-11-25 05:00:00,,,Low,ECB Financial Stability Review,,,48
439,-0.1%,EUR,2015-11-25 05:00:00,0.5%,worse,Low,Italian Retail Sales m/m,0.2%,worse,48
440,,AUD,2015-11-25 05:20:00,,,Medium,RBA Assist Gov Debelle Speaks,,,48
441,0.49|1.1,EUR,2015-11-25 05:35:00,,,Low,German 10-y Bond Auction,0.44|1.2,,48
442,,GBP,2015-11-25 07:30:00,,,Medium,Autumn Forecast Statement,,,48
443,0.5%,USD,2015-11-25 08:30:00,0.5%,,High,Core Durable Goods Orders m/m,-0.3%,,48
444,260K,USD,2015-11-25 08:30:00,273K,better,High,Unemployment Claims,272K,,48
445,0.0%,USD,2015-11-25 08:30:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.2%,better,48
446,3.0%,USD,2015-11-25 08:30:00,1.6%,better,Medium,Durable Goods Orders m/m,-0.8%,better,48
447,0.1%,USD,2015-11-25 08:30:00,0.3%,worse,Medium,Personal Spending m/m,0.1%,,48
448,0.4%,USD,2015-11-25 08:30:00,0.4%,,Low,Personal Income m/m,0.2%,better,48
449,0.8%,USD,2015-11-25 09:00:00,0.5%,better,Low,HPI m/m,0.3%,,48
450,56.5,USD,2015-11-25 09:45:00,55.2,better,Low,Flash Services PMI,54.8,better,48
451,495K,USD,2015-11-25 10:00:00,500K,worse,Medium,New Home Sales,447K,worse,48
452,91.3,USD,2015-11-25 10:00:00,93.2,worse,Medium,Revised UoM Consumer Sentiment,93.1,,48
453,2.7%,USD,2015-11-25 10:00:00,,,Low,Revised UoM Inflation Expectations,2.5%,,48
454,1.0M,USD,2015-11-25 10:30:00,1.2M,,Medium,Crude Oil Inventories,0.3M,,48
455,9B,USD,2015-11-25 12:00:00,5B,,Low,Natural Gas Storage,15B,,48
456,-963M,NZD,2015-11-25 16:45:00,-1000M,better,High,Trade Balance,-1140M,better,48
457,-9.2%,AUD,2015-11-25 19:30:00,-2.8%,worse,High,Private Capital Expenditure q/q,-4.4%,worse,48
458,5.3%,EUR,2015-11-26 04:00:00,4.9%,better,Medium,M3 Money Supply y/y,4.9%,,48
459,1.2%,EUR,2015-11-26 04:00:00,1.2%,,Low,Private Loans y/y,1.1%,,48
460,,USD,2015-11-26 00:00:00,,,Non-Economic,Bank Holiday,,,48
461,-5.4%,CAD,2015-11-26 08:30:00,,,Low,Corporate Profits q/q,12.9%,,48
462,-2.4%,JPY,2015-11-26 18:30:00,0.0%,worse,Medium,Household Spending y/y,-0.4%,,48
463,0.0%,JPY,2015-11-26 18:30:00,-0.1%,better,Medium,Tokyo Core CPI y/y,-0.2%,,48
464,-0.1%,JPY,2015-11-26 18:30:00,-0.1%,,Low,National Core CPI y/y,-0.1%,,48
465,3.1%,JPY,2015-11-26 18:30:00,3.4%,better,Low,Unemployment Rate,3.4%,,48
466,1,GBP,2015-11-26 18:39:00,2,worse,Low,GfK Consumer Confidence,2,,48
467,1.2%,JPY,2015-11-27 00:00:00,,,Low,BOJ Core CPI y/y,1.2%,,48
468,-0.3%,EUR,2015-11-27 02:00:00,-0.1%,worse,Low,German Import Prices m/m,-0.7%,,48
469,0.1%,GBP,2015-11-27 02:00:00,0.5%,worse,Low,Nationwide HPI m/m,0.5%,,48
470,-0.7%,EUR,2015-11-27 02:45:00,0.2%,worse,Low,French Consumer Spending m/m,0.1%,better,48
471,-0.3%,EUR,2015-11-27 03:00:00,-0.5%,better,Medium,Spanish Flash CPI y/y,-0.7%,,48
472,0.5%,GBP,2015-11-27 04:30:00,0.5%,,High,Second Estimate GDP q/q,0.5%,,48
473,2.2%,GBP,2015-11-27 04:30:00,1.5%,better,Medium,Prelim Business Investment q/q,1.6%,worse,48
474,0.7%,GBP,2015-11-27 04:30:00,0.8%,worse,Low,Index of Services 3m/3m,0.9%,,48
475,1.36|1.7,EUR,2015-11-27 05:23:00,,,Low,Italian 10-y Bond Auction,1.48|1.7,,48
476,9.3,EUR,2015-11-27 07:00:00,9.2,,Low,German GfK Consumer Climate,9.4,,48
477,0.4%,CAD,2015-11-27 08:30:00,0.4%,,Medium,RMPI m/m,2.4%,worse,48
478,-0.5%,CAD,2015-11-27 08:30:00,-0.1%,worse,Low,IPPI m/m,-0.4%,worse,48
479,,All,2015-11-15 00:00:00,,,Medium,G20 Meetings,,,47
480,1.6%,NZD,2015-11-15 16:45:00,1.0%,better,High,Retail Sales q/q,0.1%,,47
481,1.0%,NZD,2015-11-15 16:45:00,1.4%,worse,Medium,Core Retail Sales q/q,0.0,,47
482,-0.2%,JPY,2015-11-15 18:50:00,-0.1%,worse,High,Prelim GDP q/q,-0.3%,better,47
483,2.0%,JPY,2015-11-15 18:50:00,1.7%,better,Low,Prelim GDP Price Index y/y,1.5%,worse,47
484,-1.3%,GBP,2015-11-15 19:01:00,,,Low,Rightmove HPI m/m,0.6%,,47
485,-3.6%,AUD,2015-11-15 19:30:00,,,Low,New Motor Vehicle Sales m/m,5.9%,better,47
486,,All,2015-11-16 00:00:00,,,Medium,G20 Meetings,,,47
487,0.1%,EUR,2015-11-16 05:00:00,0.0%,better,Medium,Final CPI y/y,0.0%,,47
488,1.1%,EUR,2015-11-16 05:00:00,1.0%,better,Low,Final Core CPI y/y,1.0%,,47
489,,EUR,2015-11-16 05:15:00,,,High,ECB President Draghi Speaks,,,47
490,,EUR,2015-11-16 06:00:00,,,Low,German Buba Monthly Report,,,47
491,-1.5%,CAD,2015-11-16 08:30:00,0.3%,worse,High,Manufacturing Sales m/m,-0.6%,worse,47
492,3.35B,CAD,2015-11-16 08:30:00,4.12B,worse,Medium,Foreign Securities Purchases,5.78B,better,47
493,-10.7,USD,2015-11-16 08:30:00,-5.3,worse,Medium,Empire State Manufacturing Index,-11.4,,47
494,,AUD,2015-11-16 16:30:00,,,Medium,RBA Assist Gov Kent Speaks,,,47
495,,AUD,2015-11-16 19:30:00,,,High,Monetary Policy Meeting Minutes,,,47
496,1.9%,NZD,2015-11-16 21:00:00,,,High,Inflation Expectations q/q,1.9%,,47
497,2.19B,EUR,2015-11-17 04:00:00,2.24B,,Low,Italian Trade Balance,1.85B,,47
498,-0.1%,GBP,2015-11-17 04:30:00,-0.1%,,High,CPI y/y,-0.1%,,47
499,0.2%,GBP,2015-11-17 04:30:00,0.2%,,Medium,PPI Input m/m,0.5%,,47
500,0.7%,GBP,2015-11-17 04:30:00,0.9%,worse,Medium,RPI y/y,0.8%,,47
501,1.1%,GBP,2015-11-17 04:30:00,1.0%,better,Low,Core CPI y/y,1.0%,,47
502,6.1%,GBP,2015-11-17 04:30:00,5.4%,better,Low,ONS HPI y/y,5.5%,better,47
503,0.0%,GBP,2015-11-17 04:30:00,-0.1%,,Low,PPI Output m/m,-0.1%,,47
504,10.4,EUR,2015-11-17 05:00:00,6.7,better,High,German ZEW Economic Sentiment,1.9,,47
505,28.3,EUR,2015-11-17 05:00:00,35.2,worse,Medium,ZEW Economic Sentiment,30.1,,47
506,0.2%,USD,2015-11-17 08:30:00,0.2%,,High,CPI m/m,-0.2%,,47
507,0.2%,USD,2015-11-17 08:30:00,0.2%,,High,Core CPI m/m,0.2%,,47
508,-7.9%,NZD,2015-11-17 09:07:00,,,High,GDT Price Index,-7.4%,,47
509,77.5%,USD,2015-11-17 09:15:00,77.5%,,Medium,Capacity Utilization Rate,77.7%,better,47
510,-0.2%,USD,2015-11-17 09:15:00,0.1%,worse,Medium,Industrial Production m/m,-0.2%,,47
511,4.99%,USD,2015-11-17 10:00:00,,,Medium,Mortgage Delinquencies,5.30%,,47
512,62,USD,2015-11-17 10:00:00,64,worse,Low,NAHB Housing Market Index,65,better,47
513,,USD,2015-11-17 15:30:00,,,Low,FOMC Member Tarullo Speaks,,,47
514,33.6B,USD,2015-11-17 16:00:00,23.3B,better,Low,TIC Long-Term Purchases,20.8B,,47
515,,AUD,2015-11-17 17:15:00,,,Medium,RBA Assist Gov Debelle Speaks,,,47
516,-0.1%,AUD,2015-11-17 18:00:00,,,Low,CB Leading Index m/m,-0.4%,,47
517,0.1%,AUD,2015-11-17 18:30:00,,,Low,MI Leading Index m/m,0.1%,,47
518,0.6%,AUD,2015-11-17 19:30:00,0.6%,,Medium,Wage Price Index q/q,0.6%,,47
519,0.0,CHF,2015-11-18 05:00:00,,,Low,Credit Suisse Economic Expectations,18.3,,47
520,1.94|1.5,GBP,2015-11-18 05:35:00,,,Low,10-y Bond Auction,1.82|1.7,,47
521,,USD,2015-11-18 08:00:00,,,Medium,FOMC Member Dudley Speaks,,,47
522,1.15M,USD,2015-11-18 08:30:00,1.15M,,High,Building Permits,1.11M,,47
523,1.06M,USD,2015-11-18 08:30:00,1.16M,worse,Medium,Housing Starts,1.19M,,47
524,0.3M,USD,2015-11-18 10:30:00,2.0M,,Medium,Crude Oil Inventories,4.2M,,47
525,,USD,2015-11-18 14:00:00,,,High,FOMC Meeting Minutes,,,47
526,1.6%,NZD,2015-11-18 16:45:00,0.1%,better,Medium,PPI Input q/q,-0.3%,,47
527,1.3%,NZD,2015-11-18 16:45:00,0.2%,better,Low,PPI Output q/q,-0.2%,,47
528,-0.20T,JPY,2015-11-18 18:50:00,-0.38T,better,Low,Trade Balance,-0.31T,better,47
529,,JPY,2015-11-18 22:17:00,,,High,Monetary Policy Statement,,,47
530,-0.2%,JPY,2015-11-18 23:30:00,0.2%,worse,Low,All Industries Activity m/m,-0.1%,,47
531,,JPY,2015-11-19 01:31:00,,,High,BOJ Press Conference,,,47
532,4.16B,CHF,2015-11-19 02:00:00,3.18B,better,Low,Trade Balance,3.25B,better,47
533,,EUR,2015-11-19 03:00:00,,,Medium,German Buba President Weidmann Speaks,,,47
534,29.4B,EUR,2015-11-19 04:00:00,18.3B,better,Low,Current Account,18.7B,better,47
535,-0.6%,GBP,2015-11-19 04:30:00,-0.4%,worse,High,Retail Sales m/m,1.7%,worse,47
536,-11,GBP,2015-11-19 06:00:00,-10,,Low,CBI Industrial Order Expectations,-18,,47
537,,EUR,2015-11-19 07:30:00,,,Medium,ECB Monetary Policy Meeting Accounts,,,47
538,-0.1%,CAD,2015-11-19 08:30:00,0.2%,worse,Medium,Wholesale Sales m/m,-0.1%,,47
539,1.9,USD,2015-11-19 08:30:00,0.1,better,High,Philly Fed Manufacturing Index,-4.5,,47
540,271K,USD,2015-11-19 08:30:00,272K,,High,Unemployment Claims,276K,,47
541,0.6%,USD,2015-11-19 10:00:00,0.5%,better,Low,CB Leading Index m/m,-0.1%,better,47
542,,CAD,2015-11-19 10:30:00,,,Low,BOC Review,,,47
543,15B,USD,2015-11-19 10:30:00,23B,,Low,Natural Gas Storage,49B,,47
544,,CHF,2015-11-19 12:30:00,,,Medium,Gov Board Member Maechler Speaks,,,47
545,,USD,2015-11-19 12:30:00,,,Medium,FOMC Member Lockhart Speaks,,,47
546,,USD,2015-11-19 16:45:00,,,Medium,FOMC Member Fischer Speaks,,,47
547,0.6%,CNY,2015-11-19 21:00:00,,,Low,CB Leading Index m/m,1.6%,,47
548,7.8%,NZD,2015-11-19 21:00:00,,,Low,Credit Card Spending y/y,7.3%,,47
549,,JPY,2015-11-20 00:00:00,,,Low,BOJ Monthly Report,,,47
550,-0.4%,EUR,2015-11-20 02:00:00,-0.2%,worse,Low,German PPI m/m,-0.4%,,47
551,,EUR,2015-11-20 03:00:00,,,High,ECB President Draghi Speaks,,,47
552,7.5B,GBP,2015-11-20 04:30:00,5.5B,worse,Medium,Public Sector Net Borrowing,8.3B,,47
553,,EUR,2015-11-20 05:15:00,,,Medium,German Buba President Weidmann Speaks,,,47
554,0.3%,CAD,2015-11-20 08:30:00,0.2%,better,High,Core CPI m/m,0.2%,,47
555,-0.5%,CAD,2015-11-20 08:30:00,-0.3%,worse,High,Core Retail Sales m/m,0.0%,,47
556,0.1%,CAD,2015-11-20 08:30:00,0.1%,,Medium,CPI m/m,-0.2%,,47
557,-0.5%,CAD,2015-11-20 08:30:00,0.1%,worse,Medium,Retail Sales m/m,0.5%,,47
558,-6,EUR,2015-11-20 10:00:00,-7,better,Low,Consumer Confidence,-8,,47
