,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
279,,AUD,2011-12-08 02:20:00,,,Medium,RBA Gov Stevens Speaks,,,49
280,275B,GBP,2011-12-08 07:00:00,275B,,High,Asset Purchase Facility,275B,,49
281,0.50%,GBP,2011-12-08 07:00:00,0.50%,,High,Official Bank Rate,0.50%,,49
282,1.00%,EUR,2011-12-08 07:45:00,1.00%,,High,Main Refinancing Rate,1.25%,,49
283,181K,CAD,2011-12-08 08:15:00,203K,worse,High,Housing Starts,209K,,49
284,0.2%,CAD,2011-12-08 08:30:00,0.3%,worse,Medium,NHPI m/m,0.2%,,49
285,,EUR,2011-12-08 08:30:00,,,High,ECB Press Conference,,,49
286,381K,USD,2011-12-08 08:30:00,397K,better,High,Unemployment Claims,404K,,49
287,1.6%,USD,2011-12-08 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.0%,worse,49
288,,CAD,2011-12-08 10:30:00,,,Low,BOC Financial System Review,,,49
289,-20B,USD,2011-12-08 10:30:00,-10B,,Low,Natural Gas Storage,-1B,,49
290,,EUR,2011-12-08 12:00:00,,,Medium,EBA Bank Stress Test Results,,,49
291,1.1%,NZD,2011-12-08 18:00:00,,,Medium,REINZ HPI m/m,-0.3%,,49
292,-6.1,JPY,2011-12-08 18:50:00,11.4,worse,Medium,BSI Manufacturing Index,10.3,,49
293,1.4%,JPY,2011-12-08 18:50:00,1.3%,better,Medium,Final GDP q/q,1.5%,,49
294,3.0%,JPY,2011-12-08 18:50:00,2.7%,better,Low,M2 Money Stock y/y,2.8%,better,49
295,-2.2%,JPY,2011-12-08 19:04:00,-1.9%,worse,Low,Final GDP Price Index y/y,-1.9%,,49
296,4.2%,CNY,2011-12-08 20:30:00,4.6%,worse,High,CPI y/y,5.5%,,49
297,2.7%,CNY,2011-12-08 20:30:00,3.3%,worse,Medium,PPI y/y,5.0%,,49
298,24.5%,CNY,2011-12-09 00:29:00,24.8%,worse,Medium,Fixed Asset Investment ytd/y,24.9%,,49
299,12.4%,CNY,2011-12-09 00:29:00,12.8%,worse,Medium,Industrial Production y/y,13.2%,,49
300,17.3%,CNY,2011-12-09 00:29:00,16.9%,better,Low,Retail Sales y/y,17.2%,,49
301,0.0%,EUR,2011-12-09 02:00:00,0.0%,,Low,German Final CPI m/m,0.0%,,49
302,12.6B,EUR,2011-12-09 02:00:00,14.5B,worse,Low,German Trade Balance,15.1B,,49
303,0.0%,EUR,2011-12-09 02:45:00,-0.1%,better,Medium,French Industrial Production m/m,-2.1%,worse,49
304,-99.4B,EUR,2011-12-09 02:45:00,,,Low,French Gov Budget Balance,-92.7B,,49
305,,EUR,2011-12-09 00:00:00,,,High,EU Economic Summit,,,49
306,0.1%,GBP,2011-12-09 04:30:00,0.3%,worse,High,PPI Input m/m,-0.8%,,49
307,-7.6B,GBP,2011-12-09 04:30:00,-9.5B,better,Medium,Goods Trade Balance,-10.2B,worse,49
308,0.2%,GBP,2011-12-09 04:30:00,0.2%,,Low,PPI Output m/m,0.0%,,49
309,-0.4%,GBP,2011-12-09 05:00:00,,,Low,CB Leading Index m/m,-0.4%,worse,49
310,-0.9B,CAD,2011-12-09 08:30:00,0.7B,worse,High,Trade Balance,1.0B,worse,49
311,0.4%,CAD,2011-12-09 08:30:00,0.4%,,Medium,Labor Productivity q/q,-1.0%,better,49
312,-43.5B,USD,2011-12-09 08:30:00,-43.5B,,High,Trade Balance,-44.2B,worse,49
313,67.7,USD,2011-12-09 09:55:00,65.6,better,High,Prelim UoM Consumer Sentiment,64.1,,49
314,3.1%,USD,2011-12-09 09:55:00,,,Low,Prelim UoM Inflation Expectations,3.2%,,49
315,14.5B,CNY,2011-12-09 21:56:00,15.4B,worse,High,USD-Denominated Trade Balance,17.0B,,49
316,18.3,NZD,2011-11-27 19:00:00,,,High,ANZ Business Confidence,13.2,,48
317,,JPY,2011-11-27 21:30:00,,,Medium,BOJ Gov Shirakawa Speaks,,,48
318,0.0%,EUR,2011-11-28 00:00:00,0.1%,worse,Medium,German Prelim CPI m/m,0.0%,,48
319,2.6%,EUR,2011-11-28 04:00:00,3.4%,worse,Medium,M3 Money Supply y/y,3.0%,,48
320,2.7%,EUR,2011-11-28 04:00:00,2.6%,better,Low,Private Loans y/y,2.5%,,48
321,-19,GBP,2011-11-28 06:00:00,-12,worse,Medium,CBI Realized Sales,-11,,48
322,5.6,EUR,2011-11-28 07:00:00,5.2,better,Medium,German GfK Consumer Climate,5.4,,48
323,,GBP,2011-11-28 10:00:00,,,High,Inflation Report Hearings,,,48
324,307K,USD,2011-11-28 10:00:00,313K,worse,High,New Home Sales,303K,worse,48
325,-0.4%,JPY,2011-11-28 18:30:00,-1.4%,better,Medium,Household Spending y/y,-1.9%,,48
326,4.5%,JPY,2011-11-28 18:30:00,4.2%,worse,Low,Unemployment Rate,4.1%,,48
327,1.9%,JPY,2011-11-28 18:50:00,0.7%,better,Medium,Retail Sales y/y,-1.1%,,48
328,,AUD,2011-11-28 20:30:00,,,Medium,Mid-Year Economic and Fiscal Outlook,,,48
329,0.4%,GBP,2011-11-29 02:00:00,-0.1%,better,High,Nationwide HPI m/m,0.4%,,48
330,2.9%,EUR,2011-11-29 03:00:00,2.7%,better,Low,Spanish Flash CPI y/y,3.0%,,48
331,0.91,CHF,2011-11-29 04:00:00,,,Medium,UBS Consumption Indicator,0.82,worse,48
332,46.0,EUR,2011-11-29 04:00:00,,,Low,Retail PMI,50.2,,48
333,,EUR,2011-11-29 00:00:00,,,Medium,Eurogroup Meetings,,,48
334,1.3B,GBP,2011-11-29 04:30:00,1.0B,better,Medium,Net Lending to Individuals m/m,1.1B,,48
335,-0.3%,GBP,2011-11-29 04:30:00,-0.2%,,Low,M4 Money Supply m/m,-0.4%,,48
336,53K,GBP,2011-11-29 04:30:00,52K,,Low,Mortgage Approvals,51K,,48
337,7.56|1.3,EUR,2011-11-29 05:18:00,,,Medium,Italian 10-y Bond Auction,6.06|1.3,,48
338,,GBP,2011-11-29 07:30:00,,,Medium,Autumn Forecast Statement,,,48
339,-12.1B,CAD,2011-11-29 08:30:00,-11.3B,worse,Medium,Current Account,-16.1B,worse,48
340,-3.6%,USD,2011-11-29 09:00:00,-3.0%,worse,Medium,S&P/CS Composite-20 HPI y/y,-3.8%,,48
341,56.0,USD,2011-11-29 10:00:00,43.9,better,High,CB Consumer Confidence,40.9,better,48
342,0.9%,USD,2011-11-29 10:00:00,0.1%,better,Low,HPI m/m,-0.2%,worse,48
343,,USD,2011-11-29 11:30:00,,,Medium,FOMC Member Yellen Speaks,,,48
344,,USD,2011-11-29 12:15:00,,,Medium,FOMC Member Raskin Speaks,,,48
345,11.2%,NZD,2011-11-29 16:45:00,,,High,Building Consents m/m,-17.2%,,48
346,49.1,JPY,2011-11-29 18:15:00,,,Low,Final Manufacturing PMI,50.6,,48
347,2.4%,JPY,2011-11-29 18:50:00,1.1%,better,Medium,Prelim Industrial Production m/m,-3.3%,better,48
348,5.5%,AUD,2011-11-29 19:00:00,,,Medium,HIA New Home Sales m/m,-3.5%,,48
349,-31,GBP,2011-11-29 19:01:00,-33,better,Medium,GfK Consumer Confidence,-32,,48
350,12.3%,AUD,2011-11-29 19:30:00,8.2%,better,High,Private Capital Expenditure q/q,6.2%,better,48
351,0.2%,AUD,2011-11-29 19:30:00,0.4%,worse,Medium,Private Sector Credit m/m,0.5%,,48
352,,CAD,2011-11-29 19:30:00,,,Medium,Gov Council Member Murray Speaks,,,48
353,,USD,2011-11-29 20:00:00,,,Medium,FOMC Member Kocherlakota Speaks,,,48
354,0.1%,JPY,2011-11-29 20:30:00,0.0%,better,Medium,Average Cash Earnings y/y,-0.4%,worse,48
355,-5.8%,JPY,2011-11-30 00:00:00,-6.1%,,Low,Housing Starts y/y,-10.8%,,48
356,0.7%,EUR,2011-11-30 02:00:00,0.1%,better,Medium,German Retail Sales m/m,0.3%,,48
357,0.0%,EUR,2011-11-30 02:45:00,0.1%,worse,Medium,French Consumer Spending m/m,-0.2%,better,48
358,-20K,EUR,2011-11-30 03:55:00,-6K,better,Medium,German Unemployment Change,6K,better,48
359,8.5%,EUR,2011-11-30 04:00:00,8.2%,worse,Low,Italian Monthly Unemployment Rate,8.3%,,48
360,,EUR,2011-11-30 00:00:00,,,High,ECOFIN Meetings,,,48
361,-9.1B,GBP,2011-11-30 04:30:00,-5.9B,worse,Low,Housing Equity Withdrawal q/q,-8.9B,worse,48
362,3.0%,EUR,2011-11-30 05:00:00,3.0%,,Medium,CPI Flash Estimate y/y,3.0%,,48
363,10.3%,EUR,2011-11-30 05:00:00,10.2%,worse,Medium,Unemployment Rate,10.2%,,48
364,-0.1%,EUR,2011-11-30 05:00:00,0.3%,worse,Low,Italian Prelim CPI m/m,0.6%,,48
365,0.35,CHF,2011-11-30 05:30:00,0.65,worse,High,KOF Economic Barometer,0.75,,48
366,-12.8%,USD,2011-11-30 07:30:00,,,Low,Challenger Job Cuts y/y,12.6%,,48
367,,USD,2011-11-30 08:00:00,,,High,Fed Announcement,,,48
368,206K,USD,2011-11-30 08:15:00,131K,better,High,ADP Non-Farm Employment Change,130K,better,48
369,0.2%,CAD,2011-11-30 08:30:00,0.3%,worse,High,GDP m/m,0.4%,better,48
370,-1.2%,CAD,2011-11-30 08:30:00,1.2%,worse,Medium,RMPI m/m,1.4%,,48
371,-0.1%,CAD,2011-11-30 08:30:00,0.3%,worse,Low,IPPI m/m,0.5%,better,48
372,2.3%,USD,2011-11-30 08:30:00,2.6%,better,Medium,Revised Nonfarm Productivity q/q,3.1%,,48
373,-2.5%,USD,2011-11-30 08:30:00,-2.1%,worse,Low,Revised Unit Labor Costs q/q,-2.4%,,48
374,62.6,USD,2011-11-30 09:45:00,58.5,better,Medium,Chicago PMI,58.4,,48
375,10.4%,USD,2011-11-30 10:00:00,1.4%,better,High,Pending Home Sales m/m,-4.6%,,48
376,3.9M,USD,2011-11-30 10:30:00,-0.2M,,Medium,Crude Oil Inventories,-6.2M,,48
377,,GBP,2011-11-30 11:00:00,,,Medium,MPC Member Miles Speaks,,,48
378,,USD,2011-11-30 14:00:00,,,Medium,Beige Book,,,48
379,-0.7%,NZD,2011-11-30 16:45:00,1.5%,worse,Low,Overseas Trade Index q/q,2.4%,,48
380,47.8,AUD,2011-11-30 17:22:00,,,Low,AIG Manufacturing Index,47.4,,48
381,-1.0%,NZD,2011-11-30 19:00:00,,,Low,ANZ Commodity Prices m/m,-3.5%,,48
382,-10.7%,AUD,2011-11-30 19:30:00,3.6%,worse,High,Building Approvals m/m,-14.2%,worse,48
383,0.2%,AUD,2011-11-30 19:30:00,0.4%,worse,High,Retail Sales m/m,0.4%,,48
384,49.0,CNY,2011-11-30 20:00:00,49.8,worse,High,Manufacturing PMI,50.4,,48
385,47.7,CNY,2011-11-30 21:30:00,,,Medium,Caixin Manufacturing PMI,48.0,,48
386,1.09|2.5,JPY,2011-11-30 22:45:00,,,Low,10-y Bond Auction,1.03|3.3,,48
387,18.1%,AUD,2011-12-01 00:30:00,,,Medium,Commodity Prices y/y,19.6%,,48
388,0.2%,CHF,2011-12-01 01:45:00,0.2%,,Medium,GDP q/q,0.5%,better,48
389,,EUR,2011-12-01 03:00:00,,,Medium,ECB President Draghi Speaks,,,48
390,43.8,EUR,2011-12-01 03:15:00,,,Medium,Spanish Manufacturing PMI,43.9,,48
391,44.8,CHF,2011-12-01 03:30:00,46.6,worse,Medium,Manufacturing PMI,46.9,,48
392,44.0,EUR,2011-12-01 03:45:00,42.8,better,Medium,Italian Manufacturing PMI,43.3,,48
393,47.3,EUR,2011-12-01 03:50:00,47.6,,Low,French Final Manufacturing PMI,47.6,,48
394,47.9,EUR,2011-12-01 03:55:00,48.0,,Low,German Final Manufacturing PMI,47.9,,48
395,46.4,EUR,2011-12-01 04:00:00,46.4,,Low,Final Manufacturing PMI,46.4,,48
396,47.6,GBP,2011-12-01 04:30:00,47.1,better,High,Manufacturing PMI,47.8,better,48
397,,GBP,2011-12-01 04:30:00,,,Low,FPC Statement,,,48
398,3.18|3.1,EUR,2011-12-01 05:01:00,,,Medium,French 10-y Bond Auction,3.22|2.2,,48
399,,GBP,2011-12-01 05:30:00,,,Medium,BOE Financial Stability Report,,,48
400,2.38|1.6,GBP,2011-12-01 05:36:00,,,Medium,10-y Bond Auction,2.24|1.8,,48
401,402K,USD,2011-12-01 08:30:00,390K,worse,High,Unemployment Claims,396K,,48
402,53.3,CAD,2011-12-01 09:30:00,,,Low,Manufacturing PMI,53.7,,48
403,52.7,USD,2011-12-01 10:00:00,51.6,better,High,ISM Manufacturing PMI,50.8,,48
404,0.8%,USD,2011-12-01 10:00:00,0.4%,better,Low,Construction Spending m/m,0.2%,,48
405,45.0,USD,2011-12-01 10:00:00,45.2,,Low,ISM Manufacturing Prices,41.0,,48
406,-1B,USD,2011-12-01 10:30:00,11B,,Low,Natural Gas Storage,9B,,48
407,13.6M,USD,2011-12-01 00:00:00,13.4M,better,Low,Total Vehicle Sales,13.3M,,48
408,-9.8%,JPY,2011-12-01 18:50:00,-4.1%,worse,Medium,Capital Spending q/y,-7.8%,,48
409,19.5%,JPY,2011-12-01 18:50:00,17.7%,better,Low,Monetary Base y/y,17.0%,,48
410,59.5K,EUR,2011-12-02 03:00:00,,,Medium,Spanish Unemployment Change,134.2K,,48
411,-0.2%,CHF,2011-12-02 03:15:00,1.2%,worse,High,Retail Sales y/y,-1.4%,worse,48
412,52.3,GBP,2011-12-02 04:30:00,52.1,,High,Construction PMI,53.9,,48
413,0.1%,EUR,2011-12-02 05:00:00,0.2%,worse,Low,PPI m/m,0.3%,,48
414,-18.6K,CAD,2011-12-02 07:00:00,18.1K,worse,High,Employment Change,-54.0K,,48
415,7.4%,CAD,2011-12-02 07:00:00,7.3%,worse,High,Unemployment Rate,7.3%,,48
416,120K,USD,2011-12-02 08:30:00,126K,,High,Non-Farm Employment Change,100K,better,48
417,8.6%,USD,2011-12-02 08:30:00,9.0%,better,High,Unemployment Rate,9.0%,,48
418,-0.1%,USD,2011-12-02 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.3%,better,48
419,,USD,2011-12-02 09:00:00,,,Medium,FOMC Member Fisher Speaks,,,48
420,,USD,2011-12-02 10:00:00,,,Medium,FOMC Member Plosser Speaks,,,48
421,49.7,CNY,2011-12-02 20:00:00,,,Low,Non-Manufacturing PMI,57.7,,48
422,,EUR,2011-11-20 00:00:00,,,Medium,Spanish Parliamentary Election,,,47
423,-3.1%,GBP,2011-11-20 18:47:00,,,Medium,Rightmove HPI m/m,2.8%,,47
424,,JPY,2011-11-20 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,47
425,-0.46T,JPY,2011-11-20 18:50:00,-0.20T,worse,Medium,Trade Balance,-0.10T,worse,47
426,7.9%,NZD,2011-11-20 21:00:00,,,Low,Credit Card Spending y/y,5.3%,,47
427,,AUD,2011-11-20 22:10:00,,,Medium,RBA Assist Gov Debelle Speaks,,,47
428,-0.9%,JPY,2011-11-20 23:30:00,-0.9%,,Low,All Industries Activity m/m,-0.3%,better,47
429,0.5B,EUR,2011-11-21 04:00:00,-3.2B,better,Medium,Current Account,-5.9B,worse,47
430,,EUR,2011-11-21 06:00:00,,,Low,German Buba Monthly Report,,,47
431,0.3%,CAD,2011-11-21 08:30:00,0.6%,worse,Medium,Wholesale Sales m/m,0.3%,,47
432,4.97M,USD,2011-11-21 10:00:00,4.82M,better,High,Existing Home Sales,4.90M,,47
433,-7.8%,NZD,2011-11-21 16:48:00,,,Low,Visitor Arrivals m/m,18.0%,,47
434,2.8%,NZD,2011-11-21 21:00:00,,,High,Inflation Expectations q/q,2.9%,,47
435,2.15B,CHF,2011-11-22 02:00:00,2.06B,better,Medium,Trade Balance,1.91B,better,47
436,3.4B,GBP,2011-11-22 04:30:00,4.1B,better,High,Public Sector Net Borrowing,10.2B,better,47
437,,GBP,2011-11-22 05:30:00,,,Medium,MPC Member Miles Speaks,,,47
438,0.5%,CAD,2011-11-22 08:30:00,0.4%,better,High,Core Retail Sales m/m,0.4%,,47
439,1.0%,CAD,2011-11-22 08:30:00,0.5%,better,Medium,Retail Sales m/m,0.6%,better,47
440,2.0%,USD,2011-11-22 08:30:00,2.4%,worse,High,Prelim GDP q/q,2.5%,,47
441,2.5%,USD,2011-11-22 08:30:00,2.5%,,Low,Prelim GDP Price Index q/q,2.5%,,47
442,0,USD,2011-11-22 09:59:00,-2,better,Low,Richmond Manufacturing Index,-6,,47
443,-20,EUR,2011-11-22 10:00:00,-20,,Low,Consumer Confidence,-20,,47
444,,USD,2011-11-22 13:00:00,,,Medium,FOMC Member Kocherlakota Speaks,,,47
445,,USD,2011-11-22 13:28:00,,,High,FOMC Meeting Minutes,,,47
446,0.1%,AUD,2011-11-22 18:00:00,,,Medium,CB Leading Index m/m,-0.2%,worse,47
447,,AUD,2011-11-22 18:20:00,,,Medium,RBA Assist Gov Debelle Speaks,,,47
448,,JPY,2011-11-22 00:00:00,,,Non-Economic,Bank Holiday,,,47
449,12.5%,AUD,2011-11-22 19:30:00,2.1%,better,Medium,Construction Work Done q/q,-0.1%,worse,47
450,48.0,CNY,2011-11-22 21:30:00,,,High,Caixin Flash Manufacturing PMI,51.0,,47
451,47.6,EUR,2011-11-23 03:00:00,47.7,,Medium,French Flash Manufacturing PMI,48.5,worse,47
452,49.3,EUR,2011-11-23 03:00:00,44.5,better,Medium,French Flash Services PMI,44.6,worse,47
453,47.9,EUR,2011-11-23 03:30:00,48.4,worse,Medium,German Flash Manufacturing PMI,49.1,,47
454,51.4,EUR,2011-11-23 03:30:00,50.1,better,Medium,German Flash Services PMI,50.6,worse,47
455,46.4,EUR,2011-11-23 04:00:00,46.6,,Medium,Flash Manufacturing PMI,47.1,,47
456,47.8,EUR,2011-11-23 04:00:00,46.1,better,Medium,Flash Services PMI,46.4,worse,47
457,0-0-9,GBP,2011-11-23 04:30:00,0-0-9,,High,MPC Asset Purchase Facility Votes,9-0-0,,47
458,0-0-9,GBP,2011-11-23 04:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,47
459,35.3K,GBP,2011-11-23 04:30:00,32.3K,better,Medium,High Street Lending,33.5K,,47
460,-6.4%,EUR,2011-11-23 05:00:00,-2.4%,worse,Medium,Industrial New Orders m/m,1.4%,worse,47
461,1.98|1.1,EUR,2011-11-23 05:08:00,,,Medium,German 10-y Bond Auction,2.09|1.1,,47
462,0.7%,USD,2011-11-23 08:30:00,0.1%,better,High,Core Durable Goods Orders m/m,0.6%,worse,47
463,393K,USD,2011-11-23 08:30:00,389K,,High,Unemployment Claims,391K,,47
464,0.1%,USD,2011-11-23 08:30:00,0.1%,,Medium,Core PCE Price Index m/m,0.0%,,47
465,-0.7%,USD,2011-11-23 08:30:00,-1.1%,better,Medium,Durable Goods Orders m/m,-1.5%,worse,47
466,0.1%,USD,2011-11-23 08:30:00,0.4%,worse,Medium,Personal Spending m/m,0.7%,better,47
467,0.4%,USD,2011-11-23 08:30:00,0.3%,better,Low,Personal Income m/m,0.1%,,47
468,64.1,USD,2011-11-23 09:55:00,64.6,,Medium,Revised UoM Consumer Sentiment,64.2,,47
469,3.2%,USD,2011-11-23 09:55:00,,,Low,Revised UoM Inflation Expectations,3.2%,,47
470,-6.2M,USD,2011-11-23 10:30:00,-0.3M,,Medium,Crude Oil Inventories,-1.1M,,47
471,9B,USD,2011-11-23 12:00:00,17B,,Low,Natural Gas Storage,19B,,47
472,,CAD,2011-11-23 12:40:00,,,Medium,BOC Gov Carney Speaks,,,47
473,-282M,NZD,2011-11-23 16:45:00,-452M,better,Medium,Trade Balance,-789M,worse,47
474,0.5%,EUR,2011-11-24 02:00:00,0.5%,,Low,German Final GDP q/q,0.5%,,47
475,106.6,EUR,2011-11-24 04:00:00,105.3,better,High,German Ifo Business Climate,106.4,,47
476,,AUD,2011-11-24 04:25:00,,,High,RBA Gov Stevens Speaks,,,47
477,0.5%,GBP,2011-11-24 04:30:00,0.5%,,High,Second Estimate GDP q/q,0.5%,,47
478,-1.4%,GBP,2011-11-24 04:30:00,-0.5%,worse,Medium,Prelim Business Investment q/q,11.6%,,47
479,0.6%,GBP,2011-11-24 04:30:00,0.3%,better,Low,Index of Services 3m/3m,0.6%,better,47
480,-19,GBP,2011-11-24 07:00:00,-19,,Medium,CBI Industrial Order Expectations,-18,,47
481,,USD,2011-11-24 00:00:00,,,Non-Economic,Bank Holiday,,,47
482,-0.5%,CAD,2011-11-24 08:30:00,,,Low,Corporate Profits q/q,-4.9%,,47
483,-12.2,EUR,2011-11-24 09:00:00,-11.3,worse,Medium,Belgian NBB Business Climate,-10.4,,47
484,-0.5%,JPY,2011-11-24 18:30:00,-0.3%,worse,Medium,Tokyo Core CPI y/y,-0.4%,,47
485,-0.1%,JPY,2011-11-24 18:30:00,-0.1%,,Low,National Core CPI y/y,0.2%,,47
486,0.1%,JPY,2011-11-24 18:50:00,0.0%,better,Low,SPPI y/y,0.0%,better,47
487,,JPY,2011-11-25 01:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,47
488,-0.3%,EUR,2011-11-25 01:57:00,-0.1%,worse,Low,German Import Prices m/m,0.6%,,47
489,-0.4%,EUR,2011-11-25 04:00:00,-0.2%,worse,Low,Italian Retail Sales m/m,-0.1%,worse,47
490,,GBP,2011-11-25 07:00:00,,,Medium,MPC Member Weale Speaks,,,47
491,,NZD,2011-11-25 00:00:00,,,Low,Parliamentary Elections,,,47
492,2.2%,NZD,2011-11-13 16:45:00,0.6%,better,Medium,Retail Sales q/q,1.0%,,46
493,2.4%,NZD,2011-11-13 16:49:00,0.7%,better,High,Core Retail Sales q/q,1.1%,,46
494,1.5%,JPY,2011-11-13 18:50:00,1.5%,,High,Prelim GDP q/q,-0.5%,worse,46
495,-1.9%,JPY,2011-11-13 18:50:00,-2.2%,better,Medium,Prelim GDP Price Index y/y,-2.2%,,46
496,-3.3%,JPY,2011-11-13 23:30:00,-3.8%,better,Low,Revised Industrial Production m/m,-4.0%,,46
497,-0.2%,CHF,2011-11-14 03:15:00,-0.3%,better,Medium,PPI m/m,-0.1%,,46
498,-2.0%,EUR,2011-11-14 05:00:00,-2.1%,better,Medium,Industrial Production m/m,1.4%,better,46
499,,CAD,2011-11-14 13:00:00,,,Medium,BOC Gov Carney Speaks,,,46
500,,AUD,2011-11-14 19:30:00,,,High,Monetary Policy Meeting Minutes,,,46
501,1.1%,AUD,2011-11-14 19:30:00,,,Medium,New Motor Vehicle Sales m/m,-1.4%,,46
502,0.4%,EUR,2011-11-15 01:30:00,0.3%,better,Medium,French Prelim GDP q/q,-0.1%,worse,46
503,0.5%,EUR,2011-11-15 02:00:00,0.5%,,High,German Prelim GDP q/q,0.3%,better,46
504,0.0%,EUR,2011-11-15 02:45:00,0.3%,worse,Medium,French Prelim Private Payrolls q/q,0.2%,worse,46
505,-1.84B,EUR,2011-11-15 04:00:00,-2.23B,better,Low,Italian Trade Balance,-2.91B,better,46
506,5.0%,GBP,2011-11-15 04:30:00,5.1%,worse,High,CPI y/y,5.2%,,46
507,5.4%,GBP,2011-11-15 04:30:00,5.5%,worse,Medium,RPI y/y,5.6%,,46
508,3.4%,GBP,2011-11-15 04:30:00,3.3%,better,Low,Core CPI y/y,3.3%,,46
509,-1.4%,GBP,2011-11-15 04:38:00,-1.4%,,Low,ONS HPI y/y,-1.3%,,46
510,-55.2,EUR,2011-11-15 05:00:00,-51.8,worse,High,German ZEW Economic Sentiment,-48.3,,46
511,0.2%,EUR,2011-11-15 05:00:00,0.2%,,Medium,Flash GDP q/q,0.2%,,46
512,-59.1,EUR,2011-11-15 05:00:00,-52.7,worse,Medium,ZEW Economic Sentiment,-51.2,,46
513,2.1B,EUR,2011-11-15 05:00:00,-0.8B,better,Low,Trade Balance,-1.2B,,46
514,,GBP,2011-11-15 05:30:00,,,High,BOE Inflation Letter,,,46
515,,USD,2011-11-15 08:00:00,,,Medium,FOMC Member Evans Speaks,,,46
516,2.6%,CAD,2011-11-15 08:30:00,1.1%,better,Medium,Manufacturing Sales m/m,1.4%,,46
517,1.5%,CAD,2011-11-15 08:30:00,1.9%,worse,Low,New Motor Vehicle Sales m/m,-0.4%,,46
518,3.2%,NZD,2011-11-15 08:30:00,,,Low,GDT Price Index,-1.8%,,46
519,0.6%,USD,2011-11-15 08:30:00,0.2%,better,High,Core Retail Sales m/m,0.5%,worse,46
520,-0.3%,USD,2011-11-15 08:30:00,-0.1%,worse,High,PPI m/m,0.8%,,46
521,0.5%,USD,2011-11-15 08:30:00,0.3%,better,High,Retail Sales m/m,1.1%,,46
522,0.0%,USD,2011-11-15 08:30:00,0.1%,worse,Medium,Core PPI m/m,0.2%,,46
523,0.6,USD,2011-11-15 08:30:00,-2.0,better,Medium,Empire State Manufacturing Index,-8.5,,46
524,0.0%,USD,2011-11-15 10:00:00,0.2%,better,Medium,Business Inventories m/m,0.4%,better,46
525,,USD,2011-11-15 12:30:00,,,Medium,FOMC Member Fisher Speaks,,,46
526,-0.3%,AUD,2011-11-15 18:30:00,,,Medium,MI Leading Index m/m,0.7%,worse,46
527,0.7%,AUD,2011-11-15 19:30:00,0.9%,worse,Medium,Wage Price Index q/q,0.9%,,46
528,15.9%,CNY,2011-11-15 20:57:00,,,Low,Foreign Direct Investment ytd/y,16.6%,,46
529,,JPY,2011-11-15 22:49:00,,,High,Monetary Policy Statement,,,46
530,<0.10%,JPY,2011-11-15 22:49:00,<0.10%,,High,Overnight Call Rate,<0.10%,,46
531,,JPY,2011-11-16 02:14:00,,,High,BOJ Press Conference,,,46
532,5.3K,GBP,2011-11-16 04:30:00,20.4K,better,High,Claimant Count Change,13.4K,better,46
533,2.3%,GBP,2011-11-16 04:30:00,2.5%,worse,Medium,Average Earnings Index 3m/y,2.7%,worse,46
534,8.3%,GBP,2011-11-16 04:30:00,8.2%,worse,Low,Unemployment Rate,8.1%,,46
535,3.0%,EUR,2011-11-16 05:00:00,3.0%,,Medium,Final CPI y/y,3.0%,,46
536,1.6%,EUR,2011-11-16 05:00:00,1.6%,,Medium,Final Core CPI y/y,1.6%,,46
537,,GBP,2011-11-16 05:30:00,,,High,BOE Gov King Speaks,,,46
538,,GBP,2011-11-16 05:30:00,,,High,BOE Inflation Report,,,46
539,0.1%,USD,2011-11-16 08:30:00,0.1%,,High,Core CPI m/m,0.1%,,46
540,-0.1%,USD,2011-11-16 08:30:00,0.0%,worse,Medium,CPI m/m,0.3%,,46
541,68.6B,USD,2011-11-16 09:00:00,63.4B,better,High,TIC Long-Term Purchases,58.0B,,46
542,77.8%,USD,2011-11-16 09:15:00,77.6%,better,Medium,Capacity Utilization Rate,77.3%,,46
543,0.7%,USD,2011-11-16 09:15:00,0.4%,better,Medium,Industrial Production m/m,-0.1%,worse,46
544,20,USD,2011-11-16 10:00:00,17,better,Low,NAHB Housing Market Index,17,worse,46
545,-1.1M,USD,2011-11-16 10:30:00,-1.3M,,Medium,Crude Oil Inventories,-1.4M,,46
546,,AUD,2011-11-16 16:30:00,,,High,RBA Gov Stevens Speaks,,,46
547,0.6%,NZD,2011-11-16 16:45:00,0.6%,,High,PPI Input q/q,0.9%,,46
548,0.2%,NZD,2011-11-16 16:45:00,0.8%,worse,Low,PPI Output q/q,1.4%,,46
549,36,GBP,2011-11-16 19:01:00,46,worse,Medium,Nationwide Consumer Confidence,45,,46
550,0.4%,CNY,2011-11-16 21:00:00,,,Low,CB Leading Index m/m,0.6%,better,46
551,,JPY,2011-11-17 00:00:00,,,Medium,BOJ Monthly Report,,,46
552,0.6%,GBP,2011-11-17 04:30:00,-0.2%,better,High,Retail Sales m/m,0.5%,worse,46
553,6.98|1.5,EUR,2011-11-17 04:43:00,,,Medium,Spanish 10-y Bond Auction,5.43|1.8,,46
