,datetime,new,total_error,pips_candle_max_0_30_after,pips_candle_max_0_60_after,pips_candle_max_0_120_after,pips_candle_max_0_180_after,pips_candle_max_0_240_after
1346,2013-03-28 08:30:00,Unemployment Claims,-6,9,18,40,44,44
1347,2013-04-01 10:00:00,ISM Manufacturing PMI,-3,23,23,36,36,36
1348,2013-04-03 08:15:00,ADP Non-Farm Employment Change,0,8,8,28,28,28
1349,2013-04-03 10:00:00,ISM Non-Manufacturing PMI,-3,7,7,7,7,7
1350,2013-04-04 08:30:00,Unemployment Claims,-3,5,5,48,48,48
1351,2013-04-05 08:30:00,Trade Balance_Non-Farm Employment Change_Unemployment Rate,6,0,0,1,21,21
1352,2013-04-11 08:30:00,Unemployment Claims,3,0,0,0,16,16
1353,2013-04-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-12,10,18,26,36,36
1354,2013-04-12 09:55:00,Prelim UoM Consumer Sentiment,0,10,21,21,21,21
1355,2013-04-16 08:30:00,Core CPI m/m_Building Permits,-6,4,4,12,12,51
1356,2013-04-18 08:30:00,Unemployment Claims,0,25,25,34,37,46
1357,2013-04-18 10:00:00,Philly Fed Manufacturing Index,-3,43,46,46,55,55
1358,2013-04-22 10:00:00,Existing Home Sales,-6,4,6,19,21,21
1359,2013-04-23 10:00:00,New Home Sales,0,12,12,12,12,12
1360,2013-04-24 08:30:00,Core Durable Goods Orders m/m,-6,0,0,14,14,14
1361,2013-04-25 08:30:00,Unemployment Claims,3,3,3,3,3,3
1362,2013-04-26 08:30:00,Advance GDP q/q,0,15,15,15,15,15
1363,2013-04-29 10:00:00,Pending Home Sales m/m,0,7,14,24,24,24
1364,2013-04-30 10:00:00,CB Consumer Confidence,6,27,33,33,33,33
1365,2013-05-01 08:15:00,ADP Non-Farm Employment Change,-6,11,11,11,11,11
1366,2013-05-01 10:00:00,ISM Manufacturing PMI,0,0,0,0,0,0
1367,2013-05-02 08:30:00,Trade Balance_Unemployment Claims,6,1,1,1,1,1
1368,2013-05-03 08:30:00,Non-Farm Employment Change_Unemployment Rate,9,0,17,85,85,85
1369,2013-05-03 10:00:00,ISM Non-Manufacturing PMI,-3,34,34,34,34,34
1370,2013-05-09 08:30:00,Unemployment Claims,3,7,12,12,12,12
1371,2013-05-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,0,38,40,47,47,47
1372,2013-05-15 08:30:00,PPI m/m,-3,4,4,4,4,4
1373,2013-05-16 08:30:00,Unemployment Claims_Core CPI m/m_Building Permits,-6,9,9,17,20,20
1374,2013-05-16 10:00:00,Philly Fed Manufacturing Index,-3,3,3,11,11,11
1375,2013-05-17 09:55:00,Prelim UoM Consumer Sentiment,6,1,14,14,14,14
1376,2013-05-22 10:00:00,Existing Home Sales,0,20,20,20,20,20
1377,2013-05-23 08:30:00,Unemployment Claims,3,22,27,27,29,61
1378,2013-05-23 10:00:00,New Home Sales,6,12,12,50,50,50
1379,2013-05-24 08:30:00,Core Durable Goods Orders m/m,3,12,16,33,33,33
1380,2013-05-28 10:00:00,CB Consumer Confidence,6,0,0,0,0,0
1381,2013-05-30 08:30:00,Unemployment Claims_Prelim GDP q/q,-6,27,80,93,93,93
1382,2013-05-30 10:00:00,Pending Home Sales m/m,-3,27,27,27,27,27
1383,2013-06-03 10:00:00,ISM Manufacturing PMI,-3,38,38,107,107,107
1384,2013-06-04 08:30:00,Trade Balance,6,4,4,4,11,12
1385,2013-06-05 08:15:00,ADP Non-Farm Employment Change,-3,1,1,1,1,1
1386,2013-06-05 10:00:00,ISM Non-Manufacturing PMI,0,14,25,25,28,28
1387,2013-06-06 08:30:00,Unemployment Claims,0,62,62,70,92,201
1388,2013-06-07 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,0,0,0,0,0
1389,2013-06-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,9,17,17,17,39,39
1390,2013-06-14 08:30:00,PPI m/m,3,11,16,34,45,45
1391,2013-06-14 09:55:00,Prelim UoM Consumer Sentiment,0,14,20,25,25,25
1392,2013-06-18 08:30:00,Core CPI m/m_Building Permits,0,1,1,14,30,30
1393,2013-06-20 08:30:00,Unemployment Claims,-3,6,6,6,6,20
1394,2013-06-20 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,6,27,30,49,71,71
1395,2013-06-25 08:30:00,Core Durable Goods Orders m/m,6,0,7,7,7,7
1396,2013-06-25 10:00:00,New Home Sales_CB Consumer Confidence,6,6,11,11,24,24
1397,2013-06-27 08:30:00,Unemployment Claims,0,5,5,15,15,20
1398,2013-06-27 10:00:00,Pending Home Sales m/m,0,7,11,11,34,34
1399,2013-07-01 10:00:00,ISM Manufacturing PMI,0,5,6,36,36,36
1400,2013-07-03 08:15:00,ADP Non-Farm Employment Change,3,29,29,34,74,74
1401,2013-07-03 08:30:00,Trade Balance_Unemployment Claims,-3,21,21,27,67,67
1402,2013-07-03 10:00:00,ISM Non-Manufacturing PMI,-3,8,8,49,49,49
1403,2013-07-05 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,9,9,12,12,12
1404,2013-07-11 08:30:00,Unemployment Claims,-3,1,1,21,22,22
1405,2013-07-12 08:30:00,PPI m/m,3,10,10,24,27,27
1406,2013-07-12 09:55:00,Prelim UoM Consumer Sentiment,0,14,30,30,53,56
1407,2013-07-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-9,21,21,21,21,38
1408,2013-07-16 08:30:00,Core CPI m/m,0,29,29,29,41,47
1409,2013-07-17 08:30:00,Building Permits,-3,18,20,20,20,20
1410,2013-07-18 08:30:00,Unemployment Claims,3,9,9,9,13,13
1411,2013-07-18 10:00:00,Philly Fed Manufacturing Index,3,9,17,17,17,37
1412,2013-07-22 10:00:00,Existing Home Sales,-6,6,9,9,9,9
1413,2013-07-24 10:00:00,New Home Sales,0,39,39,39,39,39
1414,2013-07-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,-6,34,34,34,34,35
1415,2013-07-29 10:00:00,Pending Home Sales m/m,0,9,13,21,26,26
1416,2013-07-30 10:00:00,CB Consumer Confidence,0,1,1,1,1,1
1417,2013-07-31 08:15:00,ADP Non-Farm Employment Change,6,8,8,18,31,50
1418,2013-07-31 08:30:00,Advance GDP q/q,0,3,3,33,46,65
1419,2013-08-01 08:30:00,Unemployment Claims,3,33,54,55,55,55
1420,2013-08-01 10:00:00,ISM Manufacturing PMI,3,12,12,12,12,12
1421,2013-08-02 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,33,33,38,43,43
1422,2013-08-05 10:00:00,ISM Non-Manufacturing PMI,3,13,13,22,27,28
1423,2013-08-06 08:30:00,Trade Balance,6,22,22,34,40,40
1424,2013-08-08 08:30:00,Unemployment Claims,0,8,8,36,36,41
1425,2013-08-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,9,7,7,7,7,7
1426,2013-08-14 08:30:00,PPI m/m,-3,8,13,13,16,16
1427,2013-08-15 08:30:00,Unemployment Claims_Core CPI m/m,3,0,0,0,0,6
1428,2013-08-15 10:00:00,Philly Fed Manufacturing Index,-3,25,36,54,54,138
1429,2013-08-16 08:30:00,Building Permits,0,15,28,28,28,28
1430,2013-08-16 09:55:00,Prelim UoM Consumer Sentiment,0,5,5,5,5,5
1431,2013-08-21 10:00:00,Existing Home Sales,3,9,9,9,9,9
1432,2013-08-22 08:30:00,Unemployment Claims,-3,13,18,18,39,39
1433,2013-08-23 10:00:00,New Home Sales,-6,30,40,40,40,40
1434,2013-08-26 08:30:00,Core Durable Goods Orders m/m,-3,5,5,5,5,5
1435,2013-08-27 10:00:00,CB Consumer Confidence,6,15,16,19,19,19
1436,2013-08-28 10:00:00,Pending Home Sales m/m,-3,17,24,24,24,24
1437,2013-08-29 08:30:00,Unemployment Claims_Prelim GDP q/q,3,8,8,8,8,8
1438,2013-09-03 10:00:00,ISM Manufacturing PMI,3,20,20,20,23,25
1439,2013-09-04 08:30:00,Trade Balance,0,2,2,6,44,46
1440,2013-09-05 08:15:00,ADP Non-Farm Employment Change,0,4,4,4,4,4
1441,2013-09-05 08:30:00,Unemployment Claims,3,2,2,2,2,2
1442,2013-09-05 10:00:00,ISM Non-Manufacturing PMI,3,0,0,0,0,0
1443,2013-09-06 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,2,2,29,29,29
1444,2013-09-12 08:30:00,Unemployment Claims,3,11,12,52,52,52
1445,2013-09-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,3,11,11,11,11,11
1446,2013-09-13 09:55:00,Prelim UoM Consumer Sentiment,0,1,1,10,15,30
1447,2013-09-17 08:30:00,Core CPI m/m,0,3,3,3,3,3
1448,2013-09-18 08:30:00,Building Permits,-3,3,3,5,5,11
1449,2013-09-19 08:30:00,Unemployment Claims,3,4,13,18,18,18
1450,2013-09-19 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,6,26,26,26,26,26
1451,2013-09-24 10:00:00,CB Consumer Confidence,0,3,8,10,10,10
1452,2013-09-25 08:30:00,Core Durable Goods Orders m/m,-6,6,6,12,35,35
1453,2013-09-25 10:00:00,New Home Sales,-3,9,10,32,32,32
1454,2013-09-26 08:30:00,Unemployment Claims,3,14,14,20,20,20
1455,2013-09-26 10:00:00,Pending Home Sales m/m,-3,1,1,1,1,1
1456,2013-10-01 10:00:00,ISM Manufacturing PMI,3,9,9,9,9,9
1457,2013-10-02 08:15:00,ADP Non-Farm Employment Change,-6,46,67,77,77,77
1458,2013-10-03 08:30:00,Unemployment Claims,3,7,7,21,26,40
1459,2013-10-03 10:00:00,ISM Non-Manufacturing PMI,-3,0,6,20,20,20
1460,2013-10-10 08:30:00,Unemployment Claims,-3,2,2,2,6,7
1461,2013-10-11 09:55:00,Prelim UoM Consumer Sentiment,0,4,11,21,21,21
1462,2013-10-17 08:30:00,Unemployment Claims,0,7,20,36,36,36
1463,2013-10-17 10:00:00,Philly Fed Manufacturing Index,3,3,3,3,3,3
1464,2013-10-21 10:00:00,Existing Home Sales,-3,19,19,19,20,29
1465,2013-10-22 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,6,6,36,47,49
1466,2013-10-24 08:30:00,Trade Balance_Unemployment Claims,-3,6,19,19,19,19
1467,2013-10-25 08:30:00,Core Durable Goods Orders m/m,-6,8,15,25,25,25
1468,2013-10-28 10:00:00,Pending Home Sales m/m,-3,2,6,6,6,6
1469,2013-10-29 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-6,12,12,35,53,53
1470,2013-10-29 10:00:00,CB Consumer Confidence,0,33,51,51,51,51
1471,2013-10-30 08:15:00,ADP Non-Farm Employment Change,-6,4,4,11,11,11
1472,2013-10-30 08:30:00,Core CPI m/m,-3,1,1,8,8,8
1473,2013-10-31 08:30:00,Unemployment Claims,0,5,11,11,11,11
1474,2013-11-01 10:00:00,ISM Manufacturing PMI,3,4,12,12,12,12
1475,2013-11-05 10:00:00,ISM Non-Manufacturing PMI,3,6,27,27,27,27
1476,2013-11-07 08:30:00,Unemployment Claims_Advance GDP q/q,3,35,68,72,121,121
1477,2013-11-08 08:30:00,Non-Farm Employment Change_Unemployment Rate,6,25,25,25,25,25
1478,2013-11-08 09:55:00,Prelim UoM Consumer Sentiment,-6,13,13,13,18,18
1479,2013-11-14 08:30:00,Trade Balance_Unemployment Claims,-9,10,10,17,36,36
1480,2013-11-20 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m,6,28,31,31,31,31
1481,2013-11-20 10:00:00,Existing Home Sales,-3,5,5,5,5,5
1482,2013-11-21 08:30:00,Unemployment Claims_PPI m/m,0,11,11,12,15,15
1483,2013-11-21 10:00:00,Philly Fed Manufacturing Index,-3,14,14,17,17,17
1484,2013-11-25 10:00:00,Pending Home Sales m/m,0,8,11,11,15,17
1485,2013-11-26 08:30:00,Building Permits,3,5,5,7,21,21
1486,2013-11-26 10:00:00,CB Consumer Confidence,0,11,25,25,25,33
1487,2013-11-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,0,8,10,10,10,10
1488,2013-12-02 10:00:00,ISM Manufacturing PMI,3,18,26,26,26,26
1489,2013-12-04 08:15:00,ADP Non-Farm Employment Change,6,1,1,1,1,1
1490,2013-12-04 08:30:00,Trade Balance,-3,0,0,0,0,24
1491,2013-12-04 10:00:00,New Home Sales_ISM Non-Manufacturing PMI,0,3,4,9,49,49
1492,2013-12-05 08:30:00,Unemployment Claims_Prelim GDP q/q,3,77,97,113,113,120
1493,2013-12-06 08:30:00,Non-Farm Employment Change_Unemployment Rate,6,50,58,58,60,64
1494,2013-12-06 09:55:00,Prelim UoM Consumer Sentiment,6,14,20,24,24,24
1495,2013-12-12 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,9,8,8,9,9,9
1496,2013-12-13 08:30:00,PPI m/m,-3,26,26,26,26,26
1497,2013-12-17 08:30:00,Core CPI m/m,3,4,4,4,4,4
1498,2013-12-18 08:30:00,Building Permits,0,12,22,33,40,40
1499,2013-12-19 08:30:00,Unemployment Claims,-3,4,4,4,4,4
1500,2013-12-19 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,-6,2,3,3,3,3
1501,2013-12-24 08:30:00,Core Durable Goods Orders m/m,6,2,2,2,2,2
1502,2013-12-24 10:00:00,New Home Sales,6,4,4,15,19,20
1503,2013-12-26 08:30:00,Unemployment Claims,3,3,3,3,3,3
1504,2013-12-30 10:00:00,Pending Home Sales m/m,-6,13,18,19,19,19
1505,2013-12-31 10:00:00,CB Consumer Confidence,6,13,22,22,23,23
1506,2014-01-02 08:30:00,Unemployment Claims,-3,13,15,18,26,35
1507,2014-01-02 10:00:00,ISM Manufacturing PMI,0,8,8,25,25,25
1508,2014-01-06 10:00:00,ISM Non-Manufacturing PMI,-3,3,16,20,20,22
1509,2014-01-07 08:30:00,Trade Balance,6,9,9,9,9,10
1510,2014-01-08 08:15:00,ADP Non-Farm Employment Change,6,19,35,45,45,45
1511,2014-01-09 08:30:00,Unemployment Claims,0,3,3,3,3,3
1512,2014-01-10 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,2,2,28,28,28
1513,2014-01-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-3,11,11,16,22,22
1514,2014-01-15 08:30:00,PPI m/m,-3,24,24,24,24,24
1515,2014-01-16 08:30:00,Unemployment Claims_Core CPI m/m,0,23,28,28,28,28
1516,2014-01-16 10:00:00,Philly Fed Manufacturing Index,3,7,7,7,7,7
1517,2014-01-17 08:30:00,Building Permits,0,8,8,11,11,11
1518,2014-01-17 09:55:00,Prelim UoM Consumer Sentiment,-3,2,2,2,2,2
1519,2014-01-17 10:00:00,JOLTS Job Openings,0,10,10,10,10,10
1520,2014-01-23 08:30:00,Unemployment Claims,3,23,23,38,39,42
1521,2014-01-23 10:00:00,Existing Home Sales,-6,20,21,21,24,31
1522,2014-01-27 10:00:00,New Home Sales,-6,12,19,19,19,19
1523,2014-01-28 08:30:00,Core Durable Goods Orders m/m,0,8,19,19,19,19
1524,2014-01-28 10:00:00,CB Consumer Confidence,0,6,6,6,6,6
1525,2014-01-30 08:30:00,Unemployment Claims_Advance GDP q/q,-3,11,11,11,11,11
1526,2014-01-30 10:00:00,Pending Home Sales m/m,-6,5,5,5,5,5
1527,2014-02-03 10:00:00,ISM Manufacturing PMI,-3,9,9,24,24,24
1528,2014-02-05 08:15:00,ADP Non-Farm Employment Change,-6,13,13,13,13,13
1529,2014-02-05 10:00:00,ISM Non-Manufacturing PMI,3,40,40,40,40,40
1530,2014-02-06 08:30:00,Trade Balance_Unemployment Claims,0,56,69,69,69,69
1531,2014-02-07 08:30:00,Non-Farm Employment Change_Unemployment Rate,0,7,7,7,7,7
1532,2014-02-11 10:00:00,JOLTS Job Openings,0,26,34,35,35,35
1533,2014-02-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,-15,9,9,9,9,9
1534,2014-02-14 09:55:00,Prelim UoM Consumer Sentiment,6,8,8,8,12,15
1535,2014-02-19 08:30:00,PPI m/m_Building Permits,-3,9,16,16,21,21
1536,2014-02-20 08:30:00,Unemployment Claims_Core CPI m/m,0,22,24,29,29,29
1537,2014-02-20 10:00:00,Philly Fed Manufacturing Index,-3,3,3,3,3,3
1538,2014-02-21 10:00:00,Existing Home Sales,-3,7,7,7,7,7
1539,2014-02-25 10:00:00,CB Consumer Confidence,-6,1,1,5,5,5
1540,2014-02-26 10:00:00,New Home Sales,6,5,5,5,5,5
1541,2014-02-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,3,22,22,31,60,71
1542,2014-02-28 08:30:00,Prelim GDP q/q,-3,11,20,20,20,20
1543,2014-02-28 09:45:00,Chicago PMI,3,1,2,11,16,16
1544,2014-02-28 10:00:00,Pending Home Sales m/m,0,10,19,19,24,24
1545,2014-03-03 10:00:00,ISM Manufacturing PMI,3,0,7,11,11,11
1546,2014-03-05 08:15:00,ADP Non-Farm Employment Change,-6,1,1,1,7,7
1547,2014-03-05 09:57:00,ISM Non-Manufacturing PMI,-3,4,14,14,14,14
1548,2014-03-06 08:30:00,Unemployment Claims,3,78,90,100,104,119
1549,2014-03-07 08:30:00,Trade Balance_Non-Farm Employment Change_Unemployment Rate,3,6,6,6,6,6
1550,2014-03-11 10:00:00,JOLTS Job Openings,-3,4,7,14,14,14
1551,2014-03-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,0,7,9,14,14,14
1552,2014-03-14 08:30:00,PPI m/m,-3,9,9,54,54,54
1553,2014-03-14 09:55:00,Prelim UoM Consumer Sentiment,-3,24,24,24,24,24
1554,2014-03-18 08:30:00,Core CPI m/m_Building Permits,3,3,3,3,3,3
1555,2014-03-20 08:30:00,Unemployment Claims,3,11,16,17,23,29
1556,2014-03-20 10:00:00,Philly Fed Manufacturing Index_Existing Home Sales,0,18,24,25,32,32
1557,2014-03-25 10:00:00,New Home Sales_CB Consumer Confidence,-3,11,14,18,25,59
1558,2014-03-26 08:30:00,Core Durable Goods Orders m/m,-3,3,3,3,3,11
1559,2014-03-27 08:30:00,Unemployment Claims,3,14,14,23,23,23
1560,2014-03-27 10:00:00,Pending Home Sales m/m,-6,8,8,8,8,8
1561,2014-04-01 10:00:00,ISM Manufacturing PMI,-3,1,1,14,14,14
1562,2014-04-02 08:15:00,ADP Non-Farm Employment Change,3,6,9,9,9,9
1563,2014-04-03 08:30:00,Trade Balance_Unemployment Claims,-6,4,4,4,4,4
1564,2014-04-03 10:00:00,ISM Non-Manufacturing PMI,-3,3,7,7,8,8
1565,2014-04-04 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,41,41,41,41,41
1566,2014-04-08 10:00:00,JOLTS Job Openings,0,8,8,8,13,13
1567,2014-04-10 08:30:00,Unemployment Claims,0,11,11,16,40,40
1568,2014-04-11 08:30:00,PPI m/m,3,7,10,22,27,30
1569,2014-04-11 09:55:00,Prelim UoM Consumer Sentiment,3,11,11,18,19,20
1570,2014-04-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,9,8,13,17,17,17
1571,2014-04-15 08:30:00,Core CPI m/m,3,4,4,26,26,26
1572,2014-04-16 08:30:00,Building Permits,0,0,0,0,0,0
1573,2014-04-17 08:30:00,Unemployment Claims,3,1,2,2,2,2
1574,2014-04-17 10:00:00,Philly Fed Manufacturing Index,3,6,6,6,6,6
1575,2014-04-22 10:00:00,Existing Home Sales,0,0,0,0,0,0
1576,2014-04-23 10:00:00,New Home Sales,0,8,8,8,8,8
1577,2014-04-24 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,0,0,0,0,10,12
1578,2014-04-28 10:00:00,Pending Home Sales m/m,6,0,0,0,0,0
1579,2014-04-29 10:00:00,CB Consumer Confidence,0,2,4,4,4,4
1580,2014-04-30 08:15:00,ADP Non-Farm Employment Change,6,25,25,25,31,31
1581,2014-04-30 08:30:00,Advance GDP q/q,-6,1,5,5,12,12
1582,2014-05-01 08:30:00,Unemployment Claims,-3,3,3,3,3,3
1583,2014-05-01 10:00:00,ISM Manufacturing PMI,3,2,2,2,2,2
1584,2014-05-02 08:30:00,Non-Farm Employment Change_Unemployment Rate,9,7,7,17,44,44
1585,2014-05-05 10:00:00,ISM Non-Manufacturing PMI,3,5,5,9,9,9
1586,2014-05-06 08:30:00,Trade Balance,0,0,0,0,0,0
1587,2014-05-08 08:30:00,Unemployment Claims,3,19,19,19,19,19
1588,2014-05-09 10:00:00,JOLTS Job Openings,-3,4,4,4,4,4
1589,2014-05-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,0,17,21,21,21,21
1590,2014-05-14 08:30:00,PPI m/m,3,4,4,7,7,7
1591,2014-05-15 08:30:00,Unemployment Claims_Core CPI m/m,6,16,19,52,76,76
1592,2014-05-15 10:00:00,Philly Fed Manufacturing Index,3,34,45,58,58,58
1593,2014-05-16 08:30:00,Building Permits,3,15,27,27,27,27
1594,2014-05-16 09:55:00,Prelim UoM Consumer Sentiment,0,2,2,2,2,2
1595,2014-05-22 08:30:00,Unemployment Claims,-3,1,1,1,1,1
1596,2014-05-22 10:00:00,Existing Home Sales,-3,7,7,7,7,7
1597,2014-05-23 10:00:00,New Home Sales,6,11,11,11,11,11
1598,2014-05-27 08:30:00,Core Durable Goods Orders m/m,3,7,7,7,7,7
1599,2014-05-27 10:00:00,CB Consumer Confidence,-3,0,0,0,0,0
1600,2014-05-29 08:30:00,Unemployment Claims_Prelim GDP q/q,0,0,0,0,1,1
1601,2014-05-29 10:00:00,Pending Home Sales m/m,-3,14,21,25,25,25
1602,2014-06-02 10:00:00,ISM Manufacturing PMI,0,9,9,9,9,9
1603,2014-06-04 08:15:00,ADP Non-Farm Employment Change,-3,9,9,9,9,9
1604,2014-06-04 08:30:00,Trade Balance,-6,13,13,13,13,13
1605,2014-06-04 10:00:00,ISM Non-Manufacturing PMI,3,5,13,13,13,13
1606,2014-06-05 08:30:00,Unemployment Claims,0,27,36,127,127,127
1607,2014-06-06 08:30:00,Non-Farm Employment Change_Unemployment Rate,3,7,7,7,7,7
1608,2014-06-12 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,-3,12,12,12,33,33
1609,2014-06-13 08:30:00,PPI m/m,-3,7,9,9,9,9
1610,2014-06-13 09:55:00,Prelim UoM Consumer Sentiment,-3,5,5,5,5,5
1611,2014-06-17 08:30:00,Core CPI m/m_Building Permits,0,6,6,6,6,6
1612,2014-06-19 08:30:00,Unemployment Claims,0,7,12,19,20,20
1613,2014-06-19 10:00:00,Philly Fed Manufacturing Index,3,3,4,4,4,4
1614,2014-06-23 10:00:00,Existing Home Sales,3,9,13,13,16,21
1615,2014-06-24 10:00:00,New Home Sales_CB Consumer Confidence,0,0,0,0,0,6
1616,2014-06-25 08:30:00,Core Durable Goods Orders m/m_Final GDP q/q,-3,13,13,13,13,13
1617,2014-06-26 08:30:00,Unemployment Claims,0,11,11,11,11,16
1618,2014-06-30 10:00:00,Pending Home Sales m/m,3,13,38,38,38,38
1619,2014-07-01 10:00:00,ISM Manufacturing PMI,0,6,6,6,6,6
1620,2014-07-02 08:15:00,ADP Non-Farm Employment Change,3,3,3,10,10,10
1621,2014-07-03 08:30:00,Trade Balance_Unemployment Claims_Non-Farm Employment Change_Unemployment Rate,9,3,3,3,3,3
1622,2014-07-03 10:00:00,ISM Non-Manufacturing PMI,0,9,9,9,9,9
1623,2014-07-10 08:30:00,Unemployment Claims,3,4,4,4,4,4
1624,2014-07-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m,0,0,0,0,0,0
1625,2014-07-16 08:30:00,PPI m/m,3,7,8,9,13,13
1626,2014-07-17 08:30:00,Unemployment Claims_Building Permits,0,6,6,6,6,6
1627,2014-07-17 10:00:00,Philly Fed Manufacturing Index,3,5,5,8,8,8
1628,2014-07-18 09:55:00,Prelim UoM Consumer Sentiment,0,12,12,12,12,24
1629,2014-07-22 08:30:00,Core CPI m/m,-3,25,30,30,30,30
1630,2014-07-22 10:00:00,Existing Home Sales,3,3,4,6,6,6
1631,2014-07-24 08:30:00,Unemployment Claims,3,2,2,2,2,2
1632,2014-07-24 10:00:00,New Home Sales,-6,6,7,7,7,7
1633,2014-07-25 08:30:00,Core Durable Goods Orders m/m,3,4,4,4,4,4
1634,2014-07-28 10:00:00,Pending Home Sales m/m,-3,3,4,5,7,7
1635,2014-07-29 10:00:00,CB Consumer Confidence,6,2,3,7,7,7
1636,2014-07-30 08:15:00,ADP Non-Farm Employment Change,-3,5,5,5,5,5
1637,2014-07-30 08:30:00,Advance GDP q/q,0,16,16,16,16,16
1638,2014-07-31 08:30:00,Unemployment Claims,3,11,15,26,26,26
1639,2014-08-01 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,23,23,23,38,38
1640,2014-08-01 10:00:00,ISM Manufacturing PMI,3,20,35,35,35,35
1641,2014-08-05 10:00:00,ISM Non-Manufacturing PMI,3,5,5,5,5,5
1642,2014-08-06 08:30:00,Trade Balance,3,0,0,2,3,24
1643,2014-08-07 08:30:00,Unemployment Claims,3,24,24,24,24,24
1644,2014-08-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-6,25,25,25,25,25
1645,2014-08-14 08:30:00,Unemployment Claims,0,20,20,24,24,24
1646,2014-08-15 08:30:00,PPI m/m,0,21,21,21,28,28
1647,2014-08-15 09:55:00,Prelim UoM Consumer Sentiment,-3,5,19,19,19,19
1648,2014-08-19 08:30:00,Core CPI m/m_Building Permits_CPI m/m,0,4,4,4,4,4
1649,2014-08-21 08:30:00,Unemployment Claims,0,2,2,13,20,20
1650,2014-08-21 10:00:00,Philly Fed Manufacturing Index,3,14,20,21,21,21
1651,2014-08-25 10:00:00,New Home Sales,0,4,4,4,4,4
1652,2014-08-26 08:30:00,Core Durable Goods Orders m/m,0,4,5,5,9,9
1653,2014-08-26 10:00:00,CB Consumer Confidence,0,5,11,11,11,11
1654,2014-08-28 08:30:00,Unemployment Claims_Prelim GDP q/q,3,4,4,4,4,6
1655,2014-08-28 10:00:00,Pending Home Sales m/m,0,1,2,9,9,9
1656,2014-08-29 09:45:00,Chicago PMI,3,8,13,13,13,13
1657,2014-09-02 10:00:00,ISM Manufacturing PMI,3,0,4,4,4,8
1658,2014-09-04 08:15:00,ADP Non-Farm Employment Change,-3,10,10,10,10,10
1659,2014-09-04 08:30:00,Trade Balance_Unemployment Claims,3,27,27,27,27,27
1660,2014-09-04 10:00:00,ISM Non-Manufacturing PMI,3,6,6,6,6,6
1661,2014-09-05 08:30:00,Non-Farm Employment Change_Unemployment Rate,-3,6,6,6,6,6
1662,2014-09-11 08:30:00,Unemployment Claims,-3,13,13,13,13,13
1663,2014-09-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m,12,20,20,20,20,43
1664,2014-09-12 09:55:00,Prelim UoM Consumer Sentiment,6,22,22,37,53,53
1665,2014-09-16 08:30:00,PPI m/m,-3,1,1,1,1,42
1666,2014-09-17 08:30:00,Core CPI m/m_CPI m/m,-6,7,7,7,7,7
1667,2014-09-17 14:00:00,Federal Funds Rate,0,49,49,49,49,49
1668,2014-09-18 08:30:00,Unemployment Claims_Building Permits,0,30,44,58,71,71
1669,2014-09-18 10:00:00,Philly Fed Manufacturing Index,-3,23,36,36,36,36
1670,2014-09-24 10:00:00,New Home Sales,6,6,20,20,20,20
1671,2014-09-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,-3,7,7,26,42,42
1672,2014-09-26 08:30:00,Final GDP q/q,0,0,0,0,0,0
1673,2014-09-30 10:00:00,CB Consumer Confidence,0,20,20,20,20,20
1674,2014-10-01 08:15:00,ADP Non-Farm Employment Change,0,22,23,45,45,45
