,datetime,new,total_error,pips_candle_max_0_30_after,pips_candle_max_0_60_after,pips_candle_max_0_120_after,pips_candle_max_0_180_after,pips_candle_max_0_240_after
312,2007-08-16 10:30:00,Natural Gas Storage,0,4,7,7,7,7
313,2007-08-16 12:00:00,Philly Fed Manufacturing Index,-2,1,1,10,12,15
314,2007-08-17 10:00:00,Prelim UoM Consumer Sentiment,-6,20,47,47,47,47
315,2007-08-20 10:00:00,CB Leading Index m/m,1,9,9,9,9,9
316,2007-08-22 10:30:00,Crude Oil Inventories,0,11,45,45,45,45
317,2007-08-23 08:30:00,Unemployment Claims,-2,1,1,1,4,4
318,2007-08-23 10:30:00,Natural Gas Storage,0,17,17,17,17,17
319,2007-08-24 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,4,31,32,41,41,56
320,2007-08-24 10:00:00,New Home Sales,6,7,7,7,42,42
321,2007-08-27 10:00:00,Existing Home Sales,0,3,3,3,10,10
322,2007-08-28 09:00:00,S&P/CS Composite-20 HPI y/y,-1,4,4,4,4,4
323,2007-08-28 10:00:00,Richmond Manufacturing Index_CB Consumer Confidence,-2,4,4,4,4,4
324,2007-08-29 10:30:00,Crude Oil Inventories,0,15,27,33,33,33
325,2007-08-30 08:30:00,Unemployment Claims_Prelim GDP q/q_Prelim GDP Price Index q/q,-2,12,12,18,38,38
326,2007-08-30 10:30:00,Natural Gas Storage,0,11,25,25,25,25
327,2007-08-31 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,3,3,3,3,3,3
328,2007-08-31 09:45:00,Chicago PMI,2,3,3,3,3,3
329,2007-08-31 10:00:00,Factory Orders m/m_Revised UoM Consumer Sentiment,4,8,8,8,9,9
330,2007-09-04 01:00:00,Total Vehicle Sales,1,10,15,15,15,15
331,2007-09-04 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,0,8,25,43,45,46
332,2007-09-05 08:15:00,ADP Non-Farm Employment Change,-4,7,8,74,78,91
333,2007-09-05 10:00:00,Pending Home Sales m/m,-3,58,62,75,76,76
334,2007-09-06 08:30:00,Unemployment Claims_Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,-1,2,3,19,48,48
335,2007-09-06 10:00:00,ISM Non-Manufacturing PMI,3,17,42,46,46,46
336,2007-09-06 10:30:00,Crude Oil Inventories_Natural Gas Storage,0,38,42,42,42,42
337,2007-09-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-6,16,29,40,40,40
338,2007-09-07 10:00:00,Final Wholesale Inventories m/m,2,6,6,11,12,12
339,2007-09-10 15:00:00,Consumer Credit m/m,-2,4,4,4,5,5
340,2007-09-11 08:30:00,Trade Balance,-3,19,26,26,35,35
341,2007-09-11 10:00:00,IBD/TIPP Economic Optimism,1,3,17,18,18,18
342,2007-09-12 10:30:00,Crude Oil Inventories,0,11,19,32,32,32
343,2007-09-13 08:30:00,Unemployment Claims,2,13,13,16,20,20
344,2007-09-13 10:30:00,Natural Gas Storage,0,7,7,7,7,7
345,2007-09-13 14:00:00,Federal Budget Balance,-2,4,4,4,4,4
346,2007-09-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Import Prices m/m_Current Account,-6,8,8,8,8,8
347,2007-09-14 09:15:00,Capacity Utilization Rate_Industrial Production m/m,4,5,11,11,11,11
348,2007-09-14 10:00:00,Business Inventories m/m_Prelim UoM Consumer Sentiment,-2,3,3,3,3,3
349,2007-09-17 08:30:00,Empire State Manufacturing Index,-2,3,6,7,7,7
350,2007-09-18 08:30:00,PPI m/m_Core PPI m/m,-1,18,18,18,18,18
351,2007-09-18 09:00:00,TIC Long-Term Purchases,-6,4,4,4,4,4
352,2007-09-18 13:00:00,NAHB Housing Market Index,0,16,18,106,107,116
353,2007-09-18 14:15:00,Federal Funds Rate,-3,48,52,52,61,61
354,2007-09-19 08:30:00,Core CPI m/m_Building Permits_CPI m/m_Housing Starts,-6,6,6,12,12,12
355,2007-09-19 10:30:00,Crude Oil Inventories,0,3,3,3,5,12
356,2007-09-20 08:30:00,Unemployment Claims,2,18,27,45,73,75
357,2007-09-20 10:00:00,CB Leading Index m/m,0,11,29,41,41,41
358,2007-09-20 10:30:00,Natural Gas Storage,0,23,33,35,35,35
359,2007-09-20 12:00:00,Philly Fed Manufacturing Index,2,6,6,6,6,6
360,2007-09-25 09:00:00,S&P/CS Composite-20 HPI y/y,0,7,43,43,43,43
361,2007-09-25 10:00:00,Richmond Manufacturing Index_Existing Home Sales_CB Consumer Confidence,1,12,12,12,12,16
362,2007-09-26 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,-6,3,3,6,6,6
363,2007-09-26 10:30:00,Crude Oil Inventories,0,6,6,6,6,8
364,2007-09-27 08:30:00,Unemployment Claims_Final GDP q/q_Final GDP Price Index q/q,0,6,6,6,6,6
365,2007-09-27 10:00:00,New Home Sales,-6,5,5,5,5,5
366,2007-09-27 10:30:00,Natural Gas Storage,0,5,9,9,9,9
367,2007-09-28 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,1,31,31,41,58,66
368,2007-09-28 09:45:00,Chicago PMI,2,13,21,32,40,66
369,2007-09-28 10:00:00,Construction Spending m/m_Revised UoM Consumer Sentiment,1,17,32,34,42,68
370,2007-10-01 10:00:00,ISM Manufacturing PMI_ISM Manufacturing Prices,-4,13,17,20,20,20
371,2007-10-02 01:00:00,Total Vehicle Sales,1,4,4,4,4,4
372,2007-10-02 10:00:00,Pending Home Sales m/m,0,2,2,2,2,2
373,2007-10-03 08:15:00,ADP Non-Farm Employment Change,-3,9,9,9,9,9
374,2007-10-03 10:00:00,ISM Non-Manufacturing PMI,0,5,5,5,5,5
375,2007-10-03 10:30:00,Crude Oil Inventories,0,3,3,3,3,3
376,2007-10-04 08:30:00,Unemployment Claims,-2,10,10,42,42,42
377,2007-10-04 10:00:00,Factory Orders m/m,-4,67,67,67,67,67
378,2007-10-04 10:30:00,Natural Gas Storage,0,9,9,9,9,9
379,2007-10-05 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,8,31,36,99,99,99
380,2007-10-05 15:00:00,Consumer Credit m/m,2,4,4,4,4,4
381,2007-10-09 10:00:00,IBD/TIPP Economic Optimism,-1,22,43,51,51,51
382,2007-10-10 10:00:00,Final Wholesale Inventories m/m,1,14,14,14,14,14
383,2007-10-11 08:30:00,Trade Balance_Unemployment Claims_Import Prices m/m,5,16,16,48,64,64
384,2007-10-11 10:30:00,Crude Oil Inventories_Natural Gas Storage,0,18,18,18,18,18
385,2007-10-11 12:00:00,Federal Budget Balance,2,10,16,16,16,16
386,2007-10-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m_Core PPI m/m,7,51,51,51,51,51
387,2007-10-12 10:00:00,Business Inventories m/m_Prelim UoM Consumer Sentiment,-1,6,6,6,6,7
388,2007-10-15 08:30:00,Empire State Manufacturing Index,2,6,10,21,21,21
389,2007-10-16 09:00:00,TIC Long-Term Purchases,-3,9,9,9,9,9
390,2007-10-16 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-2,5,5,5,5,5
391,2007-10-16 13:00:00,NAHB Housing Market Index,-2,7,13,13,13,22
392,2007-10-17 08:30:00,Core CPI m/m_Building Permits_CPI m/m_Housing Starts,-2,20,32,35,35,35
393,2007-10-17 10:30:00,Crude Oil Inventories,0,2,2,2,2,2
394,2007-10-18 08:30:00,Unemployment Claims,-2,16,16,16,16,16
395,2007-10-18 10:00:00,CB Leading Index m/m,-1,10,10,10,10,10
396,2007-10-18 10:30:00,Natural Gas Storage,0,5,9,9,9,9
397,2007-10-18 12:00:00,Philly Fed Manufacturing Index,-2,8,8,8,12,12
398,2007-10-23 10:00:00,Richmond Manufacturing Index,-1,11,11,11,11,11
399,2007-10-24 10:00:00,Existing Home Sales,-3,3,3,3,3,3
400,2007-10-24 10:30:00,Crude Oil Inventories,0,1,1,1,1,5
401,2007-10-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,-6,37,37,37,37,37
402,2007-10-25 10:00:00,New Home Sales,-3,18,18,18,18,18
403,2007-10-25 10:30:00,Natural Gas Storage,0,4,4,4,4,14
404,2007-10-26 10:00:00,Revised UoM Consumer Sentiment,-2,18,25,27,27,27
405,2007-10-30 09:00:00,S&P/CS Composite-20 HPI y/y,-1,6,24,34,34,34
406,2007-10-30 10:00:00,CB Consumer Confidence,-3,2,13,13,13,13
407,2007-10-31 08:15:00,ADP Non-Farm Employment Change,2,7,8,13,13,28
408,2007-10-31 08:30:00,Advance GDP q/q_Advance GDP Price Index q/q_Employment Cost Index q/q,2,2,16,16,16,31
409,2007-10-31 09:45:00,Chicago PMI,-2,8,9,13,27,28
410,2007-10-31 10:00:00,Construction Spending m/m,0,5,5,23,23,24
411,2007-10-31 10:30:00,Crude Oil Inventories,0,4,5,24,25,25
412,2007-10-31 14:15:00,Federal Funds Rate,0,41,50,50,50,50
413,2007-11-01 01:00:00,Total Vehicle Sales,0,11,16,18,18,18
414,2007-11-01 08:30:00,Unemployment Claims_Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-3,13,13,13,13,44
415,2007-11-01 10:00:00,ISM Manufacturing PMI_ISM Manufacturing Prices,-3,16,21,29,73,73
416,2007-11-01 10:30:00,Natural Gas Storage,0,5,9,46,57,57
417,2007-11-02 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-4,57,57,57,57,57
418,2007-11-02 10:00:00,Factory Orders m/m,0,17,25,25,50,55
419,2007-11-05 10:00:00,ISM Non-Manufacturing PMI,3,3,3,3,3,3
420,2007-11-07 08:30:00,Prelim Nonfarm Productivity q/q_Prelim Unit Labor Costs q/q,-8,14,14,14,14,14
421,2007-11-07 10:00:00,Final Wholesale Inventories m/m,-2,4,4,4,4,4
422,2007-11-07 10:30:00,Crude Oil Inventories,0,7,7,7,7,7
423,2007-11-07 15:00:00,Consumer Credit m/m,0,6,6,6,6,6
424,2007-11-08 08:30:00,Unemployment Claims,2,10,14,44,44,44
425,2007-11-08 10:30:00,Natural Gas Storage,0,8,10,10,10,10
426,2007-11-09 08:30:00,Trade Balance_Import Prices m/m,6,2,17,17,17,17
427,2007-11-09 10:00:00,Prelim UoM Consumer Sentiment,-6,1,10,10,10,10
428,2007-11-13 10:00:00,IBD/TIPP Economic Optimism,-1,9,9,9,9,9
429,2007-11-13 14:00:00,Federal Budget Balance,0,2,14,14,14,26
430,2007-11-13 15:00:00,Pending Home Sales m/m,3,2,3,3,17,20
431,2007-11-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m_Core PPI m/m,-8,25,37,37,37,37
432,2007-11-14 10:00:00,Business Inventories m/m,0,4,4,4,4,4
433,2007-11-15 08:30:00,Unemployment Claims_Empire State Manufacturing Index_Core CPI m/m_CPI m/m,1,6,6,10,13,18
434,2007-11-15 10:30:00,Crude Oil Inventories_Natural Gas Storage,0,11,11,16,16,16
435,2007-11-15 12:00:00,Philly Fed Manufacturing Index,2,10,10,10,10,10
436,2007-11-16 09:00:00,TIC Long-Term Purchases,-3,25,25,25,25,25
437,2007-11-16 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-2,14,14,14,14,14
438,2007-11-19 13:00:00,NAHB Housing Market Index,4,3,5,17,17,17
439,2007-11-20 08:30:00,Building Permits_Housing Starts,4,27,27,27,27,27
440,2007-11-21 08:30:00,Unemployment Claims,0,31,31,31,31,31
441,2007-11-21 10:00:00,CB Leading Index m/m_Revised UoM Consumer Sentiment,0,1,4,7,14,16
442,2007-11-21 10:30:00,Crude Oil Inventories_Natural Gas Storage,0,10,12,13,20,22
443,2007-11-27 09:00:00,S&P/CS Composite-20 HPI y/y,0,4,4,4,4,4
444,2007-11-27 10:00:00,Richmond Manufacturing Index_CB Consumer Confidence,-5,6,6,6,6,6
445,2007-11-28 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,0,5,9,9,9,10
446,2007-11-28 10:00:00,Existing Home Sales,-3,2,8,8,16,47
447,2007-11-28 10:30:00,Crude Oil Inventories,0,17,17,25,28,97
448,2007-11-29 08:30:00,Unemployment Claims_Prelim GDP q/q_Prelim GDP Price Index q/q,-2,7,7,33,37,37
449,2007-11-29 10:00:00,New Home Sales,-6,39,43,43,43,43
450,2007-11-29 10:30:00,Natural Gas Storage,0,12,12,12,12,12
451,2007-11-30 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-3,12,12,12,12,12
452,2007-11-30 09:45:00,Chicago PMI,2,9,9,9,9,9
453,2007-11-30 10:00:00,Construction Spending m/m,-1,3,3,3,3,3
454,2007-12-03 00:00:00,Total Vehicle Sales,0,3,3,14,41,41
455,2007-12-03 10:00:00,ISM Manufacturing PMI_ISM Manufacturing Prices,1,12,12,14,14,14
456,2007-12-05 08:15:00,ADP Non-Farm Employment Change,6,4,4,4,4,4
457,2007-12-05 08:30:00,Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,-3,6,6,6,6,6
458,2007-12-05 10:00:00,Factory Orders m/m_ISM Non-Manufacturing PMI,-1,14,14,14,14,14
459,2007-12-05 10:30:00,Crude Oil Inventories,0,5,9,11,12,12
460,2007-12-06 08:30:00,Unemployment Claims,0,37,62,65,65,78
461,2007-12-06 10:30:00,Natural Gas Storage,0,10,10,30,31,31
462,2007-12-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,6,40,40,40,40,40
463,2007-12-07 10:00:00,Prelim UoM Consumer Sentiment,3,21,21,21,21,21
464,2007-12-07 15:00:00,Consumer Credit m/m,-2,4,4,5,5,5
465,2007-12-10 10:00:00,Pending Home Sales m/m,6,2,2,6,6,6
466,2007-12-11 10:00:00,IBD/TIPP Economic Optimism_Final Wholesale Inventories m/m,3,7,7,7,7,7
467,2007-12-11 14:15:00,Federal Funds Rate,0,4,4,4,4,4
468,2007-12-12 08:30:00,Trade Balance_Import Prices m/m,0,49,49,49,49,49
469,2007-12-12 10:30:00,Crude Oil Inventories,0,14,17,44,44,49
470,2007-12-12 14:00:00,Federal Budget Balance,-2,10,10,10,10,10
471,2007-12-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m_PPI m/m_Core PPI m/m,14,17,17,17,17,17
472,2007-12-13 10:00:00,Business Inventories m/m,2,11,11,11,11,11
473,2007-12-13 10:30:00,Natural Gas Storage,0,3,3,3,3,3
474,2007-12-14 08:30:00,Core CPI m/m_CPI m/m,5,28,30,30,30,30
475,2007-12-14 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-4,6,6,6,6,6
476,2007-12-17 08:30:00,Empire State Manufacturing Index_Current Account,0,11,16,16,16,16
477,2007-12-17 09:00:00,TIC Long-Term Purchases,0,6,6,6,6,6
478,2007-12-17 13:00:00,NAHB Housing Market Index,0,6,6,20,20,23
479,2007-12-18 08:30:00,Building Permits_Housing Starts,0,7,21,21,21,21
480,2007-12-19 10:30:00,Crude Oil Inventories,0,10,10,10,10,10
481,2007-12-20 08:30:00,Unemployment Claims_Final GDP q/q_Final GDP Price Index q/q,-2,20,20,20,20,20
482,2007-12-20 10:00:00,CB Leading Index m/m,-1,7,10,10,16,16
483,2007-12-20 10:30:00,Natural Gas Storage,0,6,6,12,12,12
484,2007-12-20 12:00:00,Philly Fed Manufacturing Index,-2,10,10,10,10,10
485,2007-12-21 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,3,3,3,6,6,6
486,2007-12-21 10:00:00,Revised UoM Consumer Sentiment,0,7,7,7,7,7
487,2007-12-26 09:00:00,S&P/CS Composite-20 HPI y/y,-1,10,16,35,35,35
488,2007-12-26 10:00:00,Richmond Manufacturing Index,-1,21,24,24,24,24
489,2007-12-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,-9,61,61,61,94,108
490,2007-12-27 10:00:00,CB Consumer Confidence,6,7,7,47,74,75
491,2007-12-27 10:30:00,Crude Oil Inventories,0,4,44,58,74,75
492,2007-12-28 09:45:00,Chicago PMI,2,40,40,40,40,40
493,2007-12-28 10:00:00,New Home Sales,-6,16,16,16,16,16
494,2007-12-28 10:30:00,Natural Gas Storage,0,4,4,10,10,10
495,2007-12-31 10:00:00,Existing Home Sales,3,7,7,7,7,7
496,2008-01-02 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,0,20,41,60,60,60
497,2008-01-03 00:00:00,Total Vehicle Sales,1,3,3,21,22,22
498,2008-01-03 08:15:00,ADP Non-Farm Employment Change,-3,0,0,0,0,0
499,2008-01-03 08:30:00,Unemployment Claims,0,15,23,28,28,33
500,2008-01-03 10:00:00,Factory Orders m/m,4,1,13,25,25,44
501,2008-01-03 10:30:00,Crude Oil Inventories,0,17,17,29,45,48
502,2008-01-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-3,5,12,12,12,12
503,2008-01-04 10:00:00,ISM Non-Manufacturing PMI,3,1,8,25,25,25
504,2008-01-04 10:30:00,Natural Gas Storage,0,14,31,31,31,31
505,2008-01-08 10:00:00,IBD/TIPP Economic Optimism_Pending Home Sales m/m,0,8,8,8,8,8
506,2008-01-08 15:00:00,Consumer Credit m/m,0,5,6,6,6,6
507,2008-01-09 10:30:00,Crude Oil Inventories,0,9,13,13,13,13
508,2008-01-10 08:30:00,Unemployment Claims,2,24,46,92,92,128
509,2008-01-10 10:00:00,Final Wholesale Inventories m/m,-1,6,6,6,68,68
510,2008-01-10 10:30:00,Natural Gas Storage,0,7,7,50,76,76
511,2008-01-11 08:30:00,Trade Balance_Import Prices m/m,-1,31,31,31,31,31
512,2008-01-11 14:00:00,Federal Budget Balance,0,7,7,7,7,7
513,2008-01-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Empire State Manufacturing Index_PPI m/m_Core PPI m/m,-17,13,23,23,23,23
514,2008-01-15 10:00:00,Business Inventories m/m,0,3,3,3,3,3
515,2008-01-16 08:30:00,Core CPI m/m_CPI m/m,2,6,14,33,33,33
516,2008-01-16 09:00:00,TIC Long-Term Purchases,3,25,44,44,44,44
517,2008-01-16 09:15:00,Capacity Utilization Rate_Industrial Production m/m,4,35,35,35,35,35
518,2008-01-16 10:30:00,Crude Oil Inventories,0,1,1,1,1,1
519,2008-01-16 13:00:00,NAHB Housing Market Index,-1,17,28,28,28,28
520,2008-01-17 08:30:00,Unemployment Claims_Building Permits_Housing Starts,-3,13,13,42,42,42
521,2008-01-17 10:00:00,Philly Fed Manufacturing Index,-2,4,4,4,4,4
522,2008-01-17 10:30:00,Natural Gas Storage,0,23,23,30,30,30
523,2008-01-18 10:00:00,Prelim UoM Consumer Sentiment_CB Leading Index m/m,5,7,7,7,7,7
524,2008-01-22 10:00:00,Richmond Manufacturing Index,-1,78,82,82,82,82
525,2008-01-24 08:30:00,Unemployment Claims,3,32,63,75,77,80
526,2008-01-24 10:00:00,Existing Home Sales,-3,25,25,30,30,58
527,2008-01-24 10:30:00,Crude Oil Inventories_Natural Gas Storage,0,18,29,32,39,69
528,2008-01-28 10:00:00,New Home Sales,-6,16,26,26,26,26
529,2008-01-29 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,10,3,3,4,9,9
530,2008-01-29 09:00:00,S&P/CS Composite-20 HPI y/y,-1,5,5,10,11,11
531,2008-01-29 10:00:00,CB Consumer Confidence,6,10,14,15,15,18
532,2008-01-30 08:15:00,ADP Non-Farm Employment Change,3,16,16,16,16,16
533,2008-01-30 08:30:00,Advance GDP q/q_Advance GDP Price Index q/q,2,7,7,7,7,7
534,2008-01-30 10:30:00,Crude Oil Inventories,0,8,8,8,28,99
535,2008-01-30 14:15:00,Federal Funds Rate,0,24,44,44,44,44
536,2008-01-31 08:30:00,Unemployment Claims_Employment Cost Index q/q_Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-3,2,2,2,2,2
537,2008-01-31 09:45:00,Chicago PMI,-2,24,24,24,24,25
538,2008-01-31 10:30:00,Natural Gas Storage,0,8,8,8,10,17
539,2008-02-01 00:00:00,Total Vehicle Sales,-1,6,6,6,30,32
540,2008-02-01 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,1,22,22,22,22,22
541,2008-02-01 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices_Revised UoM Consumer Sentiment,0,13,17,35,35,35
542,2008-02-04 10:00:00,Factory Orders m/m,2,18,18,33,33,33
543,2008-02-05 10:00:00,ISM Non-Manufacturing PMI,-3,13,13,13,13,13
544,2008-02-06 08:30:00,Prelim Nonfarm Productivity q/q_Prelim Unit Labor Costs q/q,-8,6,21,36,37,37
545,2008-02-06 10:30:00,Crude Oil Inventories,0,23,23,23,23,23
546,2008-02-07 08:30:00,Unemployment Claims,-3,6,6,6,6,6
547,2008-02-07 10:00:00,Pending Home Sales m/m,-6,16,16,16,16,16
548,2008-02-07 10:30:00,Natural Gas Storage,0,2,2,2,2,2
549,2008-02-07 15:00:00,Consumer Credit m/m,0,18,22,33,40,40
550,2008-02-08 10:00:00,Final Wholesale Inventories m/m,-2,7,15,38,38,61
551,2008-02-12 10:00:00,IBD/TIPP Economic Optimism,1,12,12,24,24,24
552,2008-02-12 14:00:00,Federal Budget Balance,-2,7,15,15,15,15
553,2008-02-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m,9,1,1,1,1,1
554,2008-02-13 10:00:00,Business Inventories m/m,-2,13,21,30,31,41
555,2008-02-13 10:30:00,Crude Oil Inventories,0,23,32,32,41,43
556,2008-02-14 08:30:00,Trade Balance_Unemployment Claims,3,8,8,8,34,34
557,2008-02-14 10:30:00,Natural Gas Storage,0,33,36,36,36,36
558,2008-02-15 08:30:00,Import Prices m/m_Empire State Manufacturing Index,-2,16,16,32,32,32
559,2008-02-15 09:00:00,TIC Long-Term Purchases,-3,7,27,27,27,27
560,2008-02-15 09:15:00,Capacity Utilization Rate_Industrial Production m/m,2,5,26,26,26,26
561,2008-02-15 09:55:00,Prelim UoM Consumer Sentiment,-6,23,23,23,23,23
562,2008-02-19 13:00:00,NAHB Housing Market Index,1,7,7,11,11,11
563,2008-02-20 08:30:00,Core CPI m/m_Building Permits_CPI m/m_Housing Starts,5,14,29,36,41,75
564,2008-02-21 08:30:00,Unemployment Claims,2,3,3,8,58,80
565,2008-02-21 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,-1,7,51,79,79,94
566,2008-02-21 10:30:00,Crude Oil Inventories_Natural Gas Storage,0,55,61,83,98,98
567,2008-02-25 10:00:00,Existing Home Sales,3,6,27,27,27,27
568,2008-02-26 08:30:00,PPI m/m_Core PPI m/m,5,15,18,20,20,43
569,2008-02-26 09:00:00,S&P/CS Composite-20 HPI y/y,1,14,15,16,21,48
570,2008-02-26 10:00:00,Richmond Manufacturing Index_CB Consumer Confidence,-5,5,5,10,37,62
571,2008-02-27 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,-10,7,24,58,89,96
572,2008-02-27 10:00:00,New Home Sales,-3,9,37,58,58,58
573,2008-02-27 10:30:00,Crude Oil Inventories,0,32,46,53,53,53
574,2008-02-28 08:30:00,Unemployment Claims_Prelim GDP q/q_Prelim GDP Price Index q/q,-3,11,25,25,69,83
575,2008-02-28 10:30:00,Natural Gas Storage,0,64,64,78,98,98
576,2008-02-29 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,5,17,17,25,25,25
577,2008-02-29 09:45:00,Chicago PMI,-2,1,1,1,1,1
578,2008-02-29 09:55:00,Revised UoM Consumer Sentiment,2,11,11,13,13,13
579,2008-03-03 00:00:00,Total Vehicle Sales,0,13,15,34,34,34
580,2008-03-03 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,0,2,2,2,2,2
581,2008-03-05 08:15:00,ADP Non-Farm Employment Change,-6,38,41,41,92,102
582,2008-03-05 08:30:00,Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,1,35,35,49,96,96
583,2008-03-05 10:00:00,Factory Orders m/m_ISM Non-Manufacturing PMI,-1,35,55,82,82,82
584,2008-03-05 10:30:00,Crude Oil Inventories,0,38,65,65,65,65
585,2008-03-06 08:30:00,Unemployment Claims,4,67,82,82,86,86
586,2008-03-06 10:00:00,Pending Home Sales m/m,6,21,21,29,29,29
587,2008-03-06 10:30:00,Natural Gas Storage,0,13,25,25,25,25
588,2008-03-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,2,34,34,34,34,34
589,2008-03-07 15:00:00,Consumer Credit m/m,-1,5,5,14,14,14
590,2008-03-10 10:00:00,Final Wholesale Inventories m/m,-1,18,18,34,34,34
591,2008-03-11 08:30:00,Trade Balance,6,18,18,18,18,18
592,2008-03-11 11:00:00,IBD/TIPP Economic Optimism,1,24,47,57,57,57
593,2008-03-12 10:30:00,Crude Oil Inventories,0,6,42,42,42,54
594,2008-03-12 14:00:00,Federal Budget Balance,-2,6,6,48,51,54
595,2008-03-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m_Import Prices m/m,0,19,34,57,57,57
596,2008-03-13 10:00:00,Business Inventories m/m,-4,5,10,10,14,14
597,2008-03-13 10:30:00,Natural Gas Storage,0,11,11,11,15,15
598,2008-03-14 08:30:00,Core CPI m/m_CPI m/m,-5,2,39,119,119,119
599,2008-03-14 09:55:00,Prelim UoM Consumer Sentiment,6,46,46,46,46,46
600,2008-03-17 08:30:00,Empire State Manufacturing Index_Current Account,0,9,9,9,18,18
601,2008-03-17 09:00:00,TIC Long-Term Purchases,3,11,11,11,30,30
602,2008-03-17 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-4,22,31,55,64,64
603,2008-03-17 13:00:00,NAHB Housing Market Index,0,3,3,3,3,3
604,2008-03-18 08:30:00,PPI m/m_Core PPI m/m_Building Permits_Housing Starts,3,27,27,27,27,27
605,2008-03-18 14:15:00,Federal Funds Rate,0,26,26,26,26,26
606,2008-03-19 10:30:00,Crude Oil Inventories,0,9,9,9,9,9
607,2008-03-20 08:30:00,Unemployment Claims,-2,23,23,23,23,23
608,2008-03-20 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,1,5,25,25,29,53
609,2008-03-20 10:30:00,Natural Gas Storage,0,34,34,34,61,62
610,2008-03-24 10:00:00,Existing Home Sales,3,7,7,18,43,47
611,2008-03-25 09:00:00,S&P/CS Composite-20 HPI y/y,-1,7,12,25,25,37
612,2008-03-25 10:00:00,Richmond Manufacturing Index_CB Consumer Confidence_HPI m/m,2,23,23,23,35,39
613,2008-03-26 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,0,2,2,9,12,29
614,2008-03-26 10:00:00,New Home Sales,6,21,21,41,49,91
615,2008-03-26 10:30:00,Crude Oil Inventories,0,1,9,26,42,76
616,2008-03-27 08:30:00,Unemployment Claims_Final GDP q/q_Final GDP Price Index q/q,-1,10,40,47,47,47
