,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
279,,AUD,2012-12-03 22:30:00,,,High,RBA Rate Statement,,,49
280,0.73|3.8,JPY,2012-12-03 22:45:00,,,Low,10-y Bond Auction,0.78|4.1,,49
281,74.3K,EUR,2012-12-04 03:00:00,90.0K,better,High,Spanish Unemployment Change,128.2K,,49
282,,EUR,2012-12-04 00:00:00,,,Medium,ECOFIN Meetings,,,49
283,49.3,GBP,2012-12-04 04:30:00,50.7,worse,High,Construction PMI,50.9,,49
284,,GBP,2012-12-04 04:30:00,,,Low,FPC Meeting Minutes,,,49
285,0.1%,EUR,2012-12-04 05:00:00,0.0%,better,Low,PPI m/m,0.2%,,49
286,-2.1%,NZD,2012-12-04 08:30:00,,,Low,GDT Price Index,-0.8%,,49
287,,CAD,2012-12-04 09:00:00,,,High,BOC Rate Statement,,,49
288,1.00%,CAD,2012-12-04 09:00:00,1.00%,,High,Overnight Rate,1.00%,,49
289,,USD,2012-12-04 10:45:00,,,Low,FOMC Member Tarullo Speaks,,,49
290,47.1,AUD,2012-12-04 17:24:00,,,Medium,AIG Services Index,42.8,,49
291,1.5%,GBP,2012-12-04 19:01:00,,,Low,BRC Shop Price Index y/y,1.5%,,49
292,0.5%,AUD,2012-12-04 19:30:00,0.6%,worse,High,GDP q/q,0.6%,,49
293,52.1,CNY,2012-12-04 20:45:00,,,Low,Caixin Services PMI,53.5,,49
294,42.4,EUR,2012-12-05 03:15:00,41.0,better,Medium,Spanish Services PMI,41.2,,49
295,44.6,EUR,2012-12-05 03:45:00,46.0,worse,Medium,Italian Services PMI,46.0,,49
296,45.8,EUR,2012-12-05 03:50:00,46.1,,Low,French Final Services PMI,46.1,,49
297,49.7,EUR,2012-12-05 03:55:00,48.0,better,Low,German Final Services PMI,48.0,,49
298,46.7,EUR,2012-12-05 04:00:00,45.7,better,Low,Final Services PMI,45.7,,49
299,,AUD,2012-12-05 04:20:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,49
300,50.2,GBP,2012-12-05 04:30:00,51.1,worse,High,Services PMI,50.6,,49
301,5.29|2.3,EUR,2012-12-05 04:45:00,,,Medium,Spanish 10-y Bond Auction,5.52|1.8,,49
302,-1.2%,EUR,2012-12-05 05:00:00,-0.1%,worse,Medium,Retail Sales m/m,-0.6%,worse,49
303,,GBP,2012-12-05 07:30:00,,,High,Autumn Forecast Statement,,,49
304,118K,USD,2012-12-05 08:15:00,129K,worse,High,ADP Non-Farm Employment Change,157K,,49
305,2.9%,USD,2012-12-05 08:30:00,2.7%,worse,Medium,Revised Nonfarm Productivity q/q,1.9%,,49
306,-1.9%,USD,2012-12-05 08:30:00,-0.9%,worse,Low,Revised Unit Labor Costs q/q,-0.1%,,49
307,54.7,USD,2012-12-05 10:00:00,53.6,better,High,ISM Non-Manufacturing PMI,54.2,,49
308,0.8%,USD,2012-12-05 10:00:00,0.0%,better,Medium,Factory Orders m/m,4.5%,worse,49
309,-2.4M,USD,2012-12-05 10:30:00,-0.4M,,Medium,Crude Oil Inventories,-0.3M,,49
310,2.50%,NZD,2012-12-05 15:00:00,2.50%,,High,Official Cash Rate,2.50%,,49
311,,NZD,2012-12-05 15:00:00,,,High,RBNZ Press Conference,,,49
312,,NZD,2012-12-05 15:00:00,,,High,RBNZ Rate Statement,,,49
313,,NZD,2012-12-05 15:00:00,,,Medium,RBNZ Monetary Policy Statement,,,49
314,,AUD,2012-12-05 18:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,49
315,13.9K,AUD,2012-12-05 19:30:00,0.2K,better,High,Employment Change,10.2K,,49
316,5.2%,AUD,2012-12-05 19:30:00,5.5%,better,High,Unemployment Rate,5.4%,,49
317,1.93|4.1,JPY,2012-12-05 22:45:00,,,Low,30-y Bond Auction,1.93|5.1,,49
318,3.0%,CHF,2012-12-06 01:45:00,3.0%,,Low,Unemployment Rate,3.0%,,49
319,1.0%,GBP,2012-12-06 03:00:00,0.2%,better,Medium,Halifax HPI m/m,-0.1%,better,49
320,-0.3%,CHF,2012-12-06 03:15:00,0.0%,worse,High,CPI m/m,0.1%,,49
321,-9.5B,GBP,2012-12-06 04:30:00,-8.7B,worse,Medium,Goods Trade Balance,-8.4B,,49
322,-0.1%,EUR,2012-12-06 05:00:00,-0.1%,,Low,Revised GDP q/q,-0.1%,,49
323,3.9%,EUR,2012-12-06 06:00:00,0.9%,better,Medium,German Factory Orders m/m,-2.4%,better,49
324,375B,GBP,2012-12-06 07:00:00,375B,,High,Asset Purchase Facility,375B,,49
325,0.50%,GBP,2012-12-06 07:00:00,0.50%,,High,Official Bank Rate,0.50%,,49
326,34.4%,USD,2012-12-06 07:30:00,,,Low,Challenger Job Cuts y/y,11.6%,,49
327,0.75%,EUR,2012-12-06 07:45:00,0.75%,,High,Main Refinancing Rate,0.75%,,49
328,15.0%,CAD,2012-12-06 08:30:00,2.3%,better,High,Building Permits m/m,-12.7%,better,49
329,,EUR,2012-12-06 08:30:00,,,High,ECB Press Conference,,,49
330,370K,USD,2012-12-06 08:30:00,378K,better,High,Unemployment Claims,395K,,49
331,47.5,CAD,2012-12-06 10:00:00,58.8,worse,High,Ivey PMI,58.3,,49
332,,CAD,2012-12-06 10:30:00,,,Low,BOC Financial System Review,,,49
333,-73B,USD,2012-12-06 10:30:00,-70B,,Low,Natural Gas Storage,4B,,49
334,37.0,AUD,2012-12-06 17:30:00,,,Low,AIG Construction Index,35.8,,49
335,-2.09B,AUD,2012-12-06 19:30:00,-2.15B,,High,Trade Balance,-1.42B,,49
336,92.5%,JPY,2012-12-07 00:00:00,92.0%,better,Low,Leading Indicators,91.6%,,49
337,-94.6B,EUR,2012-12-07 02:45:00,,,Low,French Gov Budget Balance,-85.0B,,49
338,-4.7B,EUR,2012-12-07 02:45:00,-4.9B,better,Low,French Trade Balance,-5.0B,,49
339,425B,CHF,2012-12-07 03:00:00,,,High,Foreign Currency Reserves,427B,worse,49
340,-1.3%,GBP,2012-12-07 04:30:00,-0.2%,worse,High,Manufacturing Production m/m,0.0%,worse,49
341,3.5%,GBP,2012-12-07 04:30:00,,,Medium,Consumer Inflation Expectations,3.2%,,49
342,-0.8%,GBP,2012-12-07 04:30:00,0.9%,worse,Low,Industrial Production m/m,-2.1%,worse,49
343,,EUR,2012-12-07 05:00:00,,,High,ECB President Draghi Speaks,,,49
344,-2.6%,EUR,2012-12-07 06:00:00,-0.4%,worse,Medium,German Industrial Production m/m,-1.3%,better,49
345,59.3K,CAD,2012-12-07 08:30:00,11.3K,better,High,Employment Change,1.8K,,49
346,7.2%,CAD,2012-12-07 08:30:00,7.4%,better,High,Unemployment Rate,7.4%,,49
347,-0.5%,CAD,2012-12-07 08:30:00,-0.3%,better,Medium,Labor Productivity q/q,-0.6%,better,49
348,146K,USD,2012-12-07 08:30:00,89K,better,High,Non-Farm Employment Change,138K,worse,49
349,7.7%,USD,2012-12-07 08:30:00,7.9%,better,High,Unemployment Rate,7.9%,,49
350,0.2%,USD,2012-12-07 08:30:00,0.2%,,Medium,Average Hourly Earnings m/m,0.0%,,49
351,74.5,USD,2012-12-07 09:55:00,82.4,worse,High,Prelim UoM Consumer Sentiment,82.7,worse,49
352,3.3%,USD,2012-12-07 09:55:00,,,Low,Prelim UoM Inflation Expectations,3.1%,,49
353,,EUR,2012-12-07 10:00:00,,,Medium,German Buba President Weidmann Speaks,,,49
354,0.1%,GBP,2012-12-07 10:00:00,,,Medium,NIESR GDP Estimate,0.1%,worse,49
355,14.2B,USD,2012-12-07 15:00:00,10.4B,better,Low,Consumer Credit m/m,12.2B,better,49
356,2.0%,CNY,2012-12-08 20:30:00,2.1%,worse,High,CPI y/y,1.7%,,49
357,-2.2%,CNY,2012-12-08 20:30:00,-2.0%,worse,Medium,PPI y/y,-2.8%,,49
358,,JPY,2012-11-25 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,48
359,,JPY,2012-11-25 20:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,48
360,4.12M,CHF,2012-11-26 03:15:00,4.09M,better,Medium,Employment Level,4.07M,,48
361,,EUR,2012-11-26 00:00:00,,,High,Eurogroup Meetings,,,48
362,5.9,EUR,2012-11-26 07:00:00,6.3,worse,Medium,German GfK Consumer Climate,6.1,worse,48
363,-718M,NZD,2012-11-26 16:45:00,-490M,worse,Low,Trade Balance,-775M,better,48
364,-0.7%,JPY,2012-11-26 18:50:00,-0.6%,worse,Low,SPPI y/y,-0.5%,,48
365,2.3%,NZD,2012-11-26 21:00:00,,,Medium,Inflation Expectations q/q,2.3%,,48
366,1.31,CHF,2012-11-27 02:00:00,,,Low,UBS Consumption Indicator,1.04,worse,48
367,-0.6%,EUR,2012-11-27 02:00:00,-0.5%,worse,Low,German Import Prices m/m,-0.7%,,48
368,1.0%,GBP,2012-11-27 04:30:00,1.0%,,High,Second Estimate GDP q/q,1.0%,,48
369,3.7%,GBP,2012-11-27 04:30:00,1.3%,better,Medium,Prelim Business Investment q/q,0.9%,better,48
370,1.3%,GBP,2012-11-27 04:30:00,-1.0%,better,Low,Index of Services 3m/3m,0.3%,better,48
371,,GBP,2012-11-27 05:00:00,,,High,Inflation Report Hearings,,,48
372,,USD,2012-11-27 06:30:00,,,Medium,FOMC Member Lockhart Speaks,,,48
373,3.7%,CAD,2012-11-27 08:30:00,,,Low,Corporate Profits q/q,-4.9%,,48
374,1.5%,USD,2012-11-27 08:30:00,-0.6%,better,High,Core Durable Goods Orders m/m,1.7%,worse,48
375,0.0%,USD,2012-11-27 08:30:00,-0.6%,better,Medium,Durable Goods Orders m/m,9.2%,worse,48
376,,USD,2012-11-27 08:30:00,,,Medium,Fed Chairman Bernanke Speaks,,,48
377,3.0%,USD,2012-11-27 09:00:00,2.9%,,Medium,S&P/CS Composite-20 HPI y/y,2.0%,,48
378,9,USD,2012-11-27 09:59:00,-2,better,Low,Richmond Manufacturing Index,-7,,48
379,73.7,USD,2012-11-27 10:00:00,73.1,better,High,CB Consumer Confidence,73.1,better,48
380,0.2%,USD,2012-11-27 10:00:00,0.4%,worse,Low,HPI m/m,0.5%,worse,48
381,,USD,2012-11-27 16:00:00,,,Medium,Treasury Currency Report,,,48
382,1.7%,AUD,2012-11-27 19:30:00,2.4%,worse,Medium,Construction Work Done q/q,0.9%,better,48
383,-0.1%,EUR,2012-11-28 00:00:00,-0.1%,,Medium,German Prelim CPI m/m,0.0%,,48
384,3.9%,EUR,2012-11-28 04:00:00,2.8%,better,Medium,M3 Money Supply y/y,2.6%,,48
385,-0.7%,EUR,2012-11-28 04:00:00,-0.8%,better,Low,Private Loans y/y,-0.9%,worse,48
386,368K,USD,2012-11-28 10:00:00,387K,worse,High,New Home Sales,369K,worse,48
387,-0.3M,USD,2012-11-28 10:30:00,0.5M,,Medium,Crude Oil Inventories,-1.5M,,48
388,,USD,2012-11-28 11:30:00,,,Low,President Obama Speaks,,,48
389,-0.3B,GBP,2012-11-28 12:00:00,0.9B,worse,Medium,Net Lending to Individuals m/m,1.7B,,48
390,53K,GBP,2012-11-28 12:00:00,52K,,Low,Mortgage Approvals,50K,,48
391,,CHF,2012-11-28 12:15:00,,,High,SNB Chairman Jordan Speaks,,,48
392,,USD,2012-11-28 12:15:00,,,Low,FOMC Member Tarullo Speaks,,,48
393,,USD,2012-11-28 14:00:00,,,Medium,Beige Book,,,48
394,-1.2%,JPY,2012-11-28 18:50:00,-0.7%,worse,Medium,Retail Sales y/y,0.4%,,48
395,3.4%,AUD,2012-11-28 19:00:00,,,Medium,HIA New Home Sales m/m,-3.7%,,48
396,26.4,NZD,2012-11-28 19:00:00,,,High,ANZ Business Confidence,17.2,,48
397,2.8%,AUD,2012-11-28 19:30:00,2.1%,better,High,Private Capital Expenditure q/q,3.4%,,48
398,0.6%,CHF,2012-11-29 01:45:00,0.2%,better,Medium,GDP q/q,-0.1%,,48
399,0.0%,GBP,2012-11-29 02:00:00,0.2%,worse,Medium,Nationwide HPI m/m,0.6%,,48
400,5K,EUR,2012-11-29 03:55:00,15K,better,Medium,German Unemployment Change,19K,,48
401,45.8,EUR,2012-11-29 04:10:00,,,Low,Retail PMI,45.3,,48
402,,GBP,2012-11-29 04:30:00,,,Low,FPC Statement,,,48
403,0.2%,GBP,2012-11-29 04:30:00,0.4%,worse,Low,M4 Money Supply m/m,0.2%,,48
404,4.45|1.2,EUR,2012-11-29 05:15:00,,,Medium,Italian 10-y Bond Auction,4.81|1.5,,48
405,,GBP,2012-11-29 05:30:00,,,High,BOE Gov King Speaks,,,48
406,,GBP,2012-11-29 05:30:00,,,Medium,BOE Financial Stability Report,,,48
407,33,GBP,2012-11-29 06:00:00,19,better,Medium,CBI Realized Sales,30,,48
408,-18.9B,CAD,2012-11-29 08:30:00,-18.0B,worse,Medium,Current Account,-18.4B,worse,48
409,0.0%,CAD,2012-11-29 08:30:00,-0.4%,better,Medium,RMPI m/m,1.3%,,48
410,-0.1%,CAD,2012-11-29 08:30:00,0.0%,worse,Low,IPPI m/m,0.5%,,48
411,2.7%,USD,2012-11-29 08:30:00,2.8%,worse,High,Prelim GDP q/q,2.0%,,48
412,393K,USD,2012-11-29 08:30:00,392K,,High,Unemployment Claims,416K,worse,48
413,2.7%,USD,2012-11-29 08:30:00,2.8%,,Low,Prelim GDP Price Index q/q,2.8%,,48
414,,USD,2012-11-29 09:00:00,,,Low,FOMC Member Dudley Speaks,,,48
415,5.2%,USD,2012-11-29 10:00:00,0.9%,better,High,Pending Home Sales m/m,0.4%,,48
416,4B,USD,2012-11-29 10:30:00,-5B,,Low,Natural Gas Storage,-38B,,48
417,,EUR,2012-11-29 11:20:00,,,Medium,German Buba President Weidmann Speaks,,,48
418,-1.5%,NZD,2012-11-29 16:45:00,,,Low,Building Consents m/m,7.6%,,48
419,46.5,JPY,2012-11-29 18:15:00,,,Low,Final Manufacturing PMI,46.9,,48
420,-0.1%,JPY,2012-11-29 18:30:00,-0.8%,better,Medium,Household Spending y/y,-0.9%,,48
421,-0.5%,JPY,2012-11-29 18:30:00,-0.4%,worse,Medium,Tokyo Core CPI y/y,-0.4%,,48
422,0.0%,JPY,2012-11-29 18:30:00,-0.1%,better,Low,National Core CPI y/y,-0.1%,,48
423,4.2%,JPY,2012-11-29 18:30:00,4.2%,,Low,Unemployment Rate,4.2%,,48
424,1.8%,JPY,2012-11-29 18:50:00,-1.8%,better,Medium,Prelim Industrial Production m/m,-4.1%,,48
425,-22,GBP,2012-11-29 19:01:00,-30,better,Low,GfK Consumer Confidence,-30,,48
426,0.1%,AUD,2012-11-29 19:30:00,0.3%,worse,Medium,Private Sector Credit m/m,0.3%,,48
427,25.2%,JPY,2012-11-30 00:00:00,10.3%,better,Low,Housing Starts y/y,15.5%,,48
428,-2.8%,EUR,2012-11-30 02:00:00,-0.3%,worse,Medium,German Retail Sales m/m,0.5%,worse,48
429,-0.2%,EUR,2012-11-30 02:45:00,-0.1%,worse,Medium,French Consumer Spending m/m,0.0%,worse,48
430,1.50,CHF,2012-11-30 03:00:00,1.61,,Medium,KOF Economic Barometer,1.64,,48
431,,EUR,2012-11-30 03:00:00,,,High,ECB President Draghi Speaks,,,48
432,2.9%,EUR,2012-11-30 03:00:00,3.2%,worse,Low,Spanish Flash CPI y/y,3.5%,,48
433,11.1%,EUR,2012-11-30 04:00:00,10.9%,worse,Low,Italian Monthly Unemployment Rate,10.8%,,48
434,10.6%,EUR,2012-11-30 04:00:00,10.6%,,Low,Italian Quarterly Unemployment Rate,10.5%,better,48
435,2.2%,EUR,2012-11-30 05:00:00,2.4%,worse,Medium,CPI Flash Estimate y/y,2.5%,,48
436,11.7%,EUR,2012-11-30 05:00:00,11.7%,,Medium,Unemployment Rate,11.6%,,48
437,-0.2%,EUR,2012-11-30 05:00:00,0.0%,worse,Low,Italian Prelim CPI m/m,0.0%,,48
438,0.0%,CAD,2012-11-30 08:30:00,0.1%,worse,High,GDP m/m,-0.1%,,48
439,0.1%,USD,2012-11-30 08:30:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,,48
440,-0.2%,USD,2012-11-30 08:30:00,0.1%,worse,Medium,Personal Spending m/m,0.8%,,48
441,0.0%,USD,2012-11-30 08:30:00,0.2%,worse,Low,Personal Income m/m,0.4%,,48
442,50.4,USD,2012-11-30 09:45:00,50.7,,Medium,Chicago PMI,49.9,,48
443,,USD,2012-11-30 17:00:00,,,Medium,FOMC Member Stein Speaks,,,48
444,50.6,CNY,2012-11-30 19:59:00,50.8,,High,Manufacturing PMI,50.2,,48
445,-1.0%,NZD,2012-11-18 16:45:00,0.3%,worse,High,PPI Input q/q,0.6%,,47
446,-0.9%,NZD,2012-11-18 16:45:00,0.2%,worse,Low,PPI Output q/q,0.3%,,47
447,-2.6%,GBP,2012-11-18 18:22:00,,,Medium,Rightmove HPI m/m,3.5%,,47
448,,EUR,2012-11-19 03:30:00,,,Medium,German Buba President Weidmann Speaks,,,47
449,,EUR,2012-11-19 06:00:00,,,Low,German Buba Monthly Report,,,47
450,4.79M,USD,2012-11-19 10:00:00,4.76M,better,High,Existing Home Sales,4.69M,worse,47
451,46,USD,2012-11-19 10:00:00,41,better,Low,NAHB Housing Market Index,41,,47
452,-0.3%,AUD,2012-11-19 18:00:00,,,Medium,CB Leading Index m/m,-0.8%,,47
453,,AUD,2012-11-19 19:30:00,,,High,Monetary Policy Meeting Minutes,,,47
454,-3.5%,CNY,2012-11-19 21:00:00,,,Low,Foreign Direct Investment ytd/y,-3.8%,,47
455,,JPY,2012-11-19 22:14:00,,,High,Monetary Policy Statement,,,47
456,<0.10%,JPY,2012-11-19 22:14:00,<0.10%,,High,Overnight Call Rate,<0.10%,,47
457,-0.3%,JPY,2012-11-19 23:30:00,-0.4%,,Low,All Industries Activity m/m,0.0%,,47
458,,AUD,2012-11-20 02:00:00,,,High,RBA Gov Stevens Speaks,,,47
459,2.82B,CHF,2012-11-20 02:00:00,2.36B,better,Medium,Trade Balance,1.93B,worse,47
460,0.0%,EUR,2012-11-20 02:00:00,0.1%,worse,Medium,German PPI m/m,0.3%,,47
461,,JPY,2012-11-20 02:29:00,,,High,BOJ Press Conference,,,47
462,,EUR,2012-11-20 00:00:00,,,High,Eurogroup Meetings,,,47
463,-1.4%,CAD,2012-11-20 08:30:00,0.5%,worse,Medium,Wholesale Sales m/m,0.3%,worse,47
464,-0.8%,NZD,2012-11-20 08:30:00,,,Low,GDT Price Index,0.0%,,47
465,0.87M,USD,2012-11-20 08:30:00,0.87M,,High,Building Permits,0.89M,,47
466,0.89M,USD,2012-11-20 08:30:00,0.84M,better,Medium,Housing Starts,0.86M,,47
467,,USD,2012-11-20 09:00:00,,,Medium,FOMC Member Lacker Speaks,,,47
468,,USD,2012-11-20 12:15:00,,,High,Fed Chairman Bernanke Speaks,,,47
469,0.7%,AUD,2012-11-20 18:30:00,,,Medium,MI Leading Index m/m,0.4%,worse,47
470,-0.62T,JPY,2012-11-20 18:50:00,-0.46T,worse,Medium,Trade Balance,-0.96T,,47
471,1.5%,CNY,2012-11-20 21:00:00,,,Low,CB Leading Index m/m,0.2%,worse,47
472,-0.9%,NZD,2012-11-20 21:00:00,,,Low,Credit Card Spending y/y,1.5%,,47
473,,JPY,2012-11-21 00:00:00,,,Low,BOJ Monthly Report,,,47
474,1-0-8,GBP,2012-11-21 04:30:00,0-0-9,better,High,MPC Asset Purchase Facility Votes,0-0-9,,47
475,0-0-9,GBP,2012-11-21 04:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,47
476,6.5B,GBP,2012-11-21 04:30:00,4.1B,worse,High,Public Sector Net Borrowing,9.9B,better,47
477,1.40|1.5,EUR,2012-11-21 05:35:00,,,Medium,German 10-y Bond Auction,1.56|1.5,,47
478,410K,USD,2012-11-21 08:30:00,415K,better,High,Unemployment Claims,451K,worse,47
479,52.4,USD,2012-11-21 09:00:00,51.2,better,Medium,Flash Manufacturing PMI,51.0,,47
480,,GBP,2012-11-21 09:30:00,,,Medium,MPC Member Weale Speaks,,,47
481,82.7,USD,2012-11-21 09:55:00,84.3,worse,Medium,Revised UoM Consumer Sentiment,84.9,,47
482,3.1%,USD,2012-11-21 09:55:00,,,Low,Revised UoM Inflation Expectations,3.0%,,47
483,0.2%,USD,2012-11-21 10:00:00,0.2%,,Low,CB Leading Index m/m,0.5%,worse,47
484,-1.5M,USD,2012-11-21 10:30:00,0.8M,,Medium,Crude Oil Inventories,1.1M,,47
485,,CAD,2012-11-21 11:35:00,,,Medium,Gov Council Member Lane Speaks,,,47
486,,CHF,2012-11-21 12:00:00,,,Medium,Gov Board Member Zurbrugg Speaks,,,47
487,-38B,USD,2012-11-21 12:00:00,-27B,,Low,Natural Gas Storage,-18B,,47
488,-1.7%,NZD,2012-11-21 16:47:00,,,Low,Visitor Arrivals m/m,-4.0%,worse,47
489,50.4,CNY,2012-11-21 20:45:00,,,High,Caixin Flash Manufacturing PMI,49.5,better,47
490,44.7,EUR,2012-11-22 03:00:00,44.1,better,High,French Flash Manufacturing PMI,43.7,,47
491,46.1,EUR,2012-11-22 03:00:00,45.3,better,Medium,French Flash Services PMI,44.6,worse,47
492,46.8,EUR,2012-11-22 03:30:00,45.9,better,High,German Flash Manufacturing PMI,46.0,,47
493,48.0,EUR,2012-11-22 03:30:00,48.5,worse,Medium,German Flash Services PMI,48.4,worse,47
494,46.2,EUR,2012-11-22 04:00:00,45.6,better,Medium,Flash Manufacturing PMI,45.4,,47
495,45.7,EUR,2012-11-22 04:00:00,46.1,worse,Medium,Flash Services PMI,46.0,,47
496,,EUR,2012-11-22 00:00:00,,,High,EU Economic Summit,,,47
497,5.52|1.8,EUR,2012-11-22 04:46:00,,,Medium,Spanish 10-y Bond Auction,5.46|1.9,,47
498,-21,GBP,2012-11-22 06:00:00,-19,worse,Medium,CBI Industrial Order Expectations,-23,,47
499,,USD,2012-11-22 00:00:00,,,Non-Economic,Bank Holiday,,,47
500,0.0%,CAD,2012-11-22 08:30:00,0.5%,worse,High,Core Retail Sales m/m,0.5%,better,47
501,0.1%,CAD,2012-11-22 08:30:00,0.5%,worse,Medium,Retail Sales m/m,0.3%,,47
502,-27,EUR,2012-11-22 10:00:00,-26,worse,Low,Consumer Confidence,-26,,47
503,,JPY,2012-11-22 00:00:00,,,Non-Economic,Bank Holiday,,,47
504,0.2%,EUR,2012-11-23 02:00:00,0.2%,,Low,German Final GDP q/q,0.2%,,47
505,,EUR,2012-11-23 04:00:00,,,High,ECB President Draghi Speaks,,,47
506,0.1%,EUR,2012-11-23 04:00:00,0.3%,worse,Low,Italian Retail Sales m/m,0.0%,,47
507,101.4,EUR,2012-11-23 04:02:00,99.6,better,High,German Ifo Business Climate,100.0,,47
508,,EUR,2012-11-23 00:00:00,,,High,EU Economic Summit,,,47
509,33.0K,GBP,2012-11-23 04:30:00,32.3K,better,Medium,High Street Lending,31.5K,,47
510,0.3%,CAD,2012-11-23 08:30:00,0.2%,better,High,Core CPI m/m,0.2%,,47
511,0.2%,CAD,2012-11-23 08:30:00,0.2%,,Medium,CPI m/m,0.2%,,47
512,-13.4,EUR,2012-11-23 09:00:00,-13.2,,Low,Belgian NBB Business Climate,-13.5,,47
513,,EUR,2012-11-24 00:00:00,,,Medium,Eurogroup Meetings,,,47
514,-0.9%,JPY,2012-11-11 18:50:00,-0.8%,worse,Medium,Prelim GDP q/q,0.2%,worse,46
515,0.3%,JPY,2012-11-11 18:50:00,0.0%,better,Medium,Tertiary Industry Activity m/m,0.3%,,46
516,-1.0%,JPY,2012-11-11 18:50:00,-0.8%,worse,Low,PPI y/y,-1.5%,,46
517,-0.7%,JPY,2012-11-11 18:50:00,-0.7%,,Low,Prelim GDP Price Index y/y,-0.9%,better,46
518,0.9%,AUD,2012-11-11 19:30:00,1.1%,worse,Medium,Home Loans m/m,2.1%,better,46
519,505B,CNY,2012-11-11 21:00:00,601B,worse,Medium,New Loans,623B,,46
520,,JPY,2012-11-11 21:30:00,,,Medium,BOJ Gov Shirakawa Speaks,,,46
521,-6.7%,JPY,2012-11-12 01:00:00,,,Low,Prelim Machine Tool Orders y/y,-2.8%,,46
522,-0.6%,EUR,2012-11-12 02:00:00,0.5%,worse,Low,German WPI m/m,1.3%,,46
523,14.1%,CNY,2012-11-12 03:00:00,14.5%,worse,Low,M2 Money Supply y/y,14.8%,,46
524,,EUR,2012-11-12 00:00:00,,,High,Eurogroup Meetings,,,46
525,,CAD,2012-11-12 00:00:00,,,Non-Economic,Bank Holiday,,,46
526,,USD,2012-11-12 00:00:00,,,Non-Economic,Bank Holiday,,,46
527,-0.6%,NZD,2012-11-12 16:45:00,,,Low,FPI m/m,-0.9%,,46
528,-7%,GBP,2012-11-12 19:01:00,-15%,better,Medium,RICS House Price Balance,-14%,better,46
529,-1,AUD,2012-11-12 19:30:00,,,Medium,NAB Business Confidence,0,,46
530,-4.1%,JPY,2012-11-12 23:30:00,-4.1%,,Low,Revised Industrial Production m/m,-4.1%,,46
531,-0.3%,EUR,2012-11-13 02:45:00,-0.2%,worse,Medium,French Prelim Private Payrolls q/q,-0.1%,,46
532,-0.1%,CHF,2012-11-13 03:15:00,0.2%,worse,Medium,PPI m/m,0.3%,,46
533,,EUR,2012-11-13 00:00:00,,,Medium,ECOFIN Meetings,,,46
534,2.7%,GBP,2012-11-13 04:30:00,2.3%,better,High,CPI y/y,2.2%,,46
535,0.4%,GBP,2012-11-13 04:30:00,-0.4%,better,Medium,PPI Input m/m,-0.1%,,46
536,3.2%,GBP,2012-11-13 04:30:00,2.9%,better,Medium,RPI y/y,2.6%,,46
537,2.6%,GBP,2012-11-13 04:30:00,2.2%,better,Low,Core CPI y/y,2.1%,,46
538,1.7%,GBP,2012-11-13 04:30:00,2.1%,worse,Low,ONS HPI y/y,1.9%,,46
539,0.1%,GBP,2012-11-13 04:30:00,0.2%,,Low,PPI Output m/m,0.5%,,46
540,-15.7,EUR,2012-11-13 05:00:00,-9.9,worse,High,German ZEW Economic Sentiment,-11.5,,46
541,-2.6,EUR,2012-11-13 05:00:00,0.2,worse,Medium,ZEW Economic Sentiment,-1.4,,46
542,93.1,USD,2012-11-13 07:30:00,93.0,,Low,NFIB Small Business Index,92.8,,46
543,48.6,USD,2012-11-13 10:00:00,53.8,worse,Low,IBD/TIPP Economic Optimism,54.0,,46
544,-120.0B,USD,2012-11-13 14:00:00,-113.5B,worse,Medium,Federal Budget Balance,75.2B,,46
545,,USD,2012-11-13 15:30:00,,,Medium,FOMC Member Yellen Speaks,,,46
546,-0.3%,NZD,2012-11-13 16:45:00,0.6%,worse,High,Core Retail Sales q/q,0.9%,,46
547,-0.4%,NZD,2012-11-13 16:45:00,0.4%,worse,Medium,Retail Sales q/q,1.3%,,46
548,5.2%,AUD,2012-11-13 18:30:00,,,Medium,Westpac Consumer Sentiment,1.0%,,46
549,0.7%,AUD,2012-11-13 19:30:00,0.8%,worse,Medium,Wage Price Index q/q,1.0%,,46
550,0.2%,EUR,2012-11-14 02:45:00,0.2%,,Low,French Final CPI m/m,-0.3%,,46
551,10.1K,GBP,2012-11-14 04:30:00,-0.5K,worse,High,Claimant Count Change,0.8K,worse,46
552,7.8%,GBP,2012-11-14 04:30:00,7.9%,better,Medium,Unemployment Rate,7.9%,,46
553,1.8%,GBP,2012-11-14 04:30:00,1.8%,,Low,Average Earnings Index 3m/y,1.7%,,46
554,-27.9,CHF,2012-11-14 05:00:00,,,Medium,Credit Suisse Economic Expectations,-28.9,,46
555,-2.5%,EUR,2012-11-14 05:00:00,-1.6%,worse,Medium,Industrial Production m/m,0.9%,better,46
556,4.81|1.5,EUR,2012-11-14 05:26:00,,,Medium,Italian 10-y Bond Auction,4.92|1.4,,46
557,,GBP,2012-11-14 05:30:00,,,High,BOE Gov King Speaks,,,46
