,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_240_after,direction_agg_0_240_after
1181,2014-01-17 09:55:00,28,-0.61,0,-1.92,0,0,0,1,1,0,0,1,2014,3,4,1,10,2,2,11,-6,-8,4,-4,2,5,-1,3,6,2,3,6,-1,-3,18,2,30,-19,18,-2,-51,0
1182,2014-01-17 10:00:00,20,0.21,0,0.08,0,1,0,0,1,0,0,1,2014,3,4,1,11,-8,-8,4,-6,2,5,-3,3,6,0,3,6,-3,-3,3,-3,0,12,-3,24,-20,18,2,-53,0
1183,2014-01-23 08:30:00,32,-0.24,0,-0.34,0,0,1,0,1,0,0,1,2014,4,3,1,17,13,13,6,9,-4,6,11,2,19,25,14,10,33,8,6,34,1,36,33,37,22,21,4,47,2
1184,2014-01-23 10:00:00,14,-0.42,0,-2.05,1,0,0,1,0,0,1,1,2014,4,3,1,8,-1,-1,14,10,11,5,9,-2,7,12,3,4,10,-1,6,9,-1,16,10,22,13,17,5,23,2
1185,2014-01-27 10:00:00,21,-0.84,0,-0.62,0,0,0,1,0,0,1,1,2014,5,0,1,15,-2,-1,13,6,8,11,0,-6,6,-2,-2,10,6,8,7,3,-3,16,7,18,6,20,-3,10,1
1186,2014-01-28 08:30:00,8,-3.75,0,3.83,0,0,0,1,0,1,0,1,2014,5,1,1,27,24,24,7,24,0,6,25,1,7,30,5,5,26,-4,7,24,-2,32,26,42,34,33,2,18,1
1187,2014-01-28 10:00:00,4,0.98,0,-1.13,0,0,1,0,0,0,1,1,2014,5,1,1,13,-12,-12,6,-15,-3,4,-14,1,3,-14,0,1,-14,0,8,-8,6,18,-14,18,-12,26,2,-17,1
1188,2014-01-30 10:00:00,24,-3.87,0,-0.86,0,0,0,1,0,0,1,1,2014,5,3,1,13,4,4,9,7,3,7,4,-3,5,4,0,9,-3,-7,4,-6,-3,20,-3,29,-13,22,-2,-23,0
1189,2014-02-03 10:00:00,17,-6.94,1,0.0,0,0,0,1,1,0,0,1,2014,6,0,1,35,23,22,13,27,4,9,30,3,11,24,-6,8,22,-2,16,13,-9,35,21,35,21,38,-6,31,2
1190,2014-02-05 08:15:00,0,-0.55,0,-0.36,0,0,0,1,0,0,1,1,2014,6,2,1,15,-2,-3,14,4,6,9,-5,-8,8,-7,-2,12,-15,-8,4,-15,0,29,-16,45,-30,37,29,-26,0
1191,2014-02-05 10:00:00,18,0.16,0,0.0,0,0,1,0,1,0,0,1,2014,6,2,1,15,-12,-12,7,-6,6,20,9,14,10,18,9,10,21,3,8,20,-1,43,21,43,17,16,3,14,1
1192,2014-02-11 10:00:00,20,-0.35,0,0.41,0,1,0,0,1,0,0,1,2014,7,1,1,4,-3,-3,3,-2,1,22,18,20,5,16,-2,3,16,0,7,18,3,24,15,35,21,24,-5,-9,1
1193,2014-02-14 09:55:00,28,0.13,0,0.41,0,0,1,0,0,1,0,1,2014,7,4,1,11,-8,-8,7,-2,6,8,-7,-5,5,-5,2,3,-6,-1,4,-5,1,11,-6,11,-10,23,3,2,1
1194,2014-02-20 10:00:00,25,-1.92,0,0.0,0,0,0,1,1,0,0,1,2014,8,3,1,13,3,3,4,4,1,6,2,-2,4,2,0,1,3,1,5,1,-2,14,3,17,-3,18,-2,-7,1
1195,2014-02-21 10:00:00,14,-0.83,0,0.05,0,0,0,1,1,0,0,1,2014,8,4,1,12,6,6,12,2,-4,7,6,4,7,6,0,4,5,-1,5,4,-1,14,5,15,3,49,37,-5,1
1196,2014-02-25 10:00:00,4,-0.81,0,-1.53,0,0,0,1,0,0,1,1,2014,9,1,1,10,-3,-3,19,-17,-14,10,-25,-8,11,-29,-3,13,-37,-8,6,-35,2,48,-37,48,-30,17,2,-13,1
1197,2014-02-26 10:00:00,21,1.61,0,0.49,0,0,1,0,0,1,0,1,2014,9,2,1,12,-4,-4,6,0,4,9,-9,-9,10,-15,-7,5,-14,1,7,-10,4,18,-14,18,-11,52,-38,-8,1
1198,2014-02-28 08:30:00,26,-0.51,0,-0.21,0,0,0,1,1,0,0,1,2014,9,4,1,15,-5,-5,8,-1,4,7,-4,-3,5,-3,1,4,-5,-2,7,1,6,15,-5,23,-4,20,9,4,1
1199,2014-02-28 09:45:00,6,0.38,0,0.0,0,0,1,0,1,0,0,1,2014,9,4,1,8,7,7,6,4,-3,7,-1,-4,4,-1,0,4,2,3,3,3,1,9,2,11,3,30,-11,12,1
1200,2014-02-28 10:00:00,24,-0.81,0,4.57,2,0,0,1,0,1,0,1,2014,9,4,1,4,0,0,4,3,3,3,4,1,6,6,2,4,4,-2,8,7,2,10,5,20,14,31,-19,14,1
1201,2014-03-03 10:00:00,17,0.33,0,0.0,0,0,1,0,1,0,0,1,2014,10,0,1,7,-4,-4,17,-21,-17,8,-18,3,9,-18,0,7,-21,-3,11,-12,9,24,-21,27,-1,16,-9,-30,0
1202,2014-03-05 08:15:00,0,-0.64,0,-1.54,1,0,0,1,0,0,1,1,2014,10,2,1,18,9,9,16,-5,-14,4,-4,1,11,-13,-8,6,-17,-4,8,-16,1,42,-17,42,-14,23,2,0,1
1203,2014-03-05 09:57:00,18,-1.35,0,0.0,0,0,0,1,1,0,0,1,2014,10,2,1,22,20,21,4,21,1,5,16,-1,5,15,-1,3,16,1,7,20,4,25,17,35,31,24,-5,23,2
1204,2014-03-06 08:30:00,32,-1.35,0,0.46,0,0,1,0,1,0,0,1,2014,10,3,1,37,7,7,63,40,34,22,49,9,21,67,18,16,68,1,14,68,0,95,68,106,74,49,-6,120,2
1205,2014-03-11 10:00:00,20,-0.8,0,-1.24,0,1,0,0,0,0,1,1,2014,11,1,1,10,8,8,4,5,-3,2,5,0,2,3,-2,7,10,7,4,11,1,12,10,15,11,14,-2,9,1
1206,2014-03-14 08:30:00,23,-2.45,0,0.13,0,0,0,1,1,0,0,1,2014,11,4,1,11,7,7,7,1,-6,5,2,1,5,4,2,4,7,3,4,5,-2,11,7,18,8,21,-13,39,2
1207,2014-03-14 09:55:00,28,-0.52,0,0.22,0,0,0,1,1,0,0,1,2014,11,4,1,8,7,6,22,18,11,11,21,3,7,25,4,11,23,-2,7,17,-6,30,22,30,21,34,26,0,1
1208,2014-03-20 08:30:00,32,-0.49,0,1.22,0,0,1,0,1,0,0,1,2014,12,3,1,6,-6,-6,8,1,7,4,3,2,4,1,-2,9,-4,-5,7,-1,3,13,-4,13,2,15,-5,14,1
1209,2014-03-26 08:30:00,8,-0.08,0,-0.34,0,1,0,0,0,0,1,1,2014,13,2,1,17,9,9,8,8,-1,10,4,-4,7,4,0,5,9,5,7,6,-3,17,9,17,3,19,-13,13,1
1210,2014-03-27 08:30:00,32,-1.13,0,0.82,0,0,1,0,1,0,0,1,2014,13,3,1,12,-3,-3,4,-2,1,8,-8,-6,14,2,10,7,9,7,9,2,-7,21,9,21,1,22,7,-27,0
1211,2014-03-27 10:00:00,24,-0.29,0,-0.21,0,0,0,1,0,0,1,1,2014,13,3,1,8,-3,-3,5,-2,1,4,0,2,5,-4,-4,9,-5,0,6,-8,-3,15,-5,17,-6,24,4,-28,0
1212,2014-04-01 10:00:00,17,-0.18,0,0.0,0,0,0,1,1,0,0,1,2014,14,1,1,14,-1,-1,5,-4,-3,8,-9,-5,8,-4,5,4,-2,2,3,-4,-2,16,-2,16,-4,16,2,-4,1
1213,2014-04-02 08:15:00,0,-0.03,0,1.01,0,1,0,0,0,1,0,1,2014,14,2,1,16,-11,-10,5,-11,-1,5,-9,2,5,-7,2,8,-11,-4,5,-13,-2,17,-10,17,-4,16,1,-33,0
1214,2014-04-03 10:00:00,18,-0.27,0,0.0,0,0,0,1,1,0,0,1,2014,14,3,1,11,-4,-4,12,-12,-8,10,-10,2,8,-11,-1,9,-15,-4,10,-11,4,22,-15,23,-5,39,-29,-3,1
1215,2014-04-08 10:00:00,20,4.68,0,-2.4,0,0,1,0,0,0,1,1,2014,15,1,1,5,2,1,6,1,-1,4,1,0,6,6,5,6,8,2,4,8,0,12,7,19,-8,15,2,-1,1
1216,2014-04-10 08:30:00,32,-1.38,0,6.71,0,0,1,0,0,0,1,1,2014,15,3,1,9,-8,-8,8,-3,5,2,-3,0,4,-1,2,5,-3,-2,4,1,4,10,-3,12,-4,13,-2,24,2
1217,2014-04-11 08:30:00,23,3.27,0,0.13,0,0,1,0,1,0,0,1,2014,15,4,1,10,-3,-3,7,-1,2,9,-5,-4,5,-1,4,5,2,3,4,1,-1,14,2,17,3,16,-3,25,2
1218,2014-04-11 09:55:00,28,0.36,0,0.05,0,0,1,0,1,0,0,1,2014,15,4,1,3,-2,-2,3,-1,1,10,6,7,6,3,-3,7,6,3,3,5,-1,12,6,12,7,15,9,13,1
1219,2014-04-15 08:30:00,7,2.24,0,0.0,0,0,1,0,1,0,0,1,2014,16,1,1,16,8,8,8,4,-5,5,6,2,2,7,1,2,6,-1,11,3,-3,20,6,20,4,16,-3,14,1
1220,2014-04-16 08:30:00,3,-0.19,0,-0.01,0,1,0,0,1,0,0,1,2014,16,2,1,3,2,2,5,-1,-3,2,-1,0,4,-2,-1,3,-4,-2,2,-6,-2,9,-4,25,-17,12,-1,-11,1
1221,2014-04-17 08:30:00,32,-1.17,0,0.74,0,0,1,0,1,0,0,1,2014,16,3,1,8,0,0,7,-6,-5,5,-2,3,3,-3,-1,3,-1,2,3,-2,-1,8,-1,9,-7,22,-10,-31,0
1222,2014-04-17 10:00:00,25,0.87,0,0.0,0,0,1,0,1,0,0,1,2014,16,3,1,7,-5,-5,5,0,5,6,-5,-5,3,-6,-1,3,-5,1,4,-7,-1,10,-6,10,-1,18,-7,-19,1
1223,2014-04-22 10:00:00,14,0.5,0,0.04,0,1,0,0,1,0,0,1,2014,17,1,1,7,4,4,2,3,-1,3,1,-2,3,2,1,7,-5,-7,10,-10,-5,19,-5,27,-19,11,-8,-10,1
1224,2014-04-23 10:00:00,21,-1.86,0,0.45,0,0,0,1,0,1,0,1,2014,17,2,1,12,9,9,9,16,7,6,10,-6,2,9,-1,7,5,-4,4,8,3,18,5,27,-5,15,-9,-13,1
1225,2014-04-28 10:00:00,24,0.76,0,0.2,0,0,1,0,0,1,0,1,2014,18,0,1,6,3,3,10,-5,-7,4,-5,-1,5,-9,-4,5,-7,1,3,-7,0,18,-7,24,-8,12,-2,-12,1
1226,2014-04-29 10:00:00,4,-0.23,0,1.32,0,0,0,1,0,1,0,1,2014,18,1,1,6,1,0,2,-1,-2,3,1,2,3,0,-1,5,-1,-1,4,2,3,11,-2,12,3,9,-3,-13,1
1227,2014-04-30 08:15:00,0,0.56,0,0.44,0,0,1,0,0,1,0,1,2014,18,2,1,6,-2,-1,3,-3,-1,4,-2,1,24,17,18,8,12,-5,6,9,-3,27,13,27,18,13,-1,20,2
1228,2014-04-30 08:30:00,1,-1.32,0,-0.76,0,0,0,1,0,0,1,1,2014,18,2,1,24,19,18,8,14,-5,6,11,-3,7,8,-3,9,13,5,5,14,1,24,12,24,16,27,-5,22,2
1229,2014-05-01 08:30:00,32,1.73,0,0.39,0,0,0,1,1,0,0,1,2014,18,3,1,8,4,4,5,2,-1,5,5,3,2,4,-1,0,4,0,4,1,-3,9,4,14,-3,11,-3,-6,1
1230,2014-05-01 10:00:00,17,0.22,0,0.0,0,0,1,0,1,0,0,1,2014,18,3,1,9,5,5,3,3,-2,2,3,0,5,5,2,3,3,-2,3,4,1,9,3,13,-4,10,-3,-1,1
1231,2014-05-05 10:00:00,18,0.86,0,0.0,0,0,1,0,1,0,0,1,2014,19,0,1,4,1,1,2,3,2,3,4,1,5,1,-3,2,1,0,2,2,1,8,1,8,3,12,-9,3,1
1232,2014-05-06 08:30:00,31,-0.08,0,0.44,0,1,0,0,1,0,0,1,2014,19,1,1,5,0,0,4,-3,-3,3,-3,0,4,-5,-2,5,0,5,6,-3,-2,10,-1,18,-13,18,11,-24,0
1233,2014-05-08 08:30:00,32,-0.49,0,0.39,0,0,1,0,1,0,0,1,2014,19,3,1,51,29,29,20,39,10,10,32,-7,24,32,1,68,-29,-61,21,-36,-7,97,-29,114,-58,55,7,-78,0
1234,2014-05-09 10:00:00,20,-2.05,0,-0.74,0,0,0,1,1,0,0,1,2014,19,4,1,7,-4,-4,3,-4,0,10,-10,-6,4,-8,2,6,-2,6,5,-4,-2,15,-2,34,-17,13,-1,-29,0
1235,2014-05-14 08:30:00,23,1.55,0,0.13,0,0,1,0,1,0,0,1,2014,20,2,1,6,-6,-6,6,-8,-2,3,-7,1,3,-6,1,2,-6,0,3,-7,-1,10,-6,14,-13,10,6,-4,1
1236,2014-05-15 10:00:00,25,0.17,0,0.0,0,0,1,0,1,0,0,1,2014,20,3,1,5,1,1,12,12,11,10,16,4,21,20,4,8,18,-2,15,29,10,38,19,49,35,13,10,45,2
1237,2014-05-16 08:30:00,3,1.98,0,0.01,0,0,1,0,1,0,0,1,2014,20,4,1,10,-4,-4,7,-5,0,4,-5,0,2,-4,1,8,2,6,7,9,7,19,2,31,17,20,-7,8,1
1238,2014-05-16 09:55:00,28,-0.8,0,1.17,0,0,0,1,0,1,0,1,2014,20,4,1,6,1,1,7,-5,-6,9,3,8,8,-5,-8,6,-1,4,1,-1,0,11,-1,19,-2,18,7,-14,1
1239,2014-05-22 08:30:00,32,0.64,0,1.83,0,0,0,1,1,0,0,1,2014,21,3,1,6,4,3,5,1,-3,5,-1,-2,7,-4,-3,5,-1,3,4,-3,-2,14,-2,25,-11,9,-4,-14,1
1240,2014-05-22 10:00:00,14,-0.98,0,0.04,0,0,0,1,1,0,0,1,2014,21,3,1,9,7,7,4,7,0,7,12,5,4,11,0,3,12,0,10,3,-9,16,12,16,9,13,-11,-3,1
1241,2014-05-23 10:00:00,21,0.14,0,1.15,0,0,1,0,0,1,0,1,2014,21,4,1,5,1,0,5,3,2,3,6,3,6,8,2,7,4,-4,4,4,0,14,3,14,2,7,1,0,1
1242,2014-05-27 08:30:00,8,-0.07,0,0.71,0,1,0,0,0,1,0,1,2014,22,1,1,8,1,1,6,5,4,4,6,1,2,6,0,2,6,0,3,5,-1,15,6,15,3,19,-8,-17,1
1243,2014-05-27 10:00:00,4,-0.09,0,-0.46,0,1,0,0,0,0,1,1,2014,22,1,1,3,-1,0,4,-5,-4,5,-8,-3,2,-6,2,4,-8,-2,4,-11,-3,11,-7,25,-18,14,0,-19,1
1244,2014-05-29 10:00:00,24,-0.17,0,1.46,0,0,0,1,1,0,0,1,2014,22,3,1,5,0,0,3,0,0,5,2,2,12,10,7,4,12,2,4,9,-3,16,12,20,13,14,-7,1,1
1245,2014-06-02 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2014,23,0,1,9,4,4,8,10,6,5,9,-1,4,12,3,4,11,-1,6,6,-5,13,11,18,-5,12,-5,-12,1
1246,2014-06-04 08:15:00,0,-1.55,0,-0.15,0,0,0,1,1,0,0,1,2014,23,2,1,10,4,4,4,1,-3,5,-1,-2,6,0,1,3,1,1,2,0,-1,13,1,16,3,16,3,-9,1
1247,2014-06-04 08:30:00,31,-1.67,0,-5.5,2,0,0,1,0,0,1,1,2014,23,2,1,6,1,1,3,2,1,2,1,-1,13,11,10,7,5,-6,4,3,-2,15,5,22,-5,16,1,-10,1
1248,2014-06-04 10:00:00,18,0.53,0,0.0,0,0,1,0,1,0,0,1,2014,23,2,1,9,-6,-6,5,-6,0,1,-6,0,3,-6,-1,3,-6,0,3,-3,3,9,-6,16,2,22,-10,-14,1
1249,2014-06-05 08:30:00,32,0.13,0,8.94,0,1,0,0,1,0,0,1,2014,23,3,1,51,-43,-43,25,-56,-12,12,-56,0,19,-39,16,25,-29,9,19,-32,-4,67,-28,67,-24,125,-36,64,2
1250,2014-06-13 08:30:00,23,-0.96,0,0.13,0,0,0,1,1,0,0,1,2014,24,4,1,6,3,4,7,7,4,4,5,-2,6,3,-2,7,8,5,4,9,1,11,9,12,11,9,2,-6,1
1251,2014-06-13 09:55:00,28,-0.98,0,0.16,0,0,0,1,1,0,0,1,2014,24,4,1,5,0,0,2,-1,-1,5,2,3,3,4,2,3,3,-1,7,-1,-4,9,3,20,-10,10,-3,-8,1
1252,2014-06-19 08:30:00,32,-0.22,0,0.77,0,1,0,0,1,0,0,1,2014,25,3,1,4,0,0,5,1,1,3,2,1,4,5,3,5,2,-3,5,2,0,9,2,11,8,14,-10,-5,1
1253,2014-06-19 10:00:00,25,0.39,0,0.0,0,0,1,0,1,0,0,1,2014,25,3,1,9,3,3,8,-1,-4,6,-3,-2,4,-3,0,4,-4,-1,3,-5,-1,13,-4,14,2,14,8,-26,0
1254,2014-06-23 10:00:00,14,3.18,0,0.28,0,0,1,0,1,0,0,1,2014,26,0,1,6,-4,-4,4,-3,1,4,-1,2,4,-2,-1,4,0,2,4,0,0,8,0,15,7,15,-9,15,1
1255,2014-06-26 08:30:00,32,-0.14,0,1.49,0,1,0,0,1,0,0,1,2014,26,3,1,9,-2,-2,7,3,5,5,7,4,2,8,1,4,8,0,15,-7,-15,16,8,17,-1,10,-5,9,1
1256,2014-06-30 10:00:00,24,1.15,0,0.07,0,0,1,0,1,0,0,1,2014,27,0,1,10,-3,-3,4,-2,1,5,2,4,5,-3,-5,7,3,6,2,3,0,10,3,35,20,12,6,30,2
1257,2014-07-01 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2014,27,1,1,16,3,3,7,8,5,13,-2,-10,4,1,3,4,4,3,2,5,1,21,4,24,-5,18,-3,2,1
1258,2014-07-02 08:15:00,0,3.57,0,32.73,0,0,1,0,1,0,0,1,2014,27,2,1,16,-6,-6,6,-7,-1,6,-9,-2,7,-7,2,4,-8,-1,3,-8,0,16,-8,16,-9,30,-6,-3,1
1259,2014-07-03 10:00:00,18,-0.16,0,0.0,0,1,0,0,1,0,0,1,2014,27,3,1,10,8,8,3,11,3,4,9,-2,4,13,4,5,16,3,6,12,-4,18,16,18,7,22,3,5,1
1260,2014-07-10 08:30:00,32,-2.07,0,-1.3,0,0,1,0,1,0,0,1,2014,28,3,1,8,4,5,4,6,2,2,5,-1,1,5,0,1,5,0,3,5,0,11,6,11,3,11,-7,-14,1
1261,2014-07-16 08:30:00,23,0.57,0,0.13,0,0,1,0,1,0,0,1,2014,29,2,1,5,-4,-4,2,-2,2,4,0,2,3,0,0,2,0,0,5,-3,-3,8,0,10,4,12,-3,-3,1
1262,2014-07-17 10:00:00,25,0.92,0,0.0,0,0,1,0,1,0,0,1,2014,29,3,1,5,-3,-3,3,-4,-1,3,-3,1,1,-2,1,2,-2,0,4,0,2,7,-2,13,-5,11,-6,-5,1
1263,2014-07-18 09:55:00,28,-1.18,0,2.21,0,0,0,1,0,1,0,1,2014,29,4,1,4,3,3,11,13,10,7,7,-6,4,4,-3,10,11,7,5,12,1,16,11,16,8,29,-14,25,2
1264,2014-07-22 08:30:00,7,-1.83,0,0.0,0,0,0,1,1,0,0,1,2014,30,1,1,34,-16,-16,12,-8,8,8,-5,2,12,7,12,6,4,-2,6,4,0,34,4,37,-1,34,-3,-15,1
1265,2014-07-22 10:00:00,14,0.6,0,0.02,0,0,1,0,1,0,0,1,2014,30,1,1,8,-3,-3,7,-5,-2,6,-1,4,10,-7,-6,5,-6,1,4,-5,1,10,-6,10,-4,34,-20,-1,1
1266,2014-07-24 08:30:00,32,-5.1,0,1.41,0,0,1,0,1,0,0,1,2014,30,3,1,8,-2,-1,10,-9,-7,4,-7,2,4,-8,-1,4,-6,2,4,-3,3,10,-5,10,-6,18,-1,-8,1
1267,2014-07-24 10:00:00,21,-1.43,0,-4.14,1,0,0,1,0,0,1,1,2014,30,3,1,10,3,3,4,3,0,3,5,2,4,6,1,5,4,-2,5,2,-2,10,4,10,4,16,-8,3,1
1268,2014-07-25 08:30:00,8,0.24,0,0.39,0,0,1,0,1,0,0,1,2014,30,4,1,15,2,2,5,2,0,2,3,1,6,-1,-4,3,-2,-1,9,-5,-3,20,-2,20,-5,17,-9,-9,1
1269,2014-07-28 10:00:00,24,-0.3,0,-0.08,0,0,0,1,1,0,0,1,2014,31,0,1,2,0,0,2,0,0,2,1,1,3,2,1,3,0,-2,0,0,0,5,0,5,2,4,0,3,1
1270,2014-07-29 10:00:00,4,2.46,0,1.06,0,0,1,0,0,1,0,1,2014,31,1,1,4,-3,-3,4,-5,-2,3,-4,1,2,-3,1,1,-3,0,1,-4,-1,5,-3,6,-3,11,-3,-4,1
1271,2014-07-30 08:15:00,0,-0.37,0,32.29,0,0,0,1,1,0,0,1,2014,31,2,1,8,4,5,4,6,2,5,7,1,33,-24,-31,17,-12,12,5,-15,-3,37,-11,37,-20,9,-3,-19,1
1272,2014-07-30 08:30:00,1,1.13,0,-3.41,1,0,1,0,0,0,1,1,2014,31,2,1,33,-31,-31,17,-19,12,5,-22,-3,7,-17,5,9,-23,-6,8,-28,-5,35,-23,35,-28,35,5,-28,0
1273,2014-07-31 08:30:00,32,-0.09,0,-7.07,1,1,0,0,0,1,0,1,2014,31,3,1,9,-8,-8,5,-4,4,5,-5,-1,5,-2,3,5,-3,-1,6,1,4,12,-3,14,3,13,0,9,1
1274,2014-08-01 10:00:00,17,1.6,0,0.0,0,0,1,0,1,0,0,1,2014,31,4,1,10,-8,-8,4,-5,3,18,7,12,9,7,0,3,8,1,5,4,-4,22,8,37,18,22,-7,9,1
1275,2014-08-05 10:00:00,18,1.71,0,0.0,0,0,1,0,1,0,0,1,2014,32,1,1,9,-6,-6,5,-4,2,11,-10,-6,7,-12,-2,4,-11,1,3,-12,-1,15,-11,20,-15,17,-7,-14,1
1276,2014-08-06 08:30:00,31,0.88,0,-0.17,0,0,1,0,1,0,0,1,2014,32,2,1,14,10,10,6,8,-2,9,1,-7,6,3,2,4,1,-2,4,3,2,14,1,14,6,18,7,24,2
1277,2014-08-07 08:30:00,32,-1.49,0,0.38,0,0,1,0,1,0,0,1,2014,32,3,1,26,-1,-1,20,10,11,10,7,-3,14,15,8,14,16,1,14,12,-4,42,16,42,-3,28,-9,-19,1
1278,2014-08-14 08:30:00,32,0.43,0,0.38,0,1,0,0,1,0,0,1,2014,33,3,1,13,9,9,6,12,3,8,15,3,7,19,4,7,23,4,8,22,-1,29,23,29,21,16,-1,-3,1
1279,2014-08-15 08:30:00,23,-0.36,0,0.0,0,1,0,0,1,0,0,1,2014,33,4,1,15,-12,-12,7,-18,-6,16,-5,13,13,1,6,6,3,2,8,2,-1,28,3,28,-6,15,9,-9,1
1280,2014-08-15 09:55:00,28,-2.08,0,0.74,0,0,0,1,1,0,0,1,2014,33,4,1,6,0,0,8,-4,-4,9,4,8,4,1,-3,3,0,-1,3,0,0,13,0,27,8,18,-5,0,1
1281,2014-08-21 08:30:00,32,-0.33,0,0.37,0,1,0,0,1,0,0,1,2014,34,3,1,11,5,5,4,5,0,2,5,0,2,5,0,3,4,-1,6,-1,-5,12,4,12,5,13,1,18,1
1282,2014-08-21 10:00:00,25,3.06,0,0.0,0,0,1,0,1,0,0,1,2014,34,3,1,13,-2,-3,16,9,11,11,3,-6,6,5,2,3,3,-2,4,4,1,19,2,25,15,13,5,11,1
1283,2014-08-25 10:00:00,21,-0.24,0,0.5,0,0,0,1,0,1,0,1,2014,35,0,1,7,6,6,2,7,1,4,3,-4,6,8,5,4,8,0,4,6,-2,10,8,10,5,13,1,-1,1
1284,2014-08-26 08:30:00,8,-1.85,0,4.61,0,0,0,1,0,1,0,1,2014,35,1,1,15,8,8,9,-1,-9,5,4,5,6,8,4,4,6,-2,3,9,3,15,6,19,10,15,-4,3,1
1285,2014-08-26 10:00:00,4,1.3,0,-0.56,0,0,1,0,0,0,1,1,2014,35,1,1,3,0,0,6,-3,-3,3,-5,-2,3,-2,3,3,-1,1,5,2,3,9,-1,17,9,11,4,-28,0
1286,2014-08-28 10:00:00,24,1.06,0,-0.89,0,0,1,0,0,0,1,1,2014,35,3,1,6,4,4,8,0,-4,4,-2,-2,4,-4,-2,4,-2,3,5,1,3,10,-2,15,0,19,-5,9,1
1287,2014-08-29 09:45:00,6,1.1,0,0.0,0,0,1,0,1,0,0,1,2014,35,4,1,5,2,2,3,-1,-3,3,1,1,5,5,4,2,4,-1,3,7,3,9,4,17,9,15,-6,-32,0
1288,2014-09-02 10:00:00,17,3.03,0,0.0,0,0,1,0,1,0,0,1,2014,36,1,1,7,1,0,6,-4,-5,5,-8,-4,4,-6,2,5,-9,-3,7,-7,2,11,-10,15,2,9,1,4,1
1289,2014-09-04 08:15:00,0,-0.33,0,-0.33,0,0,0,1,1,0,0,1,2014,36,3,1,16,16,15,7,17,1,9,24,6,40,-11,-35,18,-4,7,26,9,14,46,-6,46,-5,121,-117,-78,0
1290,2014-09-04 10:00:00,18,2.3,0,0.0,0,0,1,0,1,0,0,1,2014,36,3,1,11,-4,-3,7,-4,0,8,-11,-7,9,-3,8,5,-5,-2,4,-8,-3,14,-4,59,-38,25,-10,-55,0
1291,2014-09-11 08:30:00,32,1.09,0,4.47,0,0,0,1,1,0,0,1,2014,37,3,1,11,10,10,6,8,-2,8,12,4,4,13,1,6,18,5,5,21,3,22,18,23,15,21,9,11,1
1292,2014-09-12 09:55:00,28,0.73,0,4.97,0,0,1,0,0,1,0,1,2014,37,4,1,7,2,2,13,12,10,7,15,3,10,17,2,9,15,-3,6,15,0,27,15,27,11,34,-17,30,2
1293,2014-09-16 08:30:00,23,-0.34,0,0.0,0,0,0,1,1,0,0,1,2014,38,1,1,6,3,3,11,-7,-11,5,-3,4,10,-4,-1,3,-3,1,6,-8,-5,13,-3,14,-5,14,6,28,2
1294,2014-09-17 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2014,38,2,1,83,-53,-53,29,-47,6,17,-47,0,13,-41,6,26,-26,15,8,-24,2,83,-26,83,-35,83,4,-119,0
1295,2014-09-18 10:00:00,25,-0.1,0,0.0,0,0,0,1,1,0,0,1,2014,38,3,1,8,2,2,6,-2,-4,4,-2,0,3,-1,1,22,17,18,10,22,5,30,17,38,28,17,5,19,1
1296,2014-09-24 10:00:00,21,1.24,0,0.44,0,0,1,0,0,1,0,1,2014,39,2,1,8,-6,-6,7,-5,0,7,-3,2,4,-4,-1,5,-3,1,9,-12,-8,13,-4,25,6,48,-38,-3,1
1297,2014-09-26 08:30:00,16,0.6,0,3.09,1,1,0,0,1,0,0,1,2014,39,4,1,17,-5,-5,11,-14,-9,6,-17,-3,9,-15,3,5,-16,-2,9,-21,-5,29,-16,29,-10,17,5,-51,0
1298,2014-09-30 10:00:00,4,-2.48,0,0.87,0,0,0,1,0,1,0,1,2014,40,1,1,16,7,7,14,11,3,7,7,-4,8,9,2,8,15,6,7,22,7,22,15,27,23,37,9,17,1
1299,2014-10-01 08:15:00,0,0.14,0,-0.21,0,1,0,0,1,0,0,1,2014,40,2,1,16,-5,-5,20,14,19,7,9,-5,10,14,5,6,14,0,8,8,-6,33,14,34,6,21,10,13,1
1300,2014-10-01 10:00:00,17,-2.07,0,0.0,0,0,0,1,1,0,0,1,2014,40,2,1,22,21,21,10,16,-4,10,11,-5,9,4,-7,9,-1,-5,10,-7,-6,35,-1,50,-17,34,8,-5,1
